
#92.0029
#Dépôt pétrolier situé en zone industrielle et en bordure de SEINE.
1	Dépôt	dépôt	BO	_
31	eaux	eau	IA	_
32	souterraines	souterrain	EA	_
33	.	.	O	_


#Le préfet a prescrit au mandataire de justice de la société propriétaire des terrains les mesures destinées à permettre la mise en sécurité du site, relativement aux possibilités d'incursion de personnes et à l'évaluation de l'impact sur les eaux souterraines ainsi que l'établissement d'une étude destinée à évaluer le degré de pollution des terrains DESFORGES.
1	Le	le	BO	_
2	préfet	préfet	EO	_
3	a	avoir	BN	_
4	prescrit	prescrire	EN	_
5	au	au	O	_
6	mandataire	mandataire	O	_
7	de	de	O	_
8	justice	justice	O	_
9	de	de	O	_
10	la	le	BO	_
11	société	société	IO	_
12	propriétaire	propriétaire	IO	_
13	des	de	IO	_
14	terrains	terrain	EO	_
15	les	le	O	_
16	mesures	mesure	O	_
17	destinées	destiner	O	_
18	à	à	O	_
19	permettre	permettre	O	_
20	la	le	BN	_
21	mise	mise	IN	_
22	en	en	IN	_
23	sécurité	sécurité	EN	_
24	du	de	O	_
25	site	site	O	_
26	,	,	O	_
27	relativement	relativement	O	_
28	aux	à	O	_
29	possibilités	possibilité	O	_
30	d'	de	O	_
31	incursion	incursion	O	_
32	de	de	O	_
33	personnes	personne	O	_
34	et	et	O	_
35	à	à	O	_
36	l'	le	O	_
37	évaluation	évaluation	O	_
38	de	de	O	_
39	l'	le	O	_
40	impact	impact	O	_
41	sur	sur	O	_
42	les	le	O	_
43	eaux	eau	O	_
44	souterraines	souterrain	O	_
45	ainsi	ainsi	O	_
46	que	que	BO	_
47	l'	le	BO	_
48	établissement	établissement	EN	_
49	d'	de	O	_
50	une	un	O	_
51	étude	étude	O	_
52	destinée	destiner	O	_
53	à	à	O	_
54	évaluer	évaluer	O	_
55	le	le	BO	_
56	degré	degré	IO	_
57	de	de	IO	_
58	pollution	pollution	IO	_
59	des	de	IO	_
60	terrains	terrain	IO	_
61	DESFORGES	DESFORGES	EO	_
62	.	.	O	_


#Les diverses actions engagées par le préfet à l'encontre du liquidateur judiciaire de la SCI Desforges ont été annulées tant par le tribunal administratif de Melun que par la cour administrative d'appel de Paris (arrêt de mai 2006) au motif que la responsabilité de la société Desforges ne pouvait être recherchée en sa qualité de propriétaire des terrains.
1	Les	le	BO	_
2	diverses	divers	IO	_
3	actions	action	EO	_
4	engagées	engager	O	_
5	par	par	O	_
6	le	le	BO	_
7	préfet	préfet	EO	_
8	à	à	O	_
9	l'	le	O	_
10	encontre	encontre	O	_
11	du	de	O	_
12	liquidateur	liquidateur	O	_
13	judiciaire	judiciaire	O	_
14	de	de	O	_
15	la	le	BO	_
16	SCI	sci	IO	_
17	Desforges	Desforges	EO	_
18	ont	avoir	BN	_
19	été	être	IN	_
20	annulées	annuler	EN	_
21	tant	tant	O	_
22	par	par	O	_
23	le	le	BO	_
24	tribunal	tribunal	IO	_
25	administratif	administratif	EO	_
26	de	de	O	_
27	Melun	Melun	BO	_
28	que	que	O	_
29	par	par	O	_
30	la	le	BO	_
31	cour	cour	IO	_
32	administrative	administratif	IO	_
33	d'	de	IO	_
34	appel	appel	EO	_
35	de	de	O	_
36	Paris	Paris	O	_
37	(	(	O	_
38	arrêt	arrêt	O	_
39	de	de	BT	_
40	mai	mai	IT	_
41	2006	2006	ET	_
42	)	)	O	_
43	au	au	O	_
44	motif	motif	O	_
45	que	que	O	_
46	la	le	O	_
47	responsabilité	responsabilité	O	_
48	de	de	O	_
49	la	le	BO	_
50	société	société	IO	_
51	Desforges	Desforges	EO	_
52	ne	ne	O	_
53	pouvait	pouvoir	O	_
54	être	être	O	_
55	recherchée	rechercher	O	_
56	en	en	O	_
57	sa	son	O	_
58	qualité	qualité	IN	_
59	de	de	IN	_
60	propriétaire	propriétaire	IN	_
61	des	de	IN	_
62	terrains	terrain	EN	_
63	.	.	O	_


#Du fait de l'absence de responsable, après accord du ministère en charge de l'écologie, par arrêté préfectoral du 2 juin 2010, l'ADEME (Agence de l'Environnement et de la Maîtrise de l’Énergie) a été chargée de réaliser sur le site une étude environnementale (étude sur les cultures, étude géophysique et sur la qualité des eaux souterraines) en vue de la définition et de la mise en place éventuelle de servitudes d'utilité publique.
1	Du	de	O	_
2	fait	fait	O	_
3	de	de	O	_
4	l'	le	O	_
5	absence	absence	O	_
6	de	de	O	_
7	responsable	responsable	O	_
8	,	,	O	_
9	après	après	O	_
10	accord	accord	BO	_
11	du	de	BO	_
12	ministère	ministère	IO	_
13	en	en	IO	_
14	charge	charge	IO	_
15	de	de	IO	_
16	l'	le	IO	_
17	écologie	écologie	EO	_
18	,	,	O	_
19	par	par	O	_
20	arrêté	arrêté	BO	_
21	préfectoral	préfectoral	EO	_
22	du	de	BT	_
23	2	2	IT	_
24	juin	juin	IT	_
25	2010	2010	ET	_
26	,	,	ET	_
27	l'	le	BO	_
28	ADEME	ADEME	EO	_
29	(	(	O	_
30	Agence	agence	O	_
31	de	de	O	_
32	l'	le	O	_
33	Environnement	environnement	O	_
34	et	et	O	_
35	de	de	O	_
36	la	le	O	_
37	Maîtrise	maîtrise	O	_
38	de	de	O	_
39	l’	l’	O	_
40	Énergie	énergie	O	_
41	)	)	O	_
42	a	avoir	BN	_
43	été	être	IN	_
44	chargée	charger	EN	_
45	de	de	BN	_
46	réaliser	réaliser	IN	_
47	sur	sur	BL	_
48	le	le	BO	_
49	site	site	EO	_
50	une	un	BN	_
51	étude	étude	IN	_
52	environnementale	environnemental	EN	_
53	(	(	O	_
54	étude	étude	O	_
55	sur	sur	O	_
56	les	le	BO	_
57	cultures	culture	EO	_
58	,	,	O	_
59	étude	étude	O	_
60	géophysique	géophysique	O	_
61	et	et	O	_
62	sur	sur	O	_
63	la	le	O	_
64	qualité	qualité	O	_
65	des	de	O	_
66	eaux	eau	O	_
67	souterraines	souterrain	O	_
68	)	)	O	_
69	en	en	BR	_
70	vue	vue	IR	_
71	de	de	ER	_
72	la	le	BO	_
73	définition	définition	O	_
74	et	et	O	_
75	de	de	O	_
76	la	le	BN	_
77	mise	mise	BN	_
78	en	en	IN	_
79	place	place	IN	_
80	éventuelle	éventuel	IN	_
81	de	de	BO	_
82	servitudes	servitude	IO	_
83	d'	de	IO	_
84	utilité	utilité	IO	_
85	publique	public	EO	_
86	.	.	O	_


#Des piézomètres ont été installés et quatre campagnes de suivi des eaux souterraines (nappe de Brie et nappe de Champigny) au droit du site ont été réalisées entre 2012 et 2013.
1	Des	un	O	_
2	piézomètres	piézomètre	O	_
3	ont	avoir	BN	_
4	été	être	IN	_
5	installés	installer	EN	_
6	et	et	O	_
7	quatre	quatre	BN	_
8	campagnes	campagne	IN	_
9	de	de	IN	_
10	suivi	suivi	IA	_
11	des	de	IA	_
12	eaux	eau	IA	_
13	souterraines	souterrain	EA	_
14	(	(	O	_
15	nappe	nappe	O	_
16	de	de	O	_
17	Brie	Brie	EL	_
18	et	et	O	_
19	nappe	nappe	O	_
20	de	de	O	_
21	Champigny	Champigny	EL	_
22	)	)	O	_
23	au	au	BL	_
24	droit	droit	IL	_
25	du	de	IL	_
26	site	site	EL	_
27	ont	avoir	BN	_
28	été	être	IN	_
29	réalisées	réaliser	EN	_
30	entre	entre	BT	_
31	2012	2012	IT	_
32	et	et	IT	_
33	2013	2013	ET	_
34	.	.	ET	_


#Deux campagnes de prélèvements des sols et des cultures à proximité des zones de dépôt de déchets ont également été effectuées en 2012 et 2013.
1	Deux	Deux	BN	_
2	campagnes	campagne	IN	_
3	de	de	IN	_
4	prélèvements	prélèvement	IN	_
5	des	de	O	_
6	sols	sol	O	_
7	et	et	O	_
8	des	de	IO	_
9	cultures	culture	EO	_
10	à	à	BL	_
11	proximité	proximité	IL	_
12	des	de	IL	_
13	zones	zone	IL	_
14	de	de	O	_
15	dépôt	dépôt	O	_
16	de	de	O	_
17	déchets	déchet	O	_
18	ont	avoir	BN	_
19	également	également	IN	_
20	été	être	IN	_
21	effectuées	effectuer	EN	_
22	en	en	BT	_
23	2012	2012	IT	_
24	et	et	IT	_
25	2013	2013	ET	_
26	.	.	ET	_


#Les résultats ne mettent pas en évidence d'impact significatif des massifs de déchets sur les eaux souterraines, les sols et les cultures.
1	Les	le	O	_
2	résultats	résultat	O	_
3	ne	ne	O	_
4	mettent	mettre	O	_
5	pas	pas	O	_
6	en	en	O	_
7	évidence	évidence	O	_
8	d'	d'	O	_
9	impact	impact	O	_
10	significatif	significatif	O	_
11	des	de	O	_
12	massifs	massif	O	_
13	de	de	O	_
14	déchets	déchet	O	_
15	sur	sur	O	_
16	les	le	O	_
17	eaux	eau	O	_
18	souterraines	souterrain	O	_
19	,	,	O	_
20	les	le	O	_
21	sols	sol	O	_
22	et	et	O	_
23	les	le	O	_
24	cultures	culture	O	_
25	.	.	O	_


#L'étude révèle que la qualité des milieux analysés est compatible avec leur usage actuel.
1	L'	le	O	_
2	étude	étude	O	_
3	révèle	révéler	O	_
4	que	que	O	_
5	la	le	O	_
6	qualité	qualité	O	_
7	des	de	O	_
8	milieux	milieu	O	_
9	analysés	analyser	O	_
10	est	être	O	_
11	compatible	compatible	O	_
12	avec	avec	O	_
13	leur	leur	O	_
14	usage	usage	O	_
15	actuel	actuel	O	_
16	.	.	O	_


#Le rapport final de l'étude et les recommandations qui en découlent en matière notamment de restriction d'usage éventuel ont été transmis par l'ADEME à Monsieur le Préfet en décembre 2016.
1	Le	le	BO	_
2	rapport	rapport	IO	_
3	final	final	EO	_
4	de	de	O	_
5	l'	le	O	_
6	étude	étude	O	_
7	et	et	O	_
8	les	le	O	_
9	recommandations	recommandation	O	_
10	qui	qui	O	_
11	en	en	O	_
12	découlent	découler	O	_
13	en	en	O	_
14	matière	matière	O	_
15	notamment	notamment	O	_
16	de	de	O	_
17	restriction	restriction	BN	_
18	d'	de	BO	_
19	usage	usage	EO	_
20	éventuel	éventuel	EO	_
21	ont	avoir	BN	_
22	été	être	IN	_
23	transmis	transmettre	EN	_
24	par	par	O	_
25	l'	le	BO	_
26	ADEME	ADEME	EO	_
27	à	à	O	_
28	Monsieur	Monsieur	BO	_
29	le	le	BO	_
30	Préfet	préfet	EO	_
31	en	en	BT	_
32	décembre	décembre	IT	_
33	2016	2016	ET	_
34	.	.	ET	_


#Les recommandations émises par l'ADEME aux propriétaires des parcelles concernées sont :
1	Les	le	O	_
2	recommandations	recommandation	O	_
3	émises	émettre	O	_
4	par	par	O	_
5	l'	le	BO	_
6	ADEME	ADEME	EO	_
7	aux	à	O	_
8	propriétaires	propriétaire	O	_
9	des	de	O	_
10	parcelles	parcelle	O	_
11	concernées	concerner	O	_
12	sont	être	O	_
13	:	:	O	_


#- l'absence de remaniement des zones de déchets,
1	-	-	O	_
2	l'	le	O	_
3	absence	absence	O	_
4	de	de	O	_
5	remaniement	remaniement	BN	_
6	des	de	BO	_
7	zones	zone	IO	_
8	de	de	IO	_
9	déchets	déchet	EO	_
10	,	,	O	_


#- vérifier la comptabilité de l'état du site avec tout nouvel usage autre qu'agricole sur les zones de dépôts,
1	-	-	O	_
2	vérifier	vérifier	O	_
3	la	le	O	_
4	comptabilité	comptabilité	O	_
5	de	de	O	_
6	l'	le	O	_
7	état	état	O	_
8	du	de	O	_
9	site	site	O	_
10	avec	avec	O	_
11	tout	tout	BO	_
12	nouvel	nouveau	IO	_
13	usage	usage	EO	_
14	autre	autre	O	_
15	qu'	que	O	_
16	agricole	agricole	O	_
17	sur	sur	O	_
18	les	le	O	_
19	zones	zone	BO	_
20	de	de	IO	_
21	dépôts	dépôt	EO	_
22	,	,	O	_


#- par mesure de précaution ne pas utiliser les eaux souterraines au droit des parcelles.
1	-	-	O	_
2	par	par	O	_
3	mesure	mesure	O	_
4	de	de	O	_
5	précaution	précaution	O	_
6	ne	ne	O	_
7	pas	pas	BA	_
8	utiliser	utiliser	IA	_
9	les	le	IA	_
10	eaux	eau	IA	_
11	souterraines	souterrain	EA	_
12	au	au	O	_
13	droit	droit	O	_
14	des	de	O	_
15	parcelles	parcelle	O	_
16	.	.	O	_


#94.0054
#Le site a été exploité de 1902 à 1986 par la société Kodak, pour la production de films et papiers photographiques.
1	Le	le	BO	_
2	site	site	EO	_
3	a	avoir	BN	_
4	été	être	IN	_
5	exploité	exploiter	EN	_
6	de	de	BT	_
7	1902	1902	IT	_
8	à	à	IT	_
9	1986	1986	ET	_
10	par	par	O	_
11	la	le	BO	_
12	société	société	IO	_
13	Kodak	Kodak	EO	_
14	,	,	O	_
15	pour	pour	O	_
16	la	le	O	_
17	production	production	BA	_
18	de	de	IA	_
19	films	film	IA	_
20	et	et	IA	_
21	papiers	papier	EA	_
22	photographiques	photographique	EA	_
23	.	.	O	_


#Sur les 5 hectares laissés vacants par l’usine KODAK, ont été édifiés des équipements publics (école maternelle, gymnase, bibliothèque, club du troisième âge), et des immeubles de bureaux et d’habitations.
1	Sur	sur	BR	_
2	les	le	ER	_
3	5	5	BO	_
4	hectares	hectare	EO	_
5	laissés	laisser	O	_
6	vacants	vacant	O	_
7	par	par	O	_
8	l’	l’	BO	_
9	usine	usine	IO	_
10	KODAK	KODAK	EO	_
11	,	,	O	_
12	ont	avoir	BN	_
13	été	être	IN	_
14	édifiés	édifier	EN	_
15	des	un	BO	_
16	équipements	équipement	IO	_
17	publics	public	EO	_
18	(	(	O	_
19	école	école	O	_
20	maternelle	maternel	O	_
21	,	,	O	_
22	gymnase	gymnase	O	_
23	,	,	O	_
24	bibliothèque	bibliothèque	O	_
25	,	,	O	_
26	club	club	O	_
27	du	de	O	_
28	troisième	troisième	O	_
29	âge	âge	O	_
30	)	)	O	_
31	,	,	O	_
32	et	et	O	_
33	des	un	BO	_
34	immeubles	immeuble	EO	_
35	de	de	O	_
36	bureaux	bureau	O	_
37	et	et	O	_
38	d’	d’	O	_
39	habitations	habitation	EA	_
40	.	.	O	_


#En 1999, plusieurs cas de cancers ont été dénombrés chez des enfants fréquentant l’école maternelle Franklin Roosevelt de Vincennes implantée sur le site.
1	En	en	BT	_
2	1999	1999	ET	_
3	,	,	ET	_
4	plusieurs	plusieurs	BO	_
5	cas	cas	IO	_
6	de	de	IO	_
7	cancers	cancer	EO	_
8	ont	avoir	BN	_
9	été	être	IN	_
10	dénombrés	dénombrer	EN	_
11	chez	chez	O	_
12	des	un	BO	_
13	enfants	enfant	EO	_
14	fréquentant	fréquenter	BA	_
15	l’	l’	BO	_
16	école	école	IO	_
17	maternelle	maternel	EO	_
18	Franklin	Franklin	O	_
19	Roosevelt	Roosevelt	O	_
20	de	de	O	_
21	Vincennes	Vincennes	BL	_
22	implantée	implanter	IL	_
23	sur	sur	IL	_
24	le	le	IL	_
25	site	site	EL	_
26	.	.	O	_


#Des études épidémiologiques et environnementales ont été engagées.
1	Des	un	O	_
2	études	étude	O	_
3	épidémiologiques	épidémiologique	O	_
4	et	et	O	_
5	environnementales	environnemental	O	_
6	ont	avoir	BN	_
7	été	être	IN	_
8	engagées	engager	EN	_
9	.	.	O	_


#Le Préfet a mis en place en mai 2001 une structure d’information et de décisions appelée « comité de suivi » ainsi qu’un « comité scientifique » chargé de piloter la poursuite des investigations.
1	Le	le	BO	_
2	Préfet	préfet	EO	_
3	a	avoir	BN	_
4	mis	mettre	IN	_
5	en	en	EN	_
6	place	place	EN	_
7	en	en	BT	_
8	mai	mai	IT	_
9	2001	2001	ET	_
10	une	un	BO	_
11	structure	structure	IO	_
12	d’	d’	IO	_
13	information	information	EO	_
14	et	et	O	_
15	de	de	O	_
16	décisions	décision	O	_
17	appelée	appeler	O	_
18	«	«	O	_
19	comité	comité	O	_
20	de	de	O	_
21	suivi	suivi	O	_
22	»	»	O	_
23	ainsi	ainsi	O	_
24	qu’	qu’	O	_
25	un	un	O	_
26	«	«	O	_
27	comité	comité	O	_
28	scientifique	scientifique	O	_
29	»	»	O	_
30	chargé	charger	O	_
31	de	de	O	_
32	piloter	piloter	BO	_
33	la	le	BO	_
34	poursuite	poursuite	IN	_
35	des	de	IN	_
36	investigations	investigation	EN	_
37	.	.	O	_


#Une Evaluation Détaillée des Risques (EDR), visant à apprécier l'existence potentielle de risques pour la population résidente, a été prescrite à la société Kodak par arrêté préfectoral du 21 mai 2002.
1	Une	un	BN	_
2	Evaluation	evaluation	BN	_
3	Détaillée	détaillé	BN	_
4	des	de	IN	_
5	Risques	risque	EN	_
6	(	(	O	_
7	EDR	edr	O	_
8	)	)	O	_
9	,	,	O	_
10	visant	viser	O	_
11	à	à	O	_
12	apprécier	apprécier	O	_
13	l'	le	O	_
14	existence	existence	O	_
15	potentielle	potentiel	O	_
16	de	de	O	_
17	risques	risque	O	_
18	pour	pour	O	_
19	la	le	O	_
20	population	population	O	_
21	résidente	résident	O	_
22	,	,	O	_
23	a	avoir	BN	_
24	été	être	IN	_
25	prescrite	prescrire	EN	_
26	à	à	O	_
27	la	le	BO	_
28	société	société	IO	_
29	Kodak	Kodak	EO	_
30	par	par	O	_
31	arrêté	arrêté	BO	_
32	préfectoral	préfectoral	EO	_
33	du	de	O	_
34	21	21	BT	_
35	mai	mai	IT	_
36	2002	2002	ET	_
37	.	.	O	_


#Cette étude, remise le 30 mai 2003, conclut que les excès d'exposition actuels des habitants du quartier Sud de Vincennes attribuables  à l'ancienne activité industrielle de Kodak ne représentent qu'un écart mineur par rapport à une exposition de fond mesurée dans une zone urbaine proche choisie comme référence locale.
1	Cette	ce	BN	_
2	étude	étude	EN	_
3	,	,	O	_
4	remise	remettre	O	_
5	le	le	BT	_
6	30	30	IT	_
7	mai	mai	IT	_
8	2003	2003	ET	_
9	,	,	ET	_
10	conclut	conclure	O	_
11	que	que	O	_
12	les	le	O	_
13	excès	excès	O	_
14	d'	de	O	_
15	exposition	exposition	O	_
16	actuels	actuel	O	_
17	des	de	O	_
18	habitants	habitant	BL	_
19	du	de	IL	_
20	quartier	quartier	IL	_
21	Sud	sud	IL	_
22	de	de	IL	_
23	Vincennes	Vincennes	EL	_
24	attribuables	attribuable	O	_
25	 	 	O	_
26	à	à	BA	_
27	l'	le	BA	_
28	ancienne	ancien	IA	_
29	activité	activité	IA	_
30	industrielle	industriel	IA	_
31	de	de	IA	_
32	Kodak	Kodak	EA	_
33	ne	ne	O	_
34	représentent	représenter	O	_
35	qu'	qu'	O	_
36	un	un	O	_
37	écart	écart	O	_
38	mineur	mineur	O	_
39	par	par	O	_
40	rapport	rapport	O	_
41	à	à	O	_
42	une	un	O	_
43	exposition	exposition	O	_
44	de	de	O	_
45	fond	fond	O	_
46	mesurée	mesurer	O	_
47	dans	dans	BO	_
48	une	un	BO	_
49	zone	zone	IO	_
50	urbaine	urbain	IL	_
51	proche	proche	IL	_
52	choisie	choisir	IL	_
53	comme	comme	IL	_
54	référence	référence	O	_
55	locale	local	O	_
56	.	.	O	_


#Les écarts observés d'indice de risque de survenue d'effets non cancérigènes et les différentiels d'excès individuel de risque de survenue d'effets cancérigènes associés à ces excès d'exposition sont faibles.
1	Les	le	O	_
2	écarts	écart	O	_
3	observés	observer	O	_
4	d'	de	O	_
5	indice	indice	O	_
6	de	de	O	_
7	risque	risque	O	_
8	de	de	O	_
9	survenue	survenue	O	_
10	d'	de	O	_
11	effets	effet	O	_
12	non	non	O	_
13	cancérigènes	cancérigène	O	_
14	et	et	O	_
15	les	le	O	_
16	différentiels	différentiel	O	_
17	d'	de	O	_
18	excès	excès	O	_
19	individuel	individuel	O	_
20	de	de	O	_
21	risque	risque	O	_
22	de	de	O	_
23	survenue	survenue	O	_
24	d'	de	O	_
25	effets	effet	O	_
26	cancérigènes	cancérigène	O	_
27	associés	associer	O	_
28	à	à	O	_
29	ces	ce	O	_
30	excès	excès	O	_
31	d'	de	O	_
32	exposition	exposition	O	_
33	sont	être	O	_
34	faibles	faible	O	_
35	.	.	O	_


#Toutefois, compte tenu notamment de la pollution retrouvée dans les eaux souterraines (en particulier la présence de chlorure de vinyle), le Comité Scientifique a recommandé, dans son avis du 10 octobre 2003, qu’une surveillance de la qualité chimique des milieux soit mise en place, notamment des eaux des nappes polluées et des milieux de transfert et d’exposition susceptibles d’être affectés depuis ces aquifères.
1	Toutefois	toutefois	O	_
2	,	,	O	_
3	compte	compte	O	_
4	tenu	tenir	O	_
5	notamment	notamment	O	_
6	de	de	O	_
7	la	le	O	_
8	pollution	pollution	O	_
9	retrouvée	retrouver	O	_
10	dans	dans	O	_
11	les	le	O	_
12	eaux	eau	O	_
13	souterraines	souterrain	O	_
14	(	(	O	_
15	en	en	O	_
16	particulier	particulier	O	_
17	la	le	O	_
18	présence	présence	O	_
19	de	de	O	_
20	chlorure	chlorure	O	_
21	de	de	O	_
22	vinyle	vinyle	O	_
23	)	)	O	_
24	,	,	O	_
25	le	le	O	_
26	Comité	comité	O	_
27	Scientifique	scientifique	O	_
28	a	avoir	O	_
29	recommandé	recommander	O	_
30	,	,	O	_
31	dans	dans	O	_
32	son	son	O	_
33	avis	avis	O	_
34	du	de	O	_
35	10	10	BT	_
36	octobre	octobre	IT	_
37	2003	2003	ET	_
38	,	,	ET	_
39	qu’	qu’	O	_
40	une	un	O	_
41	surveillance	surveillance	O	_
42	de	de	O	_
43	la	le	BO	_
44	qualité	qualité	IO	_
45	chimique	chimique	IO	_
46	des	de	IO	_
47	milieux	milieu	EO	_
48	soit	être	O	_
49	mise	mettre	O	_
50	en	en	O	_
51	place	place	O	_
52	,	,	O	_
53	notamment	notamment	O	_
54	des	de	O	_
55	eaux	eau	O	_
56	des	de	O	_
57	nappes	nappe	IO	_
58	polluées	polluer	EO	_
59	et	et	O	_
60	des	de	O	_
61	milieux	milieu	O	_
62	de	de	O	_
63	transfert	transfert	O	_
64	et	et	O	_
65	d’	d’	O	_
66	exposition	exposition	O	_
67	susceptibles	susceptible	O	_
68	d’	d’	O	_
69	être	être	O	_
70	affectés	affecter	O	_
71	depuis	depuis	O	_
72	ces	ce	O	_
73	aquifères	aquifère	O	_
74	.	.	O	_


#Cette surveillance environnementale a été prescrite à Kodak par arrêté préfectoral du 13 mai 2004, sur la base d’un programme déterminé avec le comité scientifique et les services de l’Etat.
1	Cette	ce	BN	_
2	surveillance	surveillance	IN	_
3	environnementale	environnemental	EN	_
4	a	avoir	BN	_
5	été	être	IN	_
6	prescrite	prescrire	EN	_
7	à	à	O	_
8	Kodak	Kodak	EO	_
9	par	par	O	_
10	arrêté	arrêté	BO	_
11	préfectoral	préfectoral	EO	_
12	du	de	O	_
13	13	13	BT	_
14	mai	mai	IT	_
15	2004	2004	ET	_
16	,	,	ET	_
17	sur	sur	BR	_
18	la	le	IR	_
19	base	base	IR	_
20	d’	d’	ER	_
21	un	un	BO	_
22	programme	programme	EO	_
23	déterminé	déterminer	O	_
24	avec	avec	O	_
25	le	le	BO	_
26	comité	comité	IO	_
27	scientifique	scientifique	EO	_
28	et	et	O	_
29	les	le	O	_
30	services	service	O	_
31	de	de	O	_
32	l’	l’	O	_
33	Etat	etat	O	_
34	.	.	O	_


#Ce programme prévoit la surveillance des eaux souterraines, des gaz du sol et de l’air ambiant intérieur (école, parkings, cave, bureaux, fosses de cage d’ascenseur) sur une période de 1 à 3 ans.
1	Ce	ce	BO	_
2	programme	programme	EO	_
3	prévoit	prévoir	BR	_
4	la	le	BA	_
5	surveillance	surveillance	EA	_
6	des	de	O	_
7	eaux	eau	BO	_
8	souterraines	souterrain	BO	_
9	,	,	O	_
10	des	de	O	_
11	gaz	gaz	O	_
12	du	de	O	_
13	sol	sol	O	_
14	et	et	O	_
15	de	de	O	_
16	l’	l’	O	_
17	air	air	O	_
18	ambiant	ambiant	O	_
19	intérieur	intérieur	O	_
20	(	(	O	_
21	école	école	O	_
22	,	,	O	_
23	parkings	parking	O	_
24	,	,	O	_
25	cave	cave	O	_
26	,	,	O	_
27	bureaux	bureau	O	_
28	,	,	O	_
29	fosses	fosse	O	_
30	de	de	O	_
31	cage	cage	O	_
32	d’	d’	O	_
33	ascenseur	ascenseur	O	_
34	)	)	O	_
35	sur	sur	BT	_
36	une	un	IT	_
37	période	période	IT	_
38	de	de	IT	_
39	1	1	IT	_
40	à	à	IT	_
41	3	3	IT	_
42	ans	an	ET	_
43	.	.	O	_


#La DDASS du Val-de-Marne a organisé par ailleurs la surveillance de l’air ambiant dans les trois établissements recevant des jeunes enfants à proximité de l’ancien site industriel.
1	La	le	BO	_
2	DDASS	ddas	IO	_
3	du	de	IO	_
4	Val-de-Marne	Val-de-Marne	IO	_
5	a	avoir	BN	_
6	organisé	organiser	BN	_
7	par	par	IN	_
8	ailleurs	ailleurs	IN	_
9	la	le	BA	_
10	surveillance	surveillance	IA	_
11	de	de	IA	_
12	l’	l’	IA	_
13	air	air	IA	_
14	ambiant	ambiant	EA	_
15	dans	dans	O	_
16	les	le	BO	_
17	trois	trois	BO	_
18	établissements	établissement	EO	_
19	recevant	recevoir	BA	_
20	des	un	IA	_
21	jeunes	jeune	IA	_
22	enfants	enfant	EA	_
23	à	à	BL	_
24	proximité	proximité	IL	_
25	de	de	IL	_
26	l’	l’	IL	_
27	ancien	ancien	IL	_
28	site	site	IL	_
29	industriel	industriel	EL	_
30	.	.	O	_


#La première campagne de surveillance environnementale est intervenue au mois de juin 2004 et la dernière en mars 2007.
1	La	le	BO	_
2	première	premier	IO	_
3	campagne	campagne	IO	_
4	de	de	IO	_
5	surveillance	surveillance	IO	_
6	environnementale	environnemental	EO	_
7	est	être	BN	_
8	intervenue	intervenir	EN	_
9	au	au	BT	_
10	mois	mois	IT	_
11	de	de	IT	_
12	juin	juin	IT	_
13	2004	2004	ET	_
14	et	et	O	_
15	la	le	BN	_
16	dernière	dernier	BN	_
17	en	en	BT	_
18	mars	mars	IT	_
19	2007	2007	ET	_
20	.	.	ET	_


#Kodak a transmis fin juillet 2007, le rapport de synthèse des 3 années de surveillance qui conclut notamment que : les résultats de la surveillance réaffirment les conclusions de l’EDR, à savoir l’absence d’excès de risque pouvant résulter des anciennes activités de Kodak, et de niveau d’exposition supérieur à ce qui est généralement observé dans un milieu urbain comparable.
1	Kodak	Kodak	BO	_
2	a	avoir	BN	_
3	transmis	transmettre	EN	_
4	fin	fin	BT	_
5	juillet	juillet	IT	_
6	2007	2007	ET	_
7	,	,	ET	_
8	le	le	O	_
9	rapport	rapport	O	_
10	de	de	O	_
11	synthèse	synthèse	O	_
12	des	de	O	_
13	3	3	BN	_
14	années	année	IN	_
15	de	de	EN	_
16	surveillance	surveillance	EN	_
17	qui	qui	O	_
18	conclut	conclure	O	_
19	notamment	notamment	O	_
20	que	que	O	_
21	:	:	O	_
22	les	le	O	_
23	résultats	résultat	O	_
24	de	de	O	_
25	la	le	O	_
26	surveillance	surveillance	EN	_
27	réaffirment	réaffirmer	O	_
28	les	le	O	_
29	conclusions	conclusion	O	_
30	de	de	O	_
31	l’	l’	O	_
32	EDR	edr	O	_
33	,	,	O	_
34	à	à	O	_
35	savoir	savoir	O	_
36	l’	l’	O	_
37	absence	absence	O	_
38	d’	d’	O	_
39	excès	excès	O	_
40	de	de	O	_
41	risque	risque	O	_
42	pouvant	pouvoir	O	_
43	résulter	résulter	O	_
44	des	de	O	_
45	anciennes	ancien	O	_
46	activités	activité	BA	_
47	de	de	IA	_
48	Kodak	Kodak	EA	_
49	,	,	O	_
50	et	et	O	_
51	de	de	O	_
52	niveau	niveau	O	_
53	d’	d’	O	_
54	exposition	exposition	O	_
55	supérieur	supérieur	O	_
56	à	à	O	_
57	ce	ce	O	_
58	qui	qui	O	_
59	est	être	O	_
60	généralement	généralement	O	_
61	observé	observer	O	_
62	dans	dans	O	_
63	un	un	O	_
64	milieu	milieu	O	_
65	urbain	urbain	O	_
66	comparable	comparable	O	_
67	.	.	O	_


