
#68.0016
#Jusqu’en 1974, l’usine PCUK (produits chimiques Ugine Kuhlmann) installée à Huningue (Haut‑Rhin), a produit un pesticide, le lindane ou γ HCH.
1	Jusqu’	jusqu’	BT	_
5	amont	amont	IL	_
6	hydraulique	hydraulique	EL	_
7	,	,	O	_


#■ Pz4 représente l'aval hydraulique de l'ancienne station service
1	■	■	O	_
2	Pz4	Pz4	O	_
3	représente	représente	O	_
4	l'	le	O	_
5	aval	aval	BO	_
6	hydraulique	hydraulique	EO	_
7	de	de	O	_
8	l'	le	BO	_
9	ancienne	ancien	IO	_
10	station	station	IO	_
11	service	service	IO	_


#■ Pz2 et Pz3 représentent l'aval hydraulique des terrains.
1	■	■	O	_
2	Pz2	Pz2	O	_
3	et	et	O	_
4	Pz3	Pz3	O	_
5	représentent	représenter	O	_
6	l'	le	O	_
7	aval	aval	BO	_
8	hydraulique	hydraulique	EO	_
9	des	de	O	_
10	terrains	terrain	EO	_
11	.	.	O	_


#● des prélèvements ont été réalisés en Novembre 2009 et Novembre 2010 :
1	●	●	O	_
2	des	un	BN	_
3	prélèvements	prélèvement	IN	_
4	ont	avoir	IN	_
5	été	être	IN	_
6	réalisés	réaliser	EN	_
7	en	en	BT	_
8	Novembre	novembre	IT	_
9	2009	2009	IT	_
10	et	et	IT	_
11	Novembre	novembre	IT	_
12	2010	2010	ET	_
13	:	:	O	_


#- Novembre 2009 : traces de Solvants chlorés en Pz1 et Pz3; teneur en Σ tri + tetra chloroéthylène : 15 µg/l,
1	-	-	O	_
2	Novembre	novembre	BT	_
3	2009	2009	ET	_
4	:	:	O	_
5	traces	trace	O	_
6	de	de	O	_
7	Solvants	solvant	O	_
8	chlorés	chlorer	O	_
9	en	en	O	_
10	Pz1	pz1	O	_
11	et	et	O	_
12	Pz3	pz3	O	_
13	;	;	O	_
14	teneur	teneur	O	_
15	en	en	O	_
16	Σ	σ	O	_
17	tri	tri	O	_
18	+	plus	O	_
19	tetra	tetra	O	_
20	chloroéthylène	chloroéthylène	O	_
21	:	:	O	_
22	15	15	O	_
23	 	 	O	_
24	µg	µg	O	_
25	/	sur	O	_
26	l	l	O	_
27	,	,	O	_


#- Novembre 2010 et Juillet 2011:
1	-	-	O	_
2	Novembre	novembre	BT	_
3	2010	2010	IT	_
4	et	et	IT	_
5	Juillet	juillet	IT	_
6	2011	2011	ET	_
7	:	:	ET	_


#■ pH
1	■	■	O	_
2	pH	ph	O	_


#- Pz1: 6,83
1	-	-	O	_
2	Pz1	Pz1	O	_
3	:	:	O	_
4	6,83	6,83	O	_


#- Pz4: 6,84
1	-	-	O	_
2	Pz4	Pz4	O	_
3	:	:	O	_
4	6,84	6,84	O	_


#- Pz2: 6,73
1	-	-	O	_
2	Pz2	Pz2	O	_
3	:	:	O	_
4	6,73	6,73	O	_


#- Pz3: 5,90
1	-	-	O	_
2	Pz3	pz3	O	_
3	:	:	O	_
4	5,90	5,90	O	_


#■ Hydrocarbures: non détecté sur aucun des Pz
1	■	■	O	_
2	Hydrocarbures	hydrocarbure	O	_
3	:	:	O	_
4	non	non	O	_
5	détecté	détecter	O	_
6	sur	sur	O	_
7	aucun	aucun	O	_
8	des	de	O	_
9	Pz	pz	O	_


#■ Indice phénol: non détecté sur aucun des Pz
1	■	■	O	_
2	Indice	indice	O	_
3	phénol	phénol	O	_
4	:	:	O	_
5	non	non	O	_
6	détecté	détecter	O	_
7	sur	sur	O	_
8	aucun	aucun	O	_
9	des	de	O	_
10	Pz	pz	O	_


#■ Cyanures: non détecté sur aucun des Pz
1	■	■	O	_
2	Cyanures	Cyanures	O	_
3	:	:	O	_
4	non	non	O	_
5	détecté	détecter	O	_
6	sur	sur	O	_
7	aucun	aucun	O	_
8	des	de	O	_
9	Pz	pz	O	_


#■ Tetrachloroéthylène
1	■	■	O	_
2	Tetrachloroéthylène	tetrachloroéthylène	O	_


#- Pz1 amont: de 2, 5 à 3 µg/l
1	-	-	O	_
2	Pz1	pz1	O	_
3	amont	amont	O	_
4	:	:	O	_
5	de	de	O	_
6	2	2	O	_
7	,	,	O	_
8	5	5	O	_
9	à	à	O	_
10	3	3	O	_
11	µg	µg	O	_
12	/	sur	O	_
13	l	l	O	_


#- Pz4 milieu site/aval ancienne station:5 à 6 µg/l
1	-	-	O	_
2	Pz4	Pz4	O	_
3	milieu	milieu	O	_
4	site	site	O	_
5	/	/	O	_
6	aval	aval	O	_
7	ancienne	ancien	O	_
8	station:5	station:5	O	_
9	à	à	O	_
10	6	6	O	_
11	µg	µg	O	_
12	/	sur	O	_
13	l	l	O	_


#- Pz2: aval terrain, en limite site: 26 à 27 µg/l
1	-	-	O	_
2	Pz2	Pz2	O	_
3	:	:	O	_
4	aval	aval	BO	_
5	terrain	terrain	EO	_
6	,	,	O	_
7	en	en	BL	_
8	limite	limite	IL	_
9	site	site	EL	_
10	:	:	O	_
11	26	26	O	_
12	à	à	O	_
13	27	27	O	_
14	µg	µg	O	_
15	/	sur	O	_
16	l	l	O	_


#- Pz3: aval terrain, en limite site:4 à 6 µg/l
1	-	-	O	_
2	Pz3	pz3	O	_
3	:	:	O	_
4	aval	aval	BO	_
5	terrain	terrain	EO	_
6	,	,	O	_
7	en	en	BL	_
8	limite	limite	IL	_
9	site:4	site:4	IL	_
10	à	à	O	_
11	6	6	O	_
12	µg	µg	O	_
13	/	sur	O	_
14	l	l	O	_


#■ BTEX: traces d'éthylbenzène et xylènes, de l'ordre de 1 µg/l sur Pz1 et Pz4
1	■	■	O	_
2	BTEX	BTEX	O	_
3	:	:	O	_
4	traces	trace	O	_
5	d'	de	O	_
6	éthylbenzène	éthylbenzène	O	_
7	et	et	O	_
8	xylènes	xylène	O	_
9	,	,	O	_
10	de	de	O	_
11	l'	le	O	_
12	ordre	ordre	O	_
13	de	de	O	_
14	1	1	O	_
15	µg	µg	O	_
16	/	sur	O	_
17	l	l	O	_
18	sur	sur	O	_
19	Pz1	Pz1	O	_
20	et	et	O	_
21	Pz4	Pz4	O	_


#■ HAP (somme des 16): traces
1	■	■	O	_
2	HAP	HAP	O	_
3	(	(	O	_
4	somme	somme	O	_
5	des	de	O	_
6	16	16	O	_
7	):	):	O	_
8	traces	trace	O	_


#- Pz1: 0,05 µg/l
1	-	-	O	_
2	Pz1	pz1	O	_
3	:	:	O	_
4	0,05	0,05	O	_
5	µg	µg	O	_
6	/	sur	O	_
7	l	l	O	_


#- Pz4: 0,01 µg/l
1	-	-	O	_
2	Pz4	Pz4	O	_
3	:	:	O	_
4	0,01	0,01	O	_
5	µg	µg	O	_
6	/	sur	O	_
7	l	l	O	_


#- Pz2: nd
1	-	-	O	_
2	Pz2	Pz2	O	_
3	:	:	O	_
4	nd	nd	O	_


#- Pz3: 0,12
1	-	-	O	_
2	Pz3	pz3	O	_
3	:	:	O	_
4	0,12	0,12	O	_


#Les résultats mettent en évidence:
1	Les	le	O	_
2	résultats	résultat	O	_
3	mettent	mettre	O	_
4	en	en	O	_
5	évidence	évidence	O	_
6	:	:	O	_


#-la présence de chlorés  dans les eaux souterraines,
1	-la	-la	O	_
2	présence	présence	O	_
3	de	de	O	_
4	chlorés	chloré	O	_
5	 	 	O	_
6	dans	dans	O	_
7	les	le	O	_
8	eaux	eau	O	_
9	souterraines	souterrain	O	_
10	,	,	O	_


#- une légère augmentation de la concentration en tétrachloroéthylène en aval hydraulique de l'ancien station service,
1	-	-	O	_
2	une	un	O	_
3	légère	léger	O	_
4	augmentation	augmentation	O	_
5	de	de	O	_
6	la	le	O	_
7	concentration	concentration	O	_
8	en	en	O	_
9	tétrachloroéthylène	tétrachloroéthylène	O	_
10	en	en	BL	_
11	aval	aval	IL	_
12	hydraulique	hydraulique	IL	_
13	de	de	IL	_
14	l'	le	BO	_
15	ancien	ancien	O	_
16	station	station	O	_
17	service	service	O	_
18	,	,	O	_


#- une pollution en tétrachloroéthylène relativement importante en limite de site, sur Pz2 qui se situe en aval hydraulique de Pz4.
1	-	-	O	_
2	une	un	BO	_
3	pollution	pollution	EO	_
4	en	en	O	_
5	tétrachloroéthylène	tétrachloroéthylène	O	_
6	relativement	relativement	O	_
7	importante	important	O	_
8	en	en	BL	_
9	limite	limite	IL	_
10	de	de	O	_
11	site	site	O	_
12	,	,	O	_
13	sur	sur	O	_
14	Pz2	Pz2	BO	_
15	qui	qui	O	_
16	se	se	BL	_
17	situe	situe	IL	_
18	en	en	IL	_
19	aval	aval	IL	_
20	hydraulique	hydraulique	IL	_
21	de	de	IL	_
22	Pz4	Pz4	EL	_
23	.	.	O	_


#67.0081
#Ancien dépôt de ferraille.
1	Ancien	ancien	BO	_
2	dépôt	dépôt	BO	_
3	de	de	BO	_
4	ferraille	ferraille	EO	_
5	.	.	O	_


#Par AP du 20/11/2000, le site est soumis à la réalisation d'une étude des sols et des eaux souterraines, ainsi qu'à la définition d'éventuels moyens de dépollution.
1	Par	par	O	_
2	AP	ap	O	_
3	du	de	O	_
4	20/11/2000	20/11/2000	IT	_
5	,	,	O	_
6	le	le	BO	_
7	site	site	EO	_
8	est	être	BR	_
9	soumis	soumettre	IR	_
10	à	à	ER	_
11	la	le	BN	_
12	réalisation	réalisation	EN	_
13	d'	de	ER	_
14	une	un	BN	_
15	étude	étude	IN	_
16	des	de	IN	_
17	sols	sol	EN	_
18	et	et	O	_
19	des	de	BO	_
20	eaux	eau	IO	_
21	souterraines	souterrain	EO	_
22	,	,	O	_
23	ainsi	ainsi	O	_
24	qu'	que	O	_
25	à	à	O	_
26	la	le	O	_
27	définition	définition	O	_
28	d'	de	O	_
29	éventuels	éventuel	O	_
30	moyens	moyen	O	_
31	de	de	O	_
32	dépollution	dépollution	EN	_
33	.	.	O	_


#Initialement, les résultats de ces travaux devaient être transmis à la drire au mois de mai 2001.
1	Initialement	initialement	O	_
2	,	,	O	_
3	les	le	O	_
4	résultats	résultat	O	_
5	de	de	O	_
6	ces	ce	O	_
7	travaux	travail	O	_
8	devaient	devoir	O	_
9	être	être	O	_
10	transmis	transmettre	O	_
11	à	à	O	_
12	la	le	BO	_
13	drire	drire	EO	_
14	au	au	BT	_
15	mois	mois	IT	_
16	de	de	IT	_
17	mai	mai	IT	_
18	2001	2001	ET	_
19	.	.	O	_


#Un délai de 6 mois supplémentaire a été accordé et l'exploitant demande une nouvelle prolongation au début de l'année 2002.
1	Un	un	BO	_
2	délai	délai	EO	_
3	de	de	O	_
4	6	6	BO	_
5	mois	mois	IO	_
6	supplémentaire	supplémentaire	EO	_
7	a	avoir	BN	_
8	été	être	IN	_
9	accordé	accorder	EN	_
10	et	et	O	_
11	l'	le	BO	_
12	exploitant	exploitant	EO	_
13	demande	demande	BR	_
14	une	un	BO	_
15	nouvelle	nouveau	IO	_
16	prolongation	prolongation	EO	_
17	au	au	BT	_
18	début	début	IT	_
19	de	de	IT	_
20	l'	le	IT	_
21	année	année	IT	_
22	2002	2002	ET	_
23	.	.	O	_


#Une mise en demeure a été signée le 13/02/2002.
1	Une	un	BN	_
2	mise	mise	IN	_
3	en	en	IN	_
4	demeure	demeure	IN	_
5	a	avoir	BN	_
6	été	être	IN	_
7	signée	signer	EN	_
8	le	le	BT	_
9	13/02/2002	13/02/2002	IT	_
10	.	.	O	_


#L'étude a finalement été remise le 12 avril 2002.
1	L'	le	BO	_
2	étude	étude	EO	_
3	a	avoir	BN	_
4	finalement	finalement	IN	_
5	été	être	IN	_
6	remise	remettre	EN	_
7	le	le	BT	_
8	12	12	IT	_
9	avril	avril	IT	_
10	2002	2002	ET	_
11	.	.	O	_


#Le site y apparaît en classe 2, à surveiller.
1	Le	le	O	_
2	site	site	O	_
3	y	y	O	_
4	apparaît	apparaître	O	_
5	en	en	O	_
6	classe	classe	O	_
7	2	2	O	_
8	,	,	O	_
9	à	à	O	_
10	surveiller	surveiller	O	_
11	.	.	O	_


#L'étude propose une protocole de surveillance.
1	L'	le	O	_
2	étude	étude	O	_
3	propose	propose	O	_
4	une	un	O	_
5	protocole	protocole	O	_
6	de	de	O	_
7	surveillance	surveillance	O	_
8	.	.	O	_


#La surveillance a  été prescrite par l'arrêté complémentaire du 16/01/2003.
1	La	le	BO	_
2	surveillance	surveillance	BO	_
3	a	avoir	BN	_
4	 	 	IN	_
5	été	être	IN	_
6	prescrite	prescrire	EN	_
7	par	par	ER	_
8	l'	le	BO	_
9	arrêté	arrêté	IO	_
10	complémentaire	complémentaire	EO	_
11	du	de	BT	_
12	16/01/2003	16/01/2003	ET	_
13	.	.	ET	_


#L'exploitant doit réaliser quelques travaux de mise en sécurité et de nettoyage pour que la procédure de cessation d'activité soit achevée.
1	L'	le	BO	_
2	exploitant	exploitant	EO	_
3	doit	devoir	BN	_
4	réaliser	réaliser	BN	_
5	quelques	quelque	BN	_
6	travaux	travail	IN	_
7	de	de	IN	_
8	mise	mise	IN	_
9	en	en	IN	_
10	sécurité	sécurité	EN	_
11	et	et	O	_
12	de	de	O	_
13	nettoyage	nettoyage	EN	_
14	pour	pour	O	_
15	que	que	O	_
16	la	le	BO	_
17	procédure	procédure	EO	_
18	de	de	O	_
19	cessation	cessation	BN	_
20	d'	de	IN	_
21	activité	activité	EN	_
22	soit	être	O	_
23	achevée	achever	O	_
24	.	.	O	_


#Le procès-verbal de récolement a été établi le 21 janvier 2009.
1	Le	le	BO	_
2	procès-verbal	procès-verbal	IO	_
3	de	de	IO	_
4	récolement	récolement	EN	_
5	a	avoir	BN	_
6	été	être	IN	_
7	établi	établir	EN	_
8	le	le	BT	_
9	21	21	IT	_
10	janvier	janvier	IT	_
11	2009	2009	ET	_
12	.	.	ET	_


#L'exploitant a remis le site dans un état tel qu'il ne s'y manifeste aucun des dangers et inconvénients mentionnés à l'article L 511-1 du Code de l'environnement.
1	L'	le	BO	_
2	exploitant	exploitant	EO	_
3	a	avoir	BN	_
4	remis	remettre	IN	_
5	le	le	IN	_
6	site	site	IN	_
7	dans	dans	IN	_
8	un	un	IN	_
9	état	état	IN	_
10	tel	tel	EN	_
11	qu'	que	O	_
12	il	il	O	_
13	ne	ne	O	_
14	s'	se	O	_
15	y	y	O	_
16	manifeste	manifeste	O	_
17	aucun	aucun	O	_
18	des	de	O	_
19	dangers	danger	O	_
20	et	et	O	_
21	inconvénients	inconvénient	O	_
22	mentionnés	mentionner	O	_
23	à	à	O	_
24	l'	le	O	_
25	article	article	O	_
26	L	l	O	_
27	511	511	O	_
28	-	-	O	_
29	1	1	O	_
30	du	de	O	_
31	Code	code	O	_
32	de	de	O	_
33	l'	le	O	_
34	environnement	environnement	O	_
35	.	.	O	_


#La mise en sécurité a été effectuée de sorte à ce que le site soit rendu compatible avec un usage industriel.
1	La	le	BN	_
2	mise	mise	IN	_
3	en	en	IN	_
4	sécurité	sécurité	EN	_
5	a	avoir	BN	_
6	été	être	IN	_
7	effectuée	effectuer	EN	_
8	de	de	O	_
9	sorte	sorte	O	_
10	à	à	O	_
11	ce	ce	O	_
12	que	que	O	_
13	le	le	BO	_
14	site	site	EO	_
15	soit	être	O	_
16	rendu	rendre	O	_
17	compatible	compatible	O	_
18	avec	avec	O	_
19	un	un	BA	_
20	usage	usage	IA	_
21	industriel	industriel	EA	_
22	.	.	O	_


#La zone S12 du site présente une contamination des sols au plomb et au cuivre avec un éventuel risque d'exposition des populations fréquentant la zone.
1	La	le	BO	_
2	zone	zone	IO	_
3	S12	s12	EO	_
4	du	de	O	_
5	site	site	O	_
6	présente	présente	O	_
7	une	un	O	_
8	contamination	contamination	O	_
9	des	de	O	_
10	sols	sol	O	_
11	au	au	O	_
12	plomb	plomb	O	_
13	et	et	O	_
14	au	au	O	_
15	cuivre	cuivre	O	_
16	avec	avec	O	_
17	un	un	O	_
18	éventuel	éventuel	O	_
19	risque	risque	O	_
20	d'	de	O	_
21	exposition	exposition	O	_
22	des	de	O	_
23	populations	population	O	_
24	fréquentant	fréquenter	O	_
25	la	le	O	_
26	zone	zone	O	_
27	.	.	O	_


#Aucune étude sanitaire n'a quantifié ce risque.
1	Aucune	aucun	O	_
2	étude	étude	O	_
3	sanitaire	sanitaire	O	_
4	n'	n'	O	_
5	a	avoir	O	_
6	quantifié	quantifier	O	_
7	ce	ce	O	_
8	risque	risque	O	_
9	.	.	O	_


#L'eau souterraine prélevée au niveau du site comporte une concentration en manganèse supérieure à 50 µg/L, valeur de référence de qualité des eaux destinées à la consommation humaine telle que définie par l'arrêté ministériel du 11 janvier 2007.
1	L'	le	O	_
2	eau	eau	O	_
3	souterraine	souterrain	O	_
4	prélevée	prélever	O	_
5	au	au	O	_
6	niveau	niveau	O	_
7	du	de	O	_
8	site	site	O	_
9	comporte	comporte	O	_
10	une	un	O	_
11	concentration	concentration	O	_
12	en	en	O	_
13	manganèse	manganèse	O	_
14	supérieure	supérieur	O	_
15	à	à	O	_
16	50	50	O	_
17	µg	µg	O	_
18	/	sur	O	_
19	L	l	O	_
20	,	,	O	_
21	valeur	valeur	O	_
22	de	de	O	_
23	référence	référence	O	_
24	de	de	O	_
25	qualité	qualité	O	_
26	des	de	O	_
27	eaux	eau	O	_
28	destinées	destiner	O	_
29	à	à	O	_
30	la	le	O	_
31	consommation	consommation	O	_
32	humaine	humain	O	_
33	telle	tel	O	_
34	que	que	O	_
35	définie	définir	O	_
36	par	par	O	_
37	l'	le	O	_
38	arrêté	arrêté	O	_
39	ministériel	ministériel	O	_
40	du	de	O	_
41	11	11	BT	_
42	janvier	janvier	IT	_
43	2007	2007	ET	_
44	.	.	ET	_


#68.0052
#Le site a commencé au milieu du XVIIIème siècle avec une activité de tissage qui s’est par la suite élargie à la teinturerie et l’ennoblissement des textiles.
1	Le	le	BO	_
2	site	site	EO	_
3	a	avoir	BN	_
4	commencé	commencer	EN	_
5	au	au	BT	_
6	milieu	milieu	IT	_
7	du	de	IT	_
8	XVIIIème	xviiièm	IT	_
9	siècle	siècle	ET	_
10	avec	avec	O	_
11	une	un	BA	_
12	activité	activité	IA	_
13	de	de	IA	_
14	tissage	tissage	EA	_
15	qui	qui	O	_
16	s’	s’	BN	_
17	est	être	IN	_
18	par	par	IN	_
19	la	le	IN	_
20	suite	suite	IN	_
21	élargie	élargir	EN	_
22	à	à	O	_
23	la	le	BA	_
24	teinturerie	teinturerie	BA	_
25	et	et	O	_
26	l’	l’	BA	_
27	ennoblissement	ennoblissement	IA	_
28	des	de	IA	_
29	textiles	textile	EA	_
30	.	.	O	_


#Le dernier exploitant, la Compagnie de développement textile (CDT), a été mis en liquidation judiciaire en mars 2003.
1	Le	le	BO	_
2	dernier	dernier	IO	_
3	exploitant	exploitant	EO	_
4	,	,	O	_
5	la	le	BO	_
6	Compagnie	compagnie	IO	_
7	de	de	IO	_
8	développement	développement	IO	_
9	textile	textile	EO	_
10	(	(	O	_
11	CDT	CDT	O	_
12	)	)	O	_
13	,	,	O	_
14	a	avoir	BN	_
15	été	être	IN	_
16	mis	mettre	IN	_
17	en	en	IN	_
18	liquidation	liquidation	IN	_
19	judiciaire	judiciaire	EN	_
20	en	en	BT	_
21	mars	mars	IT	_
22	2003	2003	ET	_
23	.	.	ET	_


#La communauté de communes de la vallée de Saint-Amarin a racheté le site en avril 2004, prenant ainsi à sa charge la dépollution.
1	La	le	BO	_
2	communauté	communauté	EO	_
3	de	de	EO	_
4	communes	commune	EO	_
5	de	de	IL	_
6	la	le	IL	_
7	vallée	vallée	IL	_
8	de	de	IL	_
9	Saint-Amarin	Saint-Amarin	IL	_
10	a	avoir	BN	_
11	racheté	racheter	EN	_
12	le	le	BO	_
13	site	site	EO	_
14	en	en	BT	_
15	avril	avril	IT	_
16	2004	2004	ET	_
17	,	,	ET	_
18	prenant	prendre	BR	_
19	ainsi	ainsi	IR	_
20	à	à	ER	_
21	sa	son	BO	_
22	charge	charge	EO	_
23	la	le	BN	_
24	dépollution	dépollution	EN	_
25	.	.	O	_


#Ce site a été soumis à la réalisation d'une ESR (évaluation simplifiée des risques) par arrêté préfectoral de mise en demeure du 11/04/2001.
1	Ce	ce	BO	_
2	site	site	EO	_
3	a	avoir	BN	_
4	été	être	IN	_
5	soumis	soumettre	EN	_
6	à	à	IL	_
7	la	le	IL	_
8	réalisation	réalisation	IL	_
9	d'	de	IL	_
10	une	un	O	_
11	ESR	esr	O	_
12	(	(	O	_
13	évaluation	évaluation	O	_
14	simplifiée	simplifier	O	_
15	des	de	O	_
16	risques	risque	O	_
17	)	)	O	_
18	par	par	O	_
19	arrêté	arrêté	BO	_
20	préfectoral	préfectoral	IO	_
21	de	de	IO	_
22	mise	mise	IO	_
23	en	en	IO	_
24	demeure	demeure	EO	_
25	du	de	BT	_
26	11/04/2001	11/04/2001	IT	_
27	.	.	ET	_


#Le diagnostic initial a été remis en octobre 2011.
1	Le	le	BN	_
2	diagnostic	diagnostic	IN	_
3	initial	initial	EN	_
4	a	avoir	BN	_
5	été	être	IN	_
6	remis	remettre	EN	_
7	en	en	BT	_
8	octobre	octobre	IT	_
9	2011	2011	ET	_
10	.	.	ET	_


#Cinq zones potentielles de pollution ont été identifiées :
1	Cinq	Cinq	BO	_
2	zones	zone	IO	_
3	potentielles	potentiel	IO	_
4	de	de	IO	_
5	pollution	pollution	EO	_
6	ont	avoir	BN	_
7	été	être	IN	_
8	identifiées	identifier	EN	_
9	 	 	O	_
10	:	:	O	_


#- les anciens bassins de décantation des effluents industriels,
1	-	-	O	_
2	les	le	BO	_
3	anciens	ancien	IO	_
4	bassins	bassin	IO	_
5	de	de	IO	_
6	décantation	décantation	EN	_
7	des	de	O	_
8	effluents	effluent	O	_
9	industriels	industriel	O	_
10	,	,	O	_


#- l’ancienne décharge interne,
1	-	-	O	_
2	l’	l’	O	_
3	ancienne	ancien	O	_
4	décharge	décharge	O	_
5	interne	interne	O	_
6	,	,	O	_


#- la zone dite CNC,
1	-	-	O	_
2	la	le	BO	_
3	zone	zone	IO	_
4	dite	dire	IO	_
5	CNC	cnc	EO	_
6	,	,	O	_


#- un ancien atelier de fabrication des rouleaux d’impression,
1	-	-	O	_
2	un	un	BO	_
3	ancien	ancien	IO	_
4	atelier	atelier	IO	_
5	de	de	IO	_
6	fabrication	fabrication	IO	_
7	des	de	IO	_
8	rouleaux	rouleau	EO	_
9	d’	d’	O	_
10	impression	impression	O	_
11	,	,	O	_


#- un ancien dépôt de carburants dont les cuves avaient été démontées en 1983-1984.
1	-	-	O	_
2	un	un	BO	_
3	ancien	ancien	IO	_
4	dépôt	dépôt	IO	_
5	de	de	IO	_
6	carburants	carburant	EO	_
7	dont	dont	O	_
8	les	le	BO	_
9	cuves	cuve	IO	_
10	avaient	avoir	BN	_
11	été	être	IN	_
12	démontées	démonter	EN	_
13	en	en	BT	_
14	1983	1983	ET	_
15	-	-	ET	_
16	1984	1984	ET	_
17	.	.	O	_


#Il était proposé d’évacuer les déchets entreposés dans la zone CNC et d’installer des piézomètres permettant de surveiller l’impact de l’ancien atelier de fabrication des rouleaux d’impression et de l’ancien dépôt de carburants.
1	Il	il	O	_
2	était	être	O	_
3	proposé	proposer	O	_
4	d’	d’	BN	_
5	évacuer	évacuer	EN	_
6	les	le	O	_
7	déchets	déchet	O	_
8	entreposés	entreposer	O	_
9	dans	dans	O	_
10	la	le	BO	_
11	zone	zone	IO	_
12	CNC	cnc	EO	_
13	et	et	O	_
14	d’	d’	BN	_
15	installer	installer	BN	_
16	des	un	BO	_
17	piézomètres	piézomètre	EO	_
18	permettant	permettre	O	_
19	de	de	O	_
20	surveiller	surveiller	BA	_
21	l’	l’	BO	_
22	impact	impact	EO	_
23	de	de	O	_
24	l’	l’	O	_
25	ancien	ancien	O	_
26	atelier	atelier	O	_
27	de	de	O	_
28	fabrication	fabrication	BA	_
29	des	de	IA	_
30	rouleaux	rouleau	IA	_
31	d’	d’	IA	_
32	impression	impression	EA	_
33	et	et	O	_
34	de	de	O	_
35	l’	l’	O	_
36	ancien	ancien	O	_
37	dépôt	dépôt	BO	_
38	de	de	IO	_
39	carburants	carburant	EO	_
40	.	.	O	_


#Un arrêté préfectoral de mise en demeure a été pris le 30/06/2003 pour la réalisation de la suite de l'étude.
1	Un	un	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	IO	_
4	de	de	IO	_
5	mise	mise	IO	_
6	en	en	IO	_
7	demeure	demeure	EO	_
8	a	avoir	BN	_
9	été	être	IN	_
10	pris	prendre	EN	_
11	le	le	BT	_
12	30/06/2003	30/06/2003	IT	_
13	pour	pour	O	_
14	la	le	BN	_
15	réalisation	réalisation	EN	_
16	de	de	O	_
17	la	le	BO	_
18	suite	suite	IO	_
19	de	de	IO	_
20	l'	le	IO	_
21	étude	étude	EO	_
22	.	.	O	_


#Ce complément a été a été remis le 16/09/2003.
1	Ce	ce	BO	_
2	complément	complément	EO	_
3	a	avoir	BN	_
4	été	être	IN	_
5	a	avoir	IN	_
6	été	être	IN	_
7	remis	remettre	EN	_
8	le	le	BT	_
9	16/09/2003	16/09/2003	IT	_
10	.	.	ET	_


#Cette étude constatait l’évacuation des déchets de la zone CNC et indiquait que les anciens bassins de décantation, l’ancienne décharge interne et l’ancien atelier de fabrication des rouleaux d’impression restaient les trois sources potentielles de pollution.
1	Cette	ce	O	_
2	étude	étude	O	_
3	constatait	constater	O	_
4	l’	l’	O	_
5	évacuation	évacuation	O	_
6	des	de	O	_
7	déchets	déchet	O	_
8	de	de	O	_
9	la	le	BO	_
10	zone	zone	BO	_
11	CNC	cnc	EO	_
12	et	et	O	_
13	indiquait	indiquer	O	_
14	que	que	O	_
15	les	le	BO	_
16	anciens	ancien	IO	_
17	bassins	bassin	IO	_
18	de	de	IO	_
19	décantation	décantation	EO	_
20	,	,	O	_
21	l’	l’	O	_
22	ancienne	ancien	O	_
23	décharge	décharge	O	_
24	interne	interne	O	_
25	et	et	O	_
26	l’	l’	O	_
27	ancien	ancien	O	_
28	atelier	atelier	O	_
29	de	de	O	_
30	fabrication	fabrication	BA	_
31	des	de	IA	_
32	rouleaux	rouleau	IA	_
33	d’	d’	EA	_
34	impression	impression	EA	_
35	restaient	rester	O	_
36	les	le	O	_
37	trois	trois	O	_
38	sources	source	IO	_
39	potentielles	potentiel	IO	_
40	de	de	IO	_
41	pollution	pollution	EO	_
42	.	.	O	_


#Ce diagnostic concluait sur la nécessité d’investigations approfondies car l’accès par le public aux terres polluées était possible (risques potentiels par contact).
1	Ce	ce	BN	_
2	diagnostic	diagnostic	EN	_
3	concluait	conclure	O	_
4	sur	sur	O	_
5	la	le	O	_
6	nécessité	nécessité	O	_
7	d’	d’	O	_
8	investigations	investigation	O	_
9	approfondies	approfondi	O	_
10	car	car	O	_
11	l’	l’	O	_
12	accès	accès	O	_
13	par	par	O	_
14	le	le	O	_
15	public	public	O	_
16	aux	à	O	_
17	terres	terre	BO	_
18	polluées	polluer	EO	_
19	était	être	O	_
20	possible	possible	O	_
21	(	(	O	_
22	risques	risque	O	_
23	potentiels	potentiel	O	_
24	par	par	O	_
25	contact	contact	O	_
26	)	)	O	_
27	.	.	O	_


#Pour les eaux souterraines, une surveillance de la nappe était préconisée.
1	Pour	pour	O	_
2	les	le	O	_
3	eaux	eau	O	_
4	souterraines	souterrain	O	_
5	,	,	O	_
6	une	un	BA	_
7	surveillance	surveillance	BA	_
8	de	de	IA	_
9	la	le	IA	_
10	nappe	nappe	EA	_
11	était	être	EN	_
12	préconisée	préconiser	EN	_
13	.	.	O	_


#L’arrêté préfectoral complémentaire du 08/12/2003 a par la suite prescrit la réalisation d'une EDR (évaluation détaillée des risques).
1	L’	l’	BO	_
2	arrêté	arrêté	IO	_
3	préfectoral	préfectoral	IO	_
