
#974.0013
#Ensemble enterré de 2 pipe-lines (fuel domestique et fuel lourd) reliant les postes de déchargement des pétroliers au dépôt d'hydrocarbures de la société SRE.
1	Ensemble	ensemble	BO	_
1	-	-	O	_
2	l'	le	BN	_
3	apparition	apparition	EN	_
4	de	de	IN	_
5	résurgences	résurgence	EN	_
6	au	au	O	_
7	niveau	niveau	O	_
8	de	de	O	_
9	la	le	O	_
10	source	source	O	_
11	,	,	O	_


#- l'épaisseur du flottant en hydrocarbures dans les piézomètres et puits.
1	-	-	O	_
2	l'	le	O	_
3	épaisseur	épaisseur	O	_
4	du	de	O	_
5	flottant	flottant	O	_
6	en	en	O	_
7	hydrocarbures	hydrocarbure	EO	_
8	dans	dans	O	_
9	les	le	O	_
10	piézomètres	piézomètre	O	_
11	et	et	O	_
12	puits	puits	O	_
13	.	.	O	_


#Ce programme a inclus la réalisation d'opérations d'écrémage,le contrôle régulier du bon fonctionnement du dispositif et prévu un compte-rendu trimestriel et une synthèse annuelle des données.
1	Ce	ce	BO	_
2	programme	programme	EO	_
3	a	avoir	BN	_
4	inclus	inclure	EN	_
5	la	le	BN	_
6	réalisation	réalisation	IN	_
7	d'	de	IN	_
8	opérations	opération	EN	_
9	d'	de	BO	_
10	écrémage	écrémage	EO	_
11	,	,	O	_
12	le	le	BO	_
13	contrôle	contrôle	BN	_
14	régulier	régulier	IN	_
15	du	de	IN	_
16	bon	bon	IN	_
17	fonctionnement	fonctionnement	IN	_
18	du	de	IN	_
19	dispositif	dispositif	EN	_
20	et	et	O	_
21	prévu	prévoir	O	_
22	un	un	O	_
23	compte-rendu	compte-rendu	O	_
24	trimestriel	trimestriel	O	_
25	et	et	O	_
26	une	un	O	_
27	synthèse	synthèse	O	_
28	annuelle	annuel	O	_
29	des	de	O	_
30	données	donnée	O	_
31	.	.	O	_


#Formalisé par des modes opératoires et des fiches de suivi dédiés aux différents types de contrôles, un premier bilan d'application de ce programme a été établi en septembre 2000.
1	Formalisé	formaliser	O	_
2	par	par	O	_
3	des	un	O	_
4	modes	mode	O	_
5	opératoires	opératoire	O	_
6	et	et	O	_
7	des	un	O	_
8	fiches	fiche	O	_
9	de	de	O	_
10	suivi	suivi	O	_
11	dédiés	dédier	O	_
12	aux	à	O	_
13	différents	différent	O	_
14	types	type	O	_
15	de	de	O	_
16	contrôles	contrôle	O	_
17	,	,	O	_
18	un	un	O	_
19	premier	premier	O	_
20	bilan	bilan	O	_
21	d'	de	BN	_
22	application	application	EN	_
23	de	de	O	_
24	ce	ce	BO	_
25	programme	programme	EO	_
26	a	avoir	BN	_
27	été	être	IN	_
28	établi	établir	EN	_
29	en	en	BT	_
30	septembre	septembre	IT	_
31	2000	2000	ET	_
32	.	.	ET	_


#Il a confirmé la réactivité de la nappe en période de forte pluie (la montée du niveau venant "écraser" la lentille d'hydrocarbures) sans relargage significatif en hydrocarbures, tant en surnageant dans les piézomètres qu'au niveau du décanteur mis en place depuis l'origine.
1	Il	il	O	_
2	a	avoir	O	_
3	confirmé	confirmer	O	_
4	la	le	O	_
5	réactivité	réactivité	O	_
6	de	de	O	_
7	la	le	O	_
8	nappe	nappe	O	_
9	en	en	BT	_
10	période	période	IT	_
11	de	de	IN	_
12	forte	fort	IN	_
13	pluie	pluie	EN	_
14	(	(	O	_
15	la	le	O	_
16	montée	montée	O	_
17	du	de	O	_
18	niveau	niveau	O	_
19	venant	venir	O	_
20	"	"	O	_
21	écraser	écraser	O	_
22	"	"	O	_
23	la	le	O	_
24	lentille	lentille	O	_
25	d'	de	O	_
26	hydrocarbures	hydrocarbure	O	_
27	)	)	O	_
28	sans	sans	O	_
29	relargage	relargage	O	_
30	significatif	significatif	O	_
31	en	en	O	_
32	hydrocarbures	hydrocarbure	O	_
33	,	,	O	_
34	tant	tant	O	_
35	en	en	O	_
36	surnageant	surnager	O	_
37	dans	dans	O	_
38	les	le	O	_
39	piézomètres	piézomètre	O	_
40	qu'	que	O	_
41	au	au	O	_
42	niveau	niveau	O	_
43	du	de	O	_
44	décanteur	décanteur	IO	_
45	mis	mettre	BN	_
46	en	en	O	_
47	place	place	O	_
48	depuis	depuis	O	_
49	l'	le	O	_
50	origine	origine	O	_
51	.	.	O	_


#Il a alors été retenu le principe:
1	Il	il	O	_
2	a	avoir	O	_
3	alors	alors	O	_
4	été	être	O	_
5	retenu	retenir	O	_
6	le	le	O	_
7	principe	principe	O	_
8	:	:	O	_


#- du maintien en local d'un programme de suivi allégé pour une durée à déterminer (au niveau et à proximité du site),
1	-	-	O	_
2	du	de	O	_
3	maintien	maintien	O	_
4	en	en	O	_
5	local	local	O	_
6	d'	de	O	_
7	un	un	BO	_
8	programme	programme	IO	_
9	de	de	IO	_
10	suivi	suivi	IO	_
11	allégé	alléger	EO	_
12	pour	pour	BT	_
13	une	un	IT	_
14	durée	durée	ET	_
15	à	à	O	_
16	déterminer	déterminer	O	_
17	(	(	O	_
18	au	au	O	_
19	niveau	niveau	O	_
20	et	et	O	_
21	à	à	O	_
22	proximité	proximité	BL	_
23	du	de	IL	_
24	site	site	EL	_
25	)	)	O	_
26	,	,	O	_


#- de l'inscription de la zone concernée dans les documents d'urbanisme communaux (réserves d'usage du sous-sol à définir).
1	-	-	O	_
2	de	de	O	_
3	l'	le	BN	_
4	inscription	inscription	EN	_
5	de	de	O	_
6	la	le	BO	_
7	zone	zone	BO	_
8	concernée	concerner	EO	_
9	dans	dans	O	_
10	les	le	O	_
11	documents	document	O	_
12	d'	de	O	_
13	urbanisme	urbanisme	O	_
14	communaux	communal	O	_
15	(	(	O	_
16	réserves	réserve	O	_
17	d'	de	O	_
18	usage	usage	O	_
19	du	de	O	_
20	sous-sol	sous-sol	O	_
21	à	à	O	_
22	définir	définir	O	_
23	)	)	O	_
24	.	.	O	_


#Un point d'étape a été réalisé en mai 2003 entre l'exploitant, la commune et l'administration.
1	Un	un	BO	_
2	point	point	IO	_
3	d'	de	IO	_
4	étape	étape	EO	_
5	a	avoir	BN	_
6	été	être	IN	_
7	réalisé	réaliser	EN	_
8	en	en	BT	_
9	mai	mai	IT	_
10	2003	2003	ET	_
11	entre	entre	BN	_
12	l'	le	BO	_
13	exploitant	exploitant	EO	_
14	,	,	O	_
15	la	le	BO	_
16	commune	commune	EO	_
17	et	et	O	_
18	l'	le	BO	_
19	administration	administration	EO	_
20	.	.	O	_


#Une série d'analyse des eaux en période d'étiage puis de hautes eaux a alors été décidée de manière à mieux connaître l'évolution de la pollution.
1	Une	un	BO	_
2	série	série	IO	_
3	d'	de	IO	_
4	analyse	analyse	IO	_
5	des	de	IO	_
6	eaux	eau	EO	_
7	en	en	BN	_
8	période	période	IN	_
9	d'	de	EN	_
10	étiage	étiage	EN	_
11	puis	puis	O	_
12	de	de	O	_
13	hautes	haut	BN	_
14	eaux	eau	EN	_
15	a	avoir	BN	_
16	alors	alors	IN	_
17	été	être	IN	_
18	décidée	décider	EN	_
19	de	de	EN	_
20	manière	manière	O	_
21	à	à	O	_
22	mieux	mieux	O	_
23	connaître	connaître	O	_
24	l'	le	O	_
25	évolution	évolution	O	_
26	de	de	O	_
27	la	le	O	_
28	pollution	pollution	O	_
29	.	.	O	_


#Ces analyses ont également servi à en apprécier l'étendue géographique.
1	Ces	ce	O	_
2	analyses	analyse	O	_
3	ont	avoir	O	_
4	également	également	O	_
5	servi	servir	O	_
6	à	à	O	_
7	en	en	O	_
8	apprécier	apprécier	O	_
9	l'	le	O	_
10	étendue	étendue	O	_
11	géographique	géographique	O	_
12	.	.	O	_


#La série d'analyse effectuée en septembre 2003 et avril 2004 a confirmé la présence d'hydrocarbures dans les eaux souterraines au voisinage et à l'aval du site.
1	La	le	BN	_
2	série	série	IN	_
3	d'	de	EN	_
4	analyse	analyse	O	_
5	effectuée	effectuer	O	_
6	en	en	BT	_
7	septembre	septembre	IT	_
8	2003	2003	IT	_
9	et	et	IT	_
10	avril	avril	IT	_
11	2004	2004	ET	_
12	a	avoir	BR	_
13	confirmé	confirmer	ER	_
14	la	le	BO	_
15	présence	présence	EO	_
16	d'	de	O	_
17	hydrocarbures	hydrocarbure	O	_
18	dans	dans	O	_
19	les	le	O	_
20	eaux	eau	O	_
21	souterraines	souterrain	O	_
22	au	au	BL	_
23	voisinage	voisinage	IL	_
24	et	et	IL	_
25	à	à	IL	_
26	l'	le	IL	_
27	aval	aval	IL	_
28	du	de	IL	_
29	site	site	EL	_
30	.	.	O	_


#Les observations confirment l'absence de résurgence au droit de la source.
1	Les	le	O	_
2	observations	observation	O	_
3	confirment	confirmer	O	_
4	l'	le	O	_
5	absence	absence	O	_
6	de	de	O	_
7	résurgence	résurgence	O	_
8	au	au	O	_
9	droit	droit	O	_
10	de	de	O	_
11	la	le	BO	_
12	source	source	EO	_
13	.	.	O	_


#Ces teneurs observées ont servi de base pour la délimitation d'un zonage de servitudes.
1	Ces	ce	O	_
2	teneurs	teneur	O	_
3	observées	observer	O	_
4	ont	avoir	O	_
5	servi	servir	O	_
6	de	de	O	_
7	base	base	O	_
8	pour	pour	O	_
9	la	le	BN	_
10	délimitation	délimitation	EN	_
11	d'	de	O	_
12	un	un	O	_
13	zonage	zonage	O	_
14	de	de	O	_
15	servitudes	servitude	BO	_
16	.	.	O	_


#La carte communale arrêtée le 4 janvier 2007 mentionne l'existence de "servitudes relatives à un périmètre de protection de pollution d’hydrocarbures". 7 parcelles réparties en 3 zonages sont ainsi définies, avec des restrictions sur les sols et sur les eaux souterraines.
1	La	le	BO	_
2	carte	carte	IO	_
3	communale	communal	EO	_
4	arrêtée	arrêter	BN	_
5	le	le	BT	_
6	4	4	IT	_
7	janvier	janvier	IT	_
8	2007	2007	ET	_
9	mentionne	mentionne	O	_
10	l'	le	O	_
11	existence	existence	O	_
12	de	de	O	_
13	"	"	O	_
14	servitudes	servitude	BO	_
15	relatives	relatif	BR	_
16	à	à	ER	_
17	un	un	BO	_
18	périmètre	périmètre	IO	_
19	de	de	IO	_
20	protection	protection	IO	_
21	de	de	IO	_
22	pollution	pollution	IO	_
23	d’	d’	IO	_
24	hydrocarbures	hydrocarbure	EO	_
25	"	"	O	_
26	.	.	O	_
27	7	7	O	_
28	parcelles	parcelle	O	_
29	réparties	répartir	O	_
30	en	en	O	_
31	3	3	BO	_
32	zonages	zonage	EO	_
33	sont	être	O	_
34	ainsi	ainsi	O	_
35	définies	définir	O	_
36	,	,	O	_
37	avec	avec	O	_
38	des	un	O	_
39	restrictions	restriction	O	_
40	sur	sur	O	_
41	les	le	O	_
42	sols	sol	O	_
43	et	et	O	_
44	sur	sur	O	_
45	les	le	O	_
46	eaux	eau	O	_
47	souterraines	souterrain	O	_
48	.	.	O	_


#En mai 2012, l'exploitant a déclaré sa cessation définitivement d'activité.
1	En	en	BT	_
2	mai	mai	IT	_
3	2012	2012	ET	_
4	,	,	ET	_
5	l'	le	BO	_
6	exploitant	exploitant	EO	_
7	a	avoir	BN	_
8	déclaré	déclarer	IN	_
9	sa	son	IN	_
10	cessation	cessation	IN	_
11	définitivement	définitivement	IN	_
12	d'	de	IN	_
13	activité	activité	EN	_
14	.	.	O	_


#Dans ce sens, il a fait réaliser une analyse des eaux souterraines afin de juger de l'évolution de la pollution de la nappe.
1	Dans	dans	O	_
2	ce	ce	O	_
3	sens	sens	O	_
4	,	,	O	_
5	il	il	BO	_
6	a	avoir	BN	_
7	fait	faire	BN	_
8	réaliser	réaliser	BN	_
9	une	un	BN	_
10	analyse	analyse	EN	_
11	des	de	O	_
12	eaux	eau	BO	_
13	souterraines	souterrain	EO	_
14	afin	afin	O	_
15	de	de	O	_
16	juger	juger	O	_
17	de	de	O	_
18	l'	le	O	_
19	évolution	évolution	O	_
20	de	de	O	_
21	la	le	O	_
22	pollution	pollution	O	_
23	de	de	O	_
24	la	le	O	_
25	nappe	nappe	O	_
26	.	.	O	_


#Les résultats des analyses réalisées en juillet 2012 montrent :
1	Les	le	O	_
2	résultats	résultat	O	_
3	des	de	O	_
4	analyses	analyse	BO	_
5	réalisées	réaliser	BN	_
6	en	en	BT	_
7	juillet	juillet	IT	_
8	2012	2012	ET	_
9	montrent	montrer	O	_
10	:	:	O	_


#- la présence d'une phase libre d'hydrocarbures surnageant et de traces d'irisation à proximité de l'ancienne source de pollution (cuve fuyarde),
1	-	-	O	_
2	la	le	O	_
3	présence	présence	O	_
4	d'	de	O	_
5	une	un	O	_
6	phase	phase	O	_
7	libre	libre	O	_
8	d'	de	O	_
9	hydrocarbures	hydrocarbure	O	_
10	surnageant	surnager	O	_
11	et	et	O	_
12	de	de	O	_
13	traces	trace	O	_
14	d'	de	O	_
15	irisation	irisation	O	_
16	à	à	BL	_
17	proximité	proximité	IL	_
18	de	de	IL	_
19	l'	le	IL	_
20	ancienne	ancien	IL	_
21	source	source	IO	_
22	de	de	IO	_
23	pollution	pollution	EO	_
24	(	(	O	_
25	cuve	cuve	IO	_
26	fuyarde	fuyard	EO	_
27	)	)	O	_
28	,	,	O	_


#- la présence d'odeurs d'hydrocarbures dans un rayon de 10 mètres autour de l'ancienne source de pollution,
1	-	-	O	_
2	la	le	O	_
3	présence	présence	O	_
4	d'	de	O	_
5	odeurs	odeur	O	_
6	d'	de	BO	_
7	hydrocarbures	hydrocarbure	EO	_
8	dans	dans	BL	_
9	un	un	IL	_
10	rayon	rayon	IL	_
11	de	de	IL	_
12	10	10	IL	_
13	mètres	mètre	IL	_
14	autour	autour	IL	_
15	de	de	IL	_
16	l'	le	IL	_
17	ancienne	ancien	IL	_
18	source	source	IO	_
19	de	de	IO	_
20	pollution	pollution	EO	_
21	,	,	O	_


#- la présence d'une pollution résiduelle par les hydrocarbures C10-C40 dans un rayon de 10 mètres autour de l'ancienne source de pollution,
1	-	-	O	_
2	la	le	O	_
3	présence	présence	O	_
4	d'	de	O	_
5	une	un	O	_
6	pollution	pollution	O	_
7	résiduelle	résiduel	O	_
8	par	par	O	_
9	les	le	O	_
10	hydrocarbures	hydrocarbure	O	_
11	C10-C40	C10-C40	O	_
12	dans	dans	BL	_
13	un	un	IL	_
14	rayon	rayon	IL	_
15	de	de	IL	_
16	10	10	IL	_
17	mètres	mètre	IL	_
18	autour	autour	IL	_
19	de	de	IL	_
20	l'	le	IL	_
21	ancienne	ancien	IL	_
22	source	source	IO	_
23	de	de	IO	_
24	pollution	pollution	EO	_
25	,	,	O	_


#- l'absence d'une pollution significative dans les piézomètres situés à plus de 50 mètres de l'ancienne source de pollution.
1	-	-	O	_
2	l'	le	O	_
3	absence	absence	O	_
4	d'	de	O	_
5	une	un	O	_
6	pollution	pollution	O	_
7	significative	significatif	O	_
8	dans	dans	O	_
9	les	le	O	_
10	piézomètres	piézomètre	EO	_
11	situés	situer	BL	_
12	à	à	IL	_
13	plus	plus	IL	_
14	de	de	IL	_
15	50	50	IL	_
16	mètres	mètre	IL	_
17	de	de	IL	_
18	l'	le	IL	_
19	ancienne	ancien	IL	_
20	source	source	IO	_
21	de	de	IO	_
22	pollution	pollution	EO	_
23	.	.	O	_


#Par rapport aux résultats de 2003, on peut penser qu'il y a une atténuation naturelle des hydrocarbures (phase libre d'hydrocarbures surnageant moins épaisse, atténuation (voire disparition) des hydrocarbures dans les piézomètres éloignés.
1	Par	par	O	_
2	rapport	rapport	O	_
3	aux	à	O	_
4	résultats	résultat	O	_
5	de	de	O	_
6	2003	2003	O	_
7	,	,	O	_
8	on	on	O	_
9	peut	pouvoir	O	_
10	penser	penser	O	_
11	qu'	que	O	_
12	il	il	O	_
13	y	y	O	_
14	a	avoir	O	_
15	une	un	O	_
16	atténuation	atténuation	IN	_
17	naturelle	naturel	EN	_
18	des	de	O	_
19	hydrocarbures	hydrocarbure	EO	_
20	(	(	O	_
21	phase	phase	O	_
22	libre	libre	O	_
23	d'	de	O	_
24	hydrocarbures	hydrocarbure	O	_
25	surnageant	surnager	O	_
26	moins	moins	O	_
27	épaisse	épais	O	_
28	,	,	O	_
29	atténuation	atténuation	BO	_
30	(	(	O	_
31	voire	voire	O	_
32	disparition	disparition	O	_
33	)	)	O	_
34	des	de	O	_
35	hydrocarbures	hydrocarbure	BO	_
36	dans	dans	O	_
37	les	le	O	_
38	piézomètres	piézomètre	O	_
39	éloignés	éloigné	O	_
40	.	.	O	_


#29.0040
#Le dépôt aérien d'hydrocarbures a été créé par la Coopérative Maritime des Marins Pêcheurs "L'Abeille" à la fin des années cinquante.
1	Le	le	BO	_
2	dépôt	dépôt	IO	_
3	aérien	aérien	IO	_
4	d'	de	IO	_
5	hydrocarbures	hydrocarbure	EO	_
6	a	avoir	BN	_
7	été	être	IN	_
8	créé	créer	EN	_
9	par	par	O	_
10	la	le	BO	_
11	Coopérative	coopérative	IO	_
12	Maritime	maritime	EO	_
13	des	de	O	_
14	Marins	marin	O	_
15	Pêcheurs	pêcheur	O	_
16	"	"	O	_
17	L'	le	O	_
18	Abeille	Abeille	O	_
19	"	"	O	_
20	à	à	BT	_
21	la	le	IT	_
22	fin	fin	IT	_
23	des	de	IT	_
24	années	année	IT	_
25	cinquante	cinquante	ET	_
26	.	.	ET	_


#L'arrêté préfectoral du 21 décembre 1970 autorise la Société Finistérienne pour le Développement des Coopératives (SOFIDECOOP) - succédant à la coopérative "L'Abeille" - à exploiter le dépôt et à procéder à son extension.
1	L'	le	BO	_
2	arrêté	arrêté	BO	_
3	préfectoral	préfectoral	EO	_
4	du	de	BT	_
5	21	21	IT	_
6	décembre	décembre	IT	_
7	1970	1970	ET	_
8	autorise	autorise	BN	_
9	la	le	BO	_
10	Société	société	IO	_
11	Finistérienne	finistérienn	EO	_
12	pour	pour	O	_
13	le	le	O	_
14	Développement	développement	O	_
15	des	de	O	_
16	Coopératives	coopérative	O	_
17	(	(	O	_
18	SOFIDECOOP	SOFIDECOOP	O	_
19	)	)	O	_
20	-	-	O	_
21	succédant	succéder	O	_
22	à	à	O	_
23	la	le	O	_
24	coopérative	coopérative	O	_
25	"	"	O	_
26	L'	le	O	_
27	Abeille	Abeille	O	_
28	"	"	O	_
29	-	-	O	_
30	à	à	O	_
31	exploiter	exploiter	BN	_
32	le	le	BO	_
33	dépôt	dépôt	EO	_
34	et	et	O	_
35	à	à	BN	_
36	procéder	procéder	IN	_
37	à	à	IN	_
38	son	son	IN	_
39	extension	extension	EN	_
40	.	.	O	_


#SOFIDECOOP est devenue la Société Bretonne d'Avitaillement et de Distribution (SOBAD) en juillet 1977.
1	SOFIDECOOP	SOFIDECOOP	BO	_
2	est	être	BN	_
3	devenue	devenir	EN	_
4	la	le	BO	_
5	Société	société	IO	_
6	Bretonne	breton	IO	_
7	d'	de	IO	_
8	Avitaillement	avitaillement	BA	_
9	et	et	IA	_
10	de	de	IA	_
11	Distribution	distribution	EA	_
12	(	(	O	_
13	SOBAD	SOBAD	O	_
14	)	)	O	_
15	en	en	BT	_
16	juillet	juillet	IT	_
17	1977	1977	ET	_
18	.	.	ET	_


#Au vu des volumes de stockage d'hydrocarbures présents, l'installation fait partie des établissements SEVESO seuil bas.
1	Au	au	O	_
2	vu	vu	O	_
3	des	de	O	_
4	volumes	volume	O	_
5	de	de	O	_
6	stockage	stockage	O	_
7	d'	de	O	_
8	hydrocarbures	hydrocarbure	O	_
9	présents	présent	O	_
10	,	,	O	_
11	l'	le	O	_
12	installation	installation	O	_
13	fait	faire	BL	_
14	partie	partie	IL	_
15	des	de	IL	_
16	établissements	établissement	IL	_
17	SEVESO	SEVESO	IN	_
18	seuil	seuil	IN	_
19	bas	bas	EN	_
20	.	.	O	_


#Suite à la fuite d'hydrocarbures d'un bac localisé au centre ouest du dépôt en 1998, des travaux de dépollution ont été menés :
1	Suite	suite	BR	_
2	à	à	ER	_
3	la	le	BN	_
4	fuite	fuite	IN	_
5	d'	de	IN	_
6	hydrocarbures	hydrocarbure	EO	_
7	d'	de	O	_
8	un	un	BO	_
9	bac	bac	EO	_
10	localisé	localiser	BL	_
11	au	au	IL	_
12	centre	centre	IL	_
13	ouest	ouest	IL	_
14	du	de	IL	_
15	dépôt	dépôt	EL	_
16	en	en	BT	_
17	1998	1998	ET	_
18	,	,	ET	_
19	des	un	BN	_
20	travaux	travail	IN	_
21	de	de	IN	_
22	dépollution	dépollution	EN	_
23	ont	avoir	BN	_
24	été	être	IN	_
25	menés	mener	EN	_
26	:	:	O	_


#- mise en place de barrages flottants ;
1	-	-	O	_
2	mise	mise	BN	_
3	en	en	IN	_
4	place	place	EN	_
5	de	de	IO	_
6	barrages	barrage	IO	_
7	flottants	flottant	EO	_
8	;	;	O	_


#- pompage des hydrocarbures ;
1	-	-	O	_
2	pompage	pompage	BA	_
3	des	de	O	_
4	hydrocarbures	hydrocarbure	EO	_
5	;	;	O	_


#- réparation de la soudure du bac ;
1	-	-	O	_
2	réparation	réparation	O	_
3	de	de	O	_
4	la	le	O	_
5	soudure	soudure	O	_
6	du	de	O	_
7	bac	bac	O	_
8	;	;	O	_


#- contrôle de l'étanchéité avec épreuve du bac défaillant ;
1	-	-	O	_
2	contrôle	contrôle	BN	_
3	de	de	ER	_
4	l'	le	BO	_
5	étanchéité	étanchéité	EO	_
6	avec	avec	O	_
7	épreuve	épreuve	O	_
8	du	de	O	_
9	bac	bac	O	_
10	défaillant	défaillant	O	_
11	;	;	O	_


#- installation de 5 piézomètres supplémentaires pour renforcer le contrôle de la qualité des eaux souterraines.
1	-	-	O	_
2	installation	installation	BN	_
3	de	de	IN	_
4	5	5	BO	_
5	piézomètres	piézomètre	EO	_
6	supplémentaires	supplémentaire	O	_
7	pour	pour	O	_
8	renforcer	renforcer	BN	_
9	le	le	BA	_
10	contrôle	contrôle	IA	_
11	de	de	IA	_
12	la	le	IA	_
13	qualité	qualité	IA	_
14	des	de	IA	_
15	eaux	eau	IA	_
16	souterraines	souterrain	EA	_
17	.	.	O	_


#L'arrête préfectoral du 2 août 2011 prescrit la surveillance semestrielle des eaux souterraines pour les paramètres hydrocarbures C10-C40, BTEX et DCO.
1	L'	le	BO	_
2	arrête	arrête	IO	_
3	préfectoral	préfectoral	EO	_
4	du	de	BT	_
5	2	2	IT	_
6	août	août	IT	_
7	2011	2011	ET	_
8	prescrit	prescrire	BR	_
9	la	le	BA	_
10	surveillance	surveillance	IA	_
11	semestrielle	semestriel	EA	_
12	des	de	IA	_
13	eaux	eau	IA	_
14	souterraines	souterrain	EA	_
15	pour	pour	O	_
16	les	le	O	_
17	paramètres	paramètre	O	_
18	hydrocarbures	hydrocarbure	O	_
19	C10-C40	c10-c40	O	_
20	,	,	O	_
21	BTEX	BTEX	O	_
22	et	et	O	_
23	DCO	DCO	O	_
24	.	.	O	_


#Les résultats d'analyses montrent un faible impact de la pollution pour les hydrocarbures C10-C40 et les BTEX.
1	Les	le	O	_
2	résultats	résultat	O	_
3	d'	de	O	_
4	analyses	analyse	O	_
5	montrent	montrer	O	_
6	un	un	O	_
7	faible	faible	O	_
8	impact	impact	O	_
9	de	de	O	_
10	la	le	O	_
11	pollution	pollution	O	_
12	pour	pour	O	_
13	les	le	O	_
14	hydrocarbures	hydrocarbure	O	_
15	C10-C40	c10-c40	O	_
16	et	et	O	_
17	les	le	O	_
18	BTEX	bte	O	_
19	.	.	O	_


#Dans le cadre de sa démarche de certification ISO 14001, la SOBAD a réalisé un diagnostic des sols du site en février 2012 :
1	Dans	dans	BR	_
2	le	le	IR	_
3	cadre	cadre	IR	_
4	de	de	ER	_
5	sa	son	BA	_
6	démarche	démarche	IA	_
7	de	de	IA	_
8	certification	certification	IA	_
9	ISO	iso	IA	_
10	14001	14001	EA	_
11	,	,	O	_
12	la	le	BO	_
13	SOBAD	SOBAD	EO	_
14	a	avoir	BN	_
15	réalisé	réaliser	EN	_
16	un	un	BN	_
17	diagnostic	diagnostic	IN	_
18	des	de	IN	_
19	sols	sol	EN	_
20	du	de	BO	_
21	site	site	EO	_
22	en	en	BT	_
23	février	février	IT	_
24	2012	2012	ET	_
25	:	:	O	_


#- pollution des sols par des hydrocarbures C5 à C40 ;
1	-	-	O	_
2	pollution	pollution	O	_
3	des	de	O	_
4	sols	sol	O	_
5	par	par	O	_
6	des	un	BO	_
7	hydrocarbures	hydrocarbure	EO	_
8	C5	c5	O	_
9	à	à	O	_
10	C40	c40	O	_
11	;	;	O	_


#- éventuelle extension de la pollution des sols et une éventuelle pollution des eaux souterraines et superficielles ;
1	-	-	O	_
2	éventuelle	éventuel	O	_
3	extension	extension	O	_
4	de	de	O	_
5	la	le	BO	_
6	pollution	pollution	IO	_
7	des	de	IO	_
8	sols	sol	EO	_
9	et	et	O	_
10	une	un	BO	_
11	éventuelle	éventuel	IO	_
12	pollution	pollution	IO	_
13	des	de	O	_
14	eaux	eau	O	_
15	souterraines	souterrain	O	_
16	et	et	O	_
17	superficielles	superficiel	O	_
18	;	;	O	_


#- réalisation de mesure d'air ambiant dans les bureaux et un bâtiment voisin (absence de transfert significatif de la pollution des sols vers l'air ambiant) ;
1	-	-	O	_
2	réalisation	réalisation	BN	_
3	de	de	IN	_
4	mesure	mesure	EN	_
5	d'	de	O	_
6	air	air	O	_
7	ambiant	ambiant	O	_
8	dans	dans	O	_
9	les	le	O	_
10	bureaux	bureau	O	_
11	et	et	O	_
12	un	un	BO	_
13	bâtiment	bâtiment	IO	_
14	voisin	voisin	EO	_
15	(	(	O	_
16	absence	absence	O	_
17	de	de	O	_
18	transfert	transfert	O	_
19	significatif	significatif	O	_
20	de	de	O	_
21	la	le	O	_
22	pollution	pollution	O	_
23	des	de	O	_
24	sols	sol	O	_
25	vers	vers	O	_
26	l'	le	O	_
27	air	air	O	_
28	ambiant	ambiant	O	_
29	)	)	O	_
30	;	;	O	_


#- deux piézomètres supplémentaires ont été installés et la campagne de mi 2012 a porté en plus sur les paramètres hydrocarbures C5-C10 et HAP (résultats inférieurs à la limite de quantification) ;
1	-	-	O	_
2	deux	deux	BO	_
3	piézomètres	piézomètre	EO	_
4	supplémentaires	supplémentaire	EO	_
5	ont	avoir	BN	_
6	été	être	IN	_
7	installés	installer	EN	_
8	et	et	O	_
9	la	le	BN	_
10	campagne	campagne	IN	_
11	de	de	IN	_
12	mi	mi	IN	_
13	2012	2012	EN	_
14	a	avoir	O	_
15	porté	porter	O	_
16	en	en	O	_
17	plus	plus	O	_
18	sur	sur	O	_
19	les	le	O	_
20	paramètres	paramètre	O	_
21	hydrocarbures	hydrocarbure	O	_
22	C5-C10	c5-c10	O	_
23	et	et	O	_
24	HAP	hap	O	_
25	(	(	O	_
26	résultats	résultat	O	_
27	inférieurs	inférieur	O	_
28	à	à	O	_
29	la	le	O	_
30	limite	limite	O	_
31	de	de	O	_
32	quantification	quantification	O	_
33	)	)	O	_
34	;	;	O	_


#- plan de gestion à réaliser en cas de d'éventuels travaux au droit du site.
1	-	-	O	_
2	plan	plan	BO	_
3	de	de	IO	_
4	gestion	gestion	EO	_
5	à	à	O	_
6	réaliser	réaliser	O	_
7	en	en	O	_
8	cas	cas	O	_
9	de	de	O	_
10	d'	d'	O	_
11	éventuels	éventuel	O	_
12	travaux	travail	O	_
13	au	au	BL	_
14	droit	droit	IL	_
15	du	de	IL	_
16	site	site	EL	_
17	.	.	O	_


#En mai 2014, la surveillance des eaux souterraines montrent :
1	En	en	BT	_
2	mai	mai	IT	_
3	2014	2014	ET	_
4	,	,	ET	_
5	la	le	BA	_
6	surveillance	surveillance	BA	_
7	des	de	IA	_
8	eaux	eau	IA	_
9	souterraines	souterrain	EA	_
10	montrent	montrer	O	_
11	:	:	O	_


#- une forte augmentation en hydrocarbures C10-C40 sur le piézomètre localisé en aval d'une partie du dépôt.
1	-	-	O	_
2	une	un	O	_
3	forte	fort	O	_
4	augmentation	augmentation	O	_
