
#76.0057
#Nature : Site industriel en activité (ancien site HYDRO AGRI FRANCE exploité par d’autres industriels)
1	Nature	nature	O	_
12	aux	à	O	_
13	campagnes	campagne	O	_
14	précédentes	précédent	O	_
15	,	,	O	_
16	demeurent	demeurer	O	_
17	dans	dans	O	_
18	les	le	O	_
19	gammes	gamme	O	_
20	de	de	O	_
21	valeurs	valeur	O	_
22	élevées	élevé	O	_
23	,	,	O	_
24	même	même	O	_
25	si	si	O	_
26	aucune	aucun	O	_
27	valeur	valeur	O	_
28	de	de	O	_
29	référence	référence	O	_
30	n'	n'	O	_
31	a	avoir	O	_
32	été	être	O	_
33	définie	définir	O	_
34	pour	pour	O	_
35	ce	ce	O	_
36	paramètre	paramètre	O	_
37	.	.	O	_


#L’inspection proposera prochainement, après enquête administrative, un projet de prescriptions pour ce site, intégrant des Servitudes d’Utilité Publique.
1	L’	l’	O	_
2	inspection	inspection	O	_
3	proposera	proposer	O	_
4	prochainement	prochainement	O	_
5	,	,	O	_
6	après	après	O	_
7	enquête	enquête	O	_
8	administrative	administratif	O	_
9	,	,	O	_
10	un	un	BO	_
11	projet	projet	EO	_
12	de	de	IN	_
13	prescriptions	prescription	EN	_
14	pour	pour	O	_
15	ce	ce	BO	_
16	site	site	EO	_
17	,	,	O	_
18	intégrant	intégrer	O	_
19	des	un	BO	_
20	Servitudes	servitude	IO	_
21	d’	d’	O	_
22	Utilité	utilité	O	_
23	Publique	public	O	_
24	.	.	O	_


#76.0054
#La société KIWI a exploité sur ce site une usine de fabrication de cirages jusqu'en 1994.
1	La	le	BO	_
2	société	société	IO	_
3	KIWI	KIWI	EO	_
4	a	avoir	BN	_
5	exploité	exploiter	EN	_
6	sur	sur	BL	_
7	ce	ce	IL	_
8	site	site	EL	_
9	une	un	BO	_
10	usine	usine	IO	_
11	de	de	IO	_
12	fabrication	fabrication	BA	_
13	de	de	IA	_
14	cirages	cirage	EA	_
15	jusqu'	jusque	BT	_
16	en	en	IT	_
17	1994	1994	ET	_
18	.	.	O	_


#Le site est actuellement reconverti à usage d'archives.
1	Le	le	BO	_
2	site	site	EO	_
3	est	être	BN	_
4	actuellement	actuellement	IN	_
5	reconverti	reconvertir	EN	_
6	à	à	BR	_
7	usage	usage	IR	_
8	d'	de	ER	_
9	archives	archive	BO	_
10	.	.	O	_


#les sondages réalisés sur le site montrent la présence de remblais(<1m) surmontant les alluvions de la Seine, puis la craie.
1	les	le	O	_
2	sondages	sondage	O	_
3	réalisés	réaliser	O	_
4	sur	sur	O	_
5	le	le	O	_
6	site	site	O	_
7	montrent	montrer	O	_
8	la	le	O	_
9	présence	présence	O	_
10	de	de	O	_
11	remblais(<1	remblais(<1	O	_
12	m	m	O	_
13	)	)	O	_
14	surmontant	surmonter	BN	_
15	les	le	IL	_
16	alluvions	alluvion	IL	_
17	de	de	IL	_
18	la	le	IL	_
19	Seine	Seine	EL	_
20	,	,	O	_
21	puis	puis	O	_
22	la	le	O	_
23	craie	craie	O	_
24	.	.	O	_


#La nappe des alluvions est en continuité hydraulique avec la nappe de la craie.
1	La	le	O	_
2	nappe	nappe	O	_
3	des	de	O	_
4	alluvions	alluvion	O	_
5	est	être	O	_
6	en	en	O	_
7	continuité	continuité	O	_
8	hydraulique	hydraulique	O	_
9	avec	avec	O	_
10	la	le	O	_
11	nappe	nappe	O	_
12	de	de	O	_
13	la	le	O	_
14	craie	craie	O	_
15	.	.	O	_


#Cette dernière nappe sert à l'alimentation en eau potable.
1	Cette	ce	O	_
2	dernière	dernier	O	_
3	nappe	nappe	O	_
4	sert	servir	O	_
5	à	à	O	_
6	l'	le	BA	_
7	alimentation	alimentation	IA	_
8	en	en	IA	_
9	eau	eau	IA	_
10	potable	potable	EA	_
11	.	.	O	_


#Localement la nappe des alluvions est alimentée par la Seine (située à 300 m à l'Est).
1	Localement	localement	O	_
2	la	le	O	_
3	nappe	nappe	O	_
4	des	de	O	_
5	alluvions	alluvion	O	_
6	est	être	O	_
7	alimentée	alimenter	BO	_
8	par	par	BL	_
9	la	le	BL	_
10	Seine	Seine	EL	_
11	(	(	O	_
12	située	situer	BL	_
13	à	à	IL	_
14	300	300	IL	_
15	m	m	IL	_
16	à	à	IL	_
17	l'	le	IL	_
18	Est	est	EL	_
19	)	)	O	_
20	.	.	O	_


#Actions menées :
1	Actions	action	O	_
2	menées	mener	O	_
3	:	:	O	_


#Depuis décembre 1994, la société KIWI France (SARA-LEE/DE FRANCE) a cessé les activités qu'elle exerçait sur son site de Sotteville lès Rouen.
1	Depuis	depuis	BT	_
2	décembre	décembre	IT	_
3	1994	1994	ET	_
4	,	,	ET	_
5	la	le	BO	_
6	société	société	IO	_
7	KIWI	KIWI	EO	_
8	France	France	EO	_
9	(	(	O	_
10	SARA	SARA	EO	_
11	-	-	O	_
12	LEE	LEE	O	_
13	/	/	O	_
14	DE	DE	O	_
15	FRANCE	FRANCE	O	_
16	)	)	O	_
17	a	avoir	BN	_
18	cessé	cesser	EN	_
19	les	le	BA	_
20	activités	activité	IA	_
21	qu'	qu'	BA	_
22	elle	lui	BA	_
23	exerçait	exercer	BA	_
24	sur	sur	BL	_
25	son	son	IL	_
26	site	site	IL	_
27	de	de	IL	_
28	Sotteville	Sotteville	IL	_
29	lès	lès	IL	_
30	Rouen	Rouen	EL	_
31	.	.	O	_


#dans le cadre de la remise en état du site, plusieurs études visant à caractériser l'état des sols et des eaux souterraines ont été réalisées entre 1994 et 1996 et finalisées par une Evaluation simplifiée des risques.
1	dans	dans	BR	_
2	le	le	IR	_
3	cadre	cadre	IR	_
4	de	de	ER	_
5	la	le	BN	_
6	remise	remise	IN	_
7	en	en	IN	_
8	état	état	IN	_
9	du	de	IN	_
10	site	site	EN	_
11	,	,	O	_
12	plusieurs	plusieurs	BN	_
13	études	étude	IN	_
14	visant	viser	BR	_
15	à	à	ER	_
16	caractériser	caractériser	BN	_
17	l'	le	BN	_
18	état	état	IO	_
19	des	de	IO	_
20	sols	sol	IO	_
21	et	et	IO	_
22	des	de	IO	_
23	eaux	eau	IO	_
24	souterraines	souterrain	EO	_
25	ont	avoir	BN	_
26	été	être	IN	_
27	réalisées	réaliser	EN	_
28	entre	entre	BT	_
29	1994	1994	IT	_
30	et	et	IT	_
31	1996	1996	ET	_
32	et	et	O	_
33	finalisées	finaliser	O	_
34	par	par	O	_
35	une	un	BN	_
36	Evaluation	evaluation	IN	_
37	simplifiée	simplifier	IN	_
38	des	de	IN	_
39	risques	risque	EN	_
40	.	.	O	_


#La première campagne de mesure de 1994 avait mis en évidence la présence de 3 zones contaminées :
1	La	le	BN	_
2	première	premier	BN	_
3	campagne	campagne	IN	_
4	de	de	IN	_
5	mesure	mesure	EN	_
6	de	de	BT	_
7	1994	1994	ET	_
8	avait	avoir	BR	_
9	mis	mettre	IR	_
10	en	en	IR	_
11	évidence	évidence	ER	_
12	la	le	BO	_
13	présence	présence	EO	_
14	de	de	O	_
15	3	3	BO	_
16	zones	zone	IO	_
17	contaminées	contaminer	EO	_
18	:	:	O	_


#- la zone des cuves enterrées situées à l'entrée du site, contaminée de façon très localisée par des xylènes et de l'éthylbenzène,
1	-	-	O	_
2	la	le	BO	_
3	zone	zone	IO	_
4	des	de	IO	_
5	cuves	cuve	IO	_
6	enterrées	enterrer	IO	_
7	situées	situer	BL	_
8	à	à	IL	_
9	l'	le	IL	_
10	entrée	entrée	IL	_
11	du	de	IL	_
12	site	site	EL	_
13	,	,	O	_
14	contaminée	contaminer	O	_
15	de	de	O	_
16	façon	façon	O	_
17	très	très	O	_
18	localisée	localiser	O	_
19	par	par	O	_
20	des	un	O	_
21	xylènes	xylène	O	_
22	et	et	O	_
23	de	de	O	_
24	l'	le	O	_
25	éthylbenzène	éthylbenzène	O	_
26	,	,	O	_


#- la zone d'épuration en façade Sud-Est du bâtiment où l'on trouve de l'arsenic et des huiles minérales,
1	-	-	O	_
2	la	le	BO	_
3	zone	zone	IO	_
4	d'	de	IO	_
5	épuration	épuration	EO	_
6	en	en	BL	_
7	façade	façade	IL	_
8	Sud-Est	sud-est	IL	_
9	du	de	IL	_
10	bâtiment	bâtiment	EL	_
11	où	où	O	_
12	l'	l'	O	_
13	on	on	O	_
14	trouve	trouve	O	_
15	de	de	O	_
16	l'	le	BO	_
17	arsenic	arsenic	EO	_
18	et	et	O	_
19	des	un	O	_
20	huiles	huile	O	_
21	minérales	minéral	O	_
22	,	,	O	_


#- l'ancienne zone de stockage des déchets, située à l'arrière de l'usine, qui présente une contamination par des hydrocarbures aromatiques polycycliques.
1	-	-	O	_
2	l'	le	O	_
3	ancienne	ancien	O	_
4	zone	zone	O	_
5	de	de	O	_
6	stockage	stockage	O	_
7	des	de	O	_
8	déchets	déchet	O	_
9	,	,	O	_
10	située	situer	BL	_
11	à	à	IL	_
12	l'	le	IL	_
13	arrière	arrière	IL	_
14	de	de	IL	_
15	l'	le	IL	_
16	usine	usine	EL	_
17	,	,	O	_
18	qui	qui	O	_
19	présente	présente	O	_
20	une	un	O	_
21	contamination	contamination	O	_
22	par	par	O	_
23	des	un	O	_
24	hydrocarbures	hydrocarbure	O	_
25	aromatiques	aromatique	O	_
26	polycycliques	polycyclique	O	_
27	.	.	O	_


#les investigations complémentaires conduites en 1996 ont montré, après vidanges des cuves enterrées, qu'il n'existait plus sur le site de source de contamination.
1	les	le	BN	_
2	investigations	investigation	IN	_
3	complémentaires	complémentaire	EN	_
4	conduites	conduire	EN	_
5	en	en	BT	_
6	1996	1996	ET	_
7	ont	avoir	O	_
8	montré	montrer	O	_
9	,	,	O	_
10	après	après	O	_
11	vidanges	vidange	BN	_
12	des	de	IN	_
13	cuves	cuve	IN	_
14	enterrées	enterrer	EN	_
15	,	,	O	_
16	qu'	que	O	_
17	il	il	O	_
18	n'	n'	O	_
19	existait	exister	O	_
20	plus	plus	O	_
21	sur	sur	O	_
22	le	le	BO	_
23	site	site	IO	_
24	de	de	IO	_
25	source	source	IO	_
26	de	de	IO	_
27	contamination	contamination	EO	_
28	.	.	O	_


#Conformément aux conclusions de l'ESR, un suivi piézomètrique a été réalisé sur 2 saisons, et ce en application d'un arreté du 30 juin 1997, modifié par un arrêté du 30 juilet 1997.
1	Conformément	conformément	O	_
2	aux	à	O	_
3	conclusions	conclusion	O	_
4	de	de	O	_
5	l'	le	O	_
6	ESR	esr	O	_
7	,	,	O	_
8	un	un	O	_
9	suivi	suivi	BO	_
10	piézomètrique	piézomètriqu	EO	_
11	a	avoir	BN	_
12	été	être	IN	_
13	réalisé	réaliser	EN	_
14	sur	sur	O	_
15	2	2	O	_
16	saisons	saison	O	_
17	,	,	O	_
18	et	et	O	_
19	ce	ce	O	_
20	en	en	O	_
21	application	application	O	_
22	d'	de	O	_
23	un	un	O	_
24	arreté	arreté	O	_
25	du	de	O	_
26	30	30	BT	_
27	juin	juin	IT	_
28	1997	1997	ET	_
29	,	,	ET	_
30	modifié	modifier	O	_
31	par	par	O	_
32	un	un	O	_
33	arrêté	arrêté	O	_
34	du	de	O	_
35	30	30	BT	_
36	juilet	juilet	IT	_
37	1997	1997	ET	_
38	.	.	ET	_


#Le suivi de la qualité de la nappe opéré durant quatre années a donné lieu à un rapport final en mars 1998 a permis de constater la résorption de la pollution.
1	Le	le	BN	_
2	suivi	suivi	IN	_
3	de	de	IN	_
4	la	le	BO	_
5	qualité	qualité	IO	_
6	de	de	IO	_
7	la	le	IO	_
8	nappe	nappe	EO	_
9	opéré	opérer	BN	_
10	durant	durant	EN	_
11	quatre	quatre	EN	_
12	années	année	EN	_
13	a	avoir	BR	_
14	donné	donner	IR	_
15	lieu	lieu	IR	_
16	à	à	ER	_
17	un	un	BO	_
18	rapport	rapport	IO	_
19	final	final	EO	_
20	en	en	BT	_
21	mars	mars	IT	_
22	1998	1998	ET	_
23	a	avoir	O	_
24	permis	permettre	O	_
25	de	de	O	_
26	constater	constater	O	_
27	la	le	BN	_
28	résorption	résorption	EN	_
29	de	de	O	_
30	la	le	O	_
31	pollution	pollution	O	_
32	.	.	O	_


#En effet, au terme de ce suivi, la contamination en xylène et éthylbenzène observées au droit des anciennes cuves enterrées ont disparues (teneurs inférieures au seuil de détection).
1	En	en	O	_
2	effet	effet	O	_
3	,	,	O	_
4	au	au	O	_
5	terme	terme	O	_
6	de	de	O	_
7	ce	ce	BN	_
8	suivi	suivi	EN	_
9	,	,	O	_
10	la	le	BO	_
11	contamination	contamination	EO	_
12	en	en	O	_
13	xylène	xylène	O	_
14	et	et	O	_
15	éthylbenzène	éthylbenzène	O	_
16	observées	observer	O	_
17	au	au	BL	_
18	droit	droit	IL	_
19	des	de	IL	_
20	anciennes	ancien	IL	_
21	cuves	cuve	IL	_
22	enterrées	enterrer	IL	_
23	ont	avoir	BN	_
24	disparues	disparaître	EN	_
25	(	(	O	_
26	teneurs	teneur	O	_
27	inférieures	inférieur	O	_
28	au	au	O	_
29	seuil	seuil	O	_
30	de	de	O	_
31	détection	détection	O	_
32	)	)	O	_
33	.	.	O	_


#Les pollutions relevées initialement peuvent donc être attribuées à un défaut d'étanchéité de ces cuves, vidangées depuis.
1	Les	le	O	_
2	pollutions	pollution	O	_
3	relevées	relever	O	_
4	initialement	initialement	O	_
5	peuvent	pouvoir	O	_
6	donc	donc	O	_
7	être	être	O	_
8	attribuées	attribuer	O	_
9	à	à	O	_
10	un	un	O	_
11	défaut	défaut	O	_
12	d'	de	O	_
13	étanchéité	étanchéité	O	_
14	de	de	O	_
15	ces	ce	BO	_
16	cuves	cuve	BO	_
17	,	,	O	_
18	vidangées	vidanger	EN	_
19	depuis	depuis	BT	_
20	.	.	O	_


#Les hydrocarbures aromatiques polycycliques ne sont également plus détectés.
1	Les	le	O	_
2	hydrocarbures	hydrocarbure	O	_
3	aromatiques	aromatique	O	_
4	polycycliques	polycyclique	O	_
5	ne	ne	O	_
6	sont	être	O	_
7	également	également	O	_
8	plus	plus	O	_
9	détectés	détecter	O	_
10	.	.	O	_


#L'anomalie localisée en arsenic au droit de la zone d'épuration, en forte baisse (125 micro grammes par litres), était inférieure aux valeurs guides en vigueur à l'époque des études.
1	L'	le	O	_
2	anomalie	anomalie	O	_
3	localisée	localiser	O	_
4	en	en	O	_
5	arsenic	arsenic	EO	_
6	au	au	BL	_
7	droit	droit	IL	_
8	de	de	IL	_
9	la	le	IL	_
10	zone	zone	IL	_
11	d'	de	EL	_
12	épuration	épuration	O	_
13	,	,	O	_
14	en	en	O	_
15	forte	fort	O	_
16	baisse	baisse	O	_
17	(	(	O	_
18	125	125	O	_
19	micro	micro	O	_
20	grammes	gramme	O	_
21	par	par	O	_
22	litres	litre	O	_
23	)	)	O	_
24	,	,	O	_
25	était	être	O	_
26	inférieure	inférieur	O	_
27	aux	à	O	_
28	valeurs	valeur	O	_
29	guides	guide	O	_
30	en	en	O	_
31	vigueur	vigueur	O	_
32	à	à	O	_
33	l'	le	BN	_
34	époque	époque	ET	_
35	des	de	O	_
36	études	étude	O	_
37	.	.	O	_


#Devant l'absence de risque constaté, il a été décidé de procéder au comblement des piézomètres.
1	Devant	devant	O	_
2	l'	le	O	_
3	absence	absence	O	_
4	de	de	O	_
5	risque	risque	O	_
6	constaté	constater	O	_
7	,	,	O	_
8	il	il	O	_
9	a	avoir	BN	_
10	été	être	IN	_
11	décidé	décider	IN	_
12	de	de	IN	_
13	procéder	procéder	IN	_
14	au	au	IN	_
15	comblement	comblement	EN	_
16	des	de	IN	_
17	piézomètres	piézomètre	EN	_
18	.	.	O	_


#Cette opération a fait l'objet d'un rapport en janvier 1999 démontrant le bon comblement des 13 piézomètres réalisés dans le cadre des études.
1	Cette	ce	BN	_
2	opération	opération	EN	_
3	a	avoir	BR	_
4	fait	faire	IR	_
5	l'	le	IR	_
6	objet	objet	IR	_
7	d'	de	ER	_
8	un	un	O	_
9	rapport	rapport	O	_
10	en	en	BT	_
11	janvier	janvier	IT	_
12	1999	1999	ET	_
13	démontrant	démontrer	O	_
14	le	le	O	_
15	bon	bon	O	_
16	comblement	comblement	EN	_
17	des	de	O	_
18	13	13	BO	_
19	piézomètres	piézomètre	EO	_
20	réalisés	réaliser	BN	_
21	dans	dans	BR	_
22	le	le	IR	_
23	cadre	cadre	IR	_
24	des	de	ER	_
25	études	étude	EN	_
26	.	.	O	_


#Actions à mener ou envisagées :
1	Actions	action	O	_
2	à	à	O	_
3	mener	mener	O	_
4	ou	ou	O	_
5	envisagées	envisager	O	_
6	:	:	O	_


#Aucune suite particulière n'est prévue pour ce site qui est considéré comme dépollué.
1	Aucune	aucun	O	_
2	suite	suite	O	_
3	particulière	particulier	O	_
4	n'	n'	O	_
5	est	être	O	_
6	prévue	prévoir	O	_
7	pour	pour	O	_
8	ce	ce	BO	_
9	site	site	EO	_
10	qui	qui	O	_
11	est	être	O	_
12	considéré	considérer	O	_
13	comme	comme	O	_
14	dépollué	dépolluer	EN	_
15	.	.	O	_


#27.0067
#Le site fait partie de l'ancienne société COSTIL (fiche BASOL n°27.0067).
1	Le	le	BO	_
2	site	site	EO	_
3	fait	faire	BR	_
4	partie	partie	IR	_
5	de	de	ER	_
6	l'	le	BO	_
7	ancienne	ancien	IO	_
8	société	société	IO	_
9	COSTIL	COSTIL	EO	_
10	(	(	O	_
11	fiche	fiche	O	_
12	BASOL	BASOL	O	_
13	n°	numéro	O	_
14	27.0067	27.0067	O	_
15	)	)	O	_
16	.	.	O	_


#La société exerçait une activité de tannerie de peaux dont l'exploitation était autorisée par arrêté préfectoral du 29 décembre 1983.
1	La	le	BO	_
2	société	société	EO	_
3	exerçait	exercer	BA	_
4	une	un	BA	_
5	activité	activité	IA	_
6	de	de	IA	_
7	tannerie	tannerie	IA	_
8	de	de	IA	_
9	peaux	peau	EA	_
10	dont	dont	O	_
11	l'	le	BO	_
12	exploitation	exploitation	EO	_
13	était	être	BR	_
14	autorisée	autoriser	IR	_
15	par	par	ER	_
16	arrêté	arrêté	BO	_
17	préfectoral	préfectoral	EO	_
18	du	de	IT	_
19	29	29	IT	_
20	décembre	décembre	IT	_
21	1983	1983	ET	_
22	.	.	ET	_


#La superficie du site, qui comprend l'ancien dépôt de dérayures et un autre terrain à l'Est de l'ancienne tannerie, est d'environ 6000m².
1	La	le	O	_
2	superficie	superficie	O	_
3	du	de	O	_
4	site	site	O	_
5	,	,	O	_
6	qui	qui	O	_
7	comprend	comprendre	O	_
8	l'	le	O	_
9	ancien	ancien	O	_
10	dépôt	dépôt	BO	_
11	de	de	IO	_
12	dérayures	dérayure	EO	_
13	et	et	O	_
14	un	un	BO	_
15	autre	autre	BO	_
16	terrain	terrain	EO	_
17	à	à	BL	_
18	l'	le	IL	_
19	Est	est	IL	_
20	de	de	IL	_
21	l'	le	IL	_
22	ancienne	ancien	IL	_
23	tannerie	tannerie	BA	_
24	,	,	O	_
25	est	être	O	_
26	d'	de	O	_
27	environ	environ	O	_
28	6000	6000	BO	_
29	m²	m²	IO	_
30	.	.	EO	_


#Le site est représenté à environ 20% par des surfaces bâties et à près de 80% par des surfaces découvertes à l'état de friches.
1	Le	le	BO	_
2	site	site	EO	_
3	est	être	O	_
4	représenté	représenter	O	_
5	à	à	O	_
6	environ	environ	O	_
7	20	20	O	_
8	%	pourcent	O	_
9	par	par	O	_
10	des	un	O	_
11	surfaces	surface	O	_
12	bâties	bâtir	BO	_
13	et	et	O	_
14	à	à	O	_
15	près	près	O	_
16	de	de	O	_
17	80	80	O	_
18	%	pourcent	O	_
19	par	par	O	_
20	des	un	O	_
21	surfaces	surface	O	_
22	découvertes	découvrir	O	_
23	à	à	O	_
24	l'	le	O	_
25	état	état	BN	_
26	de	de	IN	_
27	friches	friche	EN	_
28	.	.	O	_


#Le site est répertorié en zone UEi dans le Plan Local d'Urbanisme (PLU) correspondant à une zone d'activités affectée par l'aléa d'inondation.
1	Le	le	BO	_
2	site	site	EO	_
3	est	être	BN	_
4	répertorié	répertorier	BN	_
5	en	en	IN	_
6	zone	zone	BO	_
7	UEi	UEi	EO	_
8	dans	dans	O	_
9	le	le	BO	_
10	Plan	plan	IN	_
11	Local	local	IN	_
12	d'	de	IN	_
13	Urbanisme	urbanisme	EN	_
14	(	(	O	_
15	PLU	plu	O	_
16	)	)	O	_
17	correspondant	correspondre	O	_
18	à	à	O	_
19	une	un	BO	_
20	zone	zone	IO	_
21	d'	de	IO	_
22	activités	activité	EO	_
23	affectée	affecter	BR	_
24	par	par	O	_
25	l'	le	O	_
26	aléa	aléa	O	_
27	d'	de	O	_
28	inondation	inondation	O	_
29	.	.	O	_


#Les eaux superficielles dans les environs du site sont représentées par la rivière la Risle à environ 20m en bordure Nord-est du site, par les étangs de la Balastière proches de l'ancien dépôt de dérayures et par la rivière la Tourville située à environ 2km du site.
1	Les	le	BO	_
2	eaux	eau	EO	_
3	superficielles	superficiel	O	_
4	dans	dans	O	_
5	les	le	BO	_
6	environs	environ	EO	_
7	du	de	O	_
8	site	site	O	_
9	sont	être	O	_
10	représentées	représenter	O	_
11	par	par	O	_
12	la	le	BL	_
13	rivière	rivière	IL	_
14	la	le	IL	_
15	Risle	Risle	EL	_
16	à	à	BL	_
17	environ	environ	IL	_
18	20	20	IL	_
19	m	m	IL	_
20	en	en	IL	_
21	bordure	bordure	IL	_
22	Nord-est	nord-est	IL	_
23	du	de	IL	_
24	site	site	EL	_
25	,	,	O	_
26	par	par	O	_
27	les	le	BO	_
28	étangs	étang	IO	_
29	de	de	IO	_
30	la	le	IO	_
31	Balastière	balastière	EO	_
32	proches	proche	EO	_
33	de	de	O	_
34	l'	le	O	_
35	ancien	ancien	O	_
36	dépôt	dépôt	O	_
37	de	de	O	_
38	dérayures	dérayure	BO	_
39	et	et	O	_
40	par	par	O	_
41	la	le	BO	_
42	rivière	rivière	BL	_
43	la	le	IL	_
44	Tourville	Tourville	EL	_
45	située	situer	O	_
46	à	à	BL	_
47	environ	environ	IL	_
48	2	2	IL	_
49	km	kilomètre	IL	_
50	du	de	IL	_
51	site	site	EL	_
52	.	.	O	_


#La nappe est située à moins de 1m de profondeur.
1	La	le	BO	_
2	nappe	nappe	EO	_
3	est	être	BL	_
4	située	situer	IL	_
5	à	à	IL	_
6	moins	moins	IL	_
7	de	de	O	_
8	1	1	O	_
9	m	m	O	_
10	de	de	O	_
11	profondeur	profondeur	O	_
12	.	.	O	_


#Risques et nuisances :
1	Risques	risque	O	_
2	et	et	O	_
3	nuisances	nuisance	O	_
4	 	 	O	_
5	:	:	O	_


#Pollution des sols : les différentes études ont permis de mettre en évidence une contamination aux hydrocarbures, aux métaux (arsenic, chrome, cuivre, cadmium, mercure, nickel, plomb, zinc), aux HAP et une faible contamination aux BTEX.
1	Pollution	pollution	O	_
2	des	de	O	_
3	sols	sol	O	_
4	:	:	O	_
5	les	le	O	_
6	différentes	différent	O	_
7	études	étude	O	_
8	ont	avoir	O	_
9	permis	permettre	O	_
10	de	de	O	_
11	mettre	mettre	O	_
12	en	en	O	_
13	évidence	évidence	O	_
14	une	un	BO	_
15	contamination	contamination	EO	_
16	aux	à	O	_
17	hydrocarbures	hydrocarbure	O	_
18	,	,	O	_
19	aux	à	O	_
20	métaux	métal	O	_
21	(	(	O	_
22	arsenic	arsenic	O	_
23	,	,	O	_
24	chrome	chrome	O	_
25	,	,	O	_
26	cuivre	cuivre	O	_
27	,	,	O	_
28	cadmium	cadmium	O	_
29	,	,	O	_
30	mercure	mercure	O	_
31	,	,	O	_
32	nickel	nickel	O	_
33	,	,	O	_
34	plomb	plomb	O	_
35	,	,	O	_
36	zinc	zinc	O	_
37	)	)	O	_
38	,	,	O	_
39	aux	à	O	_
40	HAP	hap	O	_
41	et	et	O	_
42	une	un	O	_
43	faible	faible	O	_
44	contamination	contamination	O	_
45	aux	à	O	_
46	BTEX	bte	O	_
47	.	.	O	_


#De plus, la présence de fortes teneurs en PCB a été mise en évidence sur la partie Sud du site.
1	De	de	O	_
2	plus	plus	O	_
3	,	,	O	_
4	la	le	O	_
5	présence	présence	O	_
6	de	de	O	_
7	fortes	fort	O	_
8	teneurs	teneur	O	_
9	en	en	O	_
10	PCB	pcb	O	_
11	a	avoir	O	_
12	été	être	O	_
13	mise	mettre	O	_
14	en	en	O	_
15	évidence	évidence	O	_
16	sur	sur	BL	_
17	la	le	IL	_
18	partie	partie	IL	_
19	Sud	Sud	IL	_
20	du	de	IL	_
21	site	site	EL	_
22	.	.	O	_


#Pollution de la nappe : sur l'ancien dépôt de dérayures, des déchets ont été retrouvés sous la dalle de béton et en contact avec l'eau.
1	Pollution	pollution	EN	_
2	de	de	O	_
3	la	le	BO	_
4	nappe	nappe	EO	_
5	:	:	O	_
6	sur	sur	BL	_
7	l'	le	IL	_
8	ancien	ancien	IL	_
9	dépôt	dépôt	IO	_
10	de	de	IO	_
11	dérayures	dérayure	EO	_
12	,	,	O	_
13	des	un	BO	_
14	déchets	déchet	EO	_
15	ont	avoir	BN	_
16	été	être	IN	_
17	retrouvés	retrouver	EN	_
18	sous	sous	O	_
19	la	le	O	_
20	dalle	dalle	O	_
21	de	de	O	_
22	béton	béton	O	_
23	et	et	O	_
24	en	en	O	_
25	contact	contact	O	_
26	avec	avec	O	_
27	l'	le	BO	_
28	eau	eau	EO	_
29	.	.	O	_


#La nappe présente une contamination aux métaux (en particulier chrome), aux hydrocarbures.
1	La	le	O	_
2	nappe	nappe	O	_
3	présente	présente	O	_
4	une	un	O	_
5	contamination	contamination	O	_
6	aux	à	O	_
7	métaux	métal	O	_
8	(	(	O	_
9	en	en	O	_
10	particulier	particulier	O	_
11	chrome	chrome	O	_
12	)	)	O	_
13	,	,	O	_
14	aux	à	O	_
15	hydrocarbures	hydrocarbure	O	_
16	.	.	O	_


#Actions menées:
1	Actions	action	O	_
2	menées	mener	O	_
3	:	:	O	_


#Les déchets soit environ 1032 tonnes présents sur l'ancien dépôt de dérayures ont été évacués en décembre 2006.
1	Les	le	O	_
2	déchets	déchet	O	_
3	soit	soit	O	_
4	environ	environ	O	_
5	1032	1032	O	_
6	tonnes	tonne	O	_
7	présents	présent	O	_
8	sur	sur	O	_
9	l'	le	O	_
10	ancien	ancien	O	_
11	dépôt	dépôt	IO	_
12	de	de	IO	_
13	dérayures	dérayure	EO	_
14	ont	avoir	BN	_
15	été	être	IN	_
16	évacués	évacuer	EN	_
17	en	en	BT	_
18	décembre	décembre	IT	_
19	2006	2006	ET	_
20	.	.	ET	_


#En 2005, des études des sols ont été menées sur la parcelle 114 du site.
1	En	en	BT	_
2	2005	2005	ET	_
3	,	,	ET	_
4	des	un	BN	_
5	études	étude	IN	_
6	des	de	IN	_
7	sols	sol	EN	_
8	ont	avoir	BN	_
9	été	être	IN	_
10	menées	mener	EN	_
11	sur	sur	BL	_
12	la	le	IL	_
13	parcelle	parcelle	IL	_
14	114	114	O	_
15	du	de	O	_
16	site	site	O	_
17	.	.	O	_


#En 2007, un diagnostic approfondi et une évaluation quantitative des risques Sanitaires ont été menés dans la perspective d'un projet d'aménagement du site.
1	En	en	BT	_
2	2007	2007	ET	_
3	,	,	ET	_
4	un	un	BN	_
5	diagnostic	diagnostic	IN	_
6	approfondi	approfondi	EN	_
7	et	et	O	_
8	une	un	BN	_
9	évaluation	évaluation	IN	_
10	quantitative	quantitatif	IN	_
11	des	de	IN	_
12	risques	risque	IN	_
13	Sanitaires	sanitaire	EN	_
14	ont	avoir	BN	_
15	été	être	IN	_
16	menés	mener	EN	_
17	dans	dans	BR	_
18	la	le	IR	_
19	perspective	perspective	ER	_
20	d'	de	ER	_
21	un	un	BN	_
22	projet	projet	IN	_
23	d'	de	IN	_
24	aménagement	aménagement	EN	_
25	du	de	O	_
26	site	site	O	_
