
#67.0104
#Terril situé sur l'ancien siège Daniel Mieg de l'ancienne exploitation pétrolière de Pechelbronn, à proximité des puits III et VII.
1	Terril	Terril	BR	_
1	Des	un	O	_
2	traces	trace	O	_
3	d'	de	O	_
4	hydrocarbures	hydrocarbure	O	_
5	totaux	total	O	_
6	(	(	O	_
7	0,13	0,13	O	_
8	mg	milligramme	O	_
9	/	sur	O	_
10	l	l	O	_
11	)	)	O	_
12	ont	avoir	O	_
13	été	être	IN	_
14	relevées	relever	EN	_
15	au	au	BL	_
16	droit	droit	IL	_
17	de	de	IL	_
18	PES-3	PES-3	IO	_
19	aval	aval	EO	_
20	.	.	O	_


#La concentration relevée est inférieure à la norme de potabilisation fixée à 1 mg/l.
1	La	le	O	_
2	concentration	concentration	O	_
3	relevée	relever	O	_
4	est	être	O	_
5	inférieure	inférieur	O	_
6	à	à	O	_
7	la	le	O	_
8	norme	norme	O	_
9	de	de	O	_
10	potabilisation	potabilisation	O	_
11	fixée	fixer	O	_
12	à	à	O	_
13	1	1	O	_
14	mg	milligramme	O	_
15	/	sur	O	_
16	l.	l.	O	_


#Pour les éléments analysés, les résultats montrent des concentrations inférieures aux normes de potabilité ou de potabilisation.
1	Pour	pour	O	_
2	les	le	O	_
3	éléments	élément	O	_
4	analysés	analyser	O	_
5	,	,	O	_
6	les	le	O	_
7	résultats	résultat	O	_
8	montrent	montrer	O	_
9	des	un	O	_
10	concentrations	concentration	O	_
11	inférieures	inférieur	O	_
12	aux	à	O	_
13	normes	norme	O	_
14	de	de	O	_
15	potabilité	potabilité	O	_
16	ou	ou	O	_
17	de	de	O	_
18	potabilisation	potabilisation	O	_
19	.	.	O	_


#Suite à cette campagne, la surveillance a été maintenue (pour assurer une surveillance préventive des eaux souterraines au droit des installations potentiellement polluantes) mais la fréquence d'analyse a été modifiée : fréquence annuelle sur l'ensemble des paramètres.
1	Suite	suite	BR	_
2	à	à	BN	_
3	cette	ce	BN	_
4	campagne	campagne	EN	_
5	,	,	O	_
6	la	le	BO	_
7	surveillance	surveillance	EO	_
8	a	avoir	BN	_
9	été	être	IN	_
10	maintenue	maintenir	EN	_
11	(	(	O	_
12	pour	pour	O	_
13	assurer	assurer	O	_
14	une	un	O	_
15	surveillance	surveillance	IA	_
16	préventive	préventif	IA	_
17	des	de	IA	_
18	eaux	eau	IA	_
19	souterraines	souterrain	EA	_
20	au	au	BL	_
21	droit	droit	IL	_
22	des	de	IL	_
23	installations	installation	IL	_
24	potentiellement	potentiellement	IL	_
25	polluantes	polluant	EL	_
26	)	)	O	_
27	mais	mais	O	_
28	la	le	O	_
29	fréquence	fréquence	O	_
30	d'	de	O	_
31	analyse	analyse	O	_
32	a	avoir	BN	_
33	été	être	IN	_
34	modifiée	modifier	EN	_
35	:	:	O	_
36	fréquence	fréquence	O	_
37	annuelle	annuel	O	_
38	sur	sur	O	_
39	l'	le	O	_
40	ensemble	ensemble	O	_
41	des	de	O	_
42	paramètres	paramètre	O	_
43	.	.	O	_


#68.0054
#Ancien site de fabrication de transformateurs pour la téléphonie.
1	Ancien	ancien	BO	_
2	site	site	EO	_
3	de	de	BA	_
4	fabrication	fabrication	IA	_
5	de	de	IA	_
6	transformateurs	transformateur	IA	_
7	pour	pour	ER	_
8	la	le	BO	_
9	téléphonie	téléphonie	EO	_
10	.	.	O	_


#Pollution des sols et des eaux souterraines par des hydrocarbures (gasoil).
1	Pollution	pollution	BN	_
2	des	de	O	_
3	sols	sol	O	_
4	et	et	O	_
5	des	de	O	_
6	eaux	eau	O	_
7	souterraines	souterrain	O	_
8	par	par	O	_
9	des	un	O	_
10	hydrocarbures	hydrocarbure	O	_
11	(	(	O	_
12	gasoil	gasoil	O	_
13	)	)	O	_
14	.	.	O	_


#L’AP du 4/11/93 a imposé au liquidateur de faire rechercher la nature, l’origine et l’étendue de la pollution au niveau du site, de faire traiter les terres souillées qui ont été excavées et de faire des propositions de mise en sécurité.
1	L’	l’	BO	_
2	AP	ap	EO	_
3	du	de	O	_
4	4/11/93	4/11/93	IT	_
5	a	avoir	BN	_
6	imposé	imposer	EN	_
7	au	au	O	_
8	liquidateur	liquidateur	O	_
9	de	de	BN	_
10	faire	faire	BN	_
11	rechercher	rechercher	EN	_
12	la	le	BO	_
13	nature	nature	EO	_
14	,	,	O	_
15	l’	l’	O	_
16	origine	origine	O	_
17	et	et	O	_
18	l’	l’	O	_
19	étendue	étendue	O	_
20	de	de	O	_
21	la	le	BO	_
22	pollution	pollution	EO	_
23	au	au	BR	_
24	niveau	niveau	IR	_
25	du	de	IL	_
26	site	site	EL	_
27	,	,	O	_
28	de	de	O	_
29	faire	faire	BN	_
30	traiter	traiter	EN	_
31	les	le	BO	_
32	terres	terre	IO	_
33	souillées	souiller	EO	_
34	qui	qui	O	_
35	ont	avoir	BN	_
36	été	être	IN	_
37	excavées	excaver	EN	_
38	et	et	O	_
39	de	de	O	_
40	faire	faire	O	_
41	des	un	O	_
42	propositions	proposition	O	_
43	de	de	O	_
44	mise	mise	O	_
45	en	en	O	_
46	sécurité	sécurité	O	_
47	.	.	O	_


#L’AP du 29/08/95 porte mise en demeure de respecter les prescriptions.
1	L’	l’	BO	_
2	AP	ap	EO	_
3	du	de	O	_
4	29/08/95	29/08/95	IT	_
5	porte	porte	O	_
6	mise	mise	O	_
7	en	en	O	_
8	demeure	demeure	O	_
9	de	de	O	_
10	respecter	respecter	O	_
11	les	le	BO	_
12	prescriptions	prescription	EO	_
13	.	.	O	_


#L’étude a été remise fin 1997.
1	L’	l’	BN	_
2	étude	étude	EN	_
3	a	avoir	BN	_
4	été	être	IN	_
5	remise	remettre	EN	_
6	fin	fin	BT	_
7	1997	1997	ET	_
8	.	.	ET	_


#Un fossé drainant a été creusé perpendiculairement à l’écoulement de la nappe pour limiter l’extension de la pollution en aval du site.
1	Un	un	BO	_
2	fossé	fossé	IO	_
3	drainant	drainant	EO	_
4	a	avoir	BN	_
5	été	être	IN	_
6	creusé	creuser	EN	_
7	perpendiculairement	perpendiculairement	BL	_
8	à	à	IL	_
9	l’	l’	O	_
10	écoulement	écoulement	O	_
11	de	de	O	_
12	la	le	O	_
13	nappe	nappe	O	_
14	pour	pour	O	_
15	limiter	limiter	BN	_
16	l’	l’	BN	_
17	extension	extension	IN	_
18	de	de	IN	_
19	la	le	IN	_
20	pollution	pollution	EN	_
21	en	en	BL	_
22	aval	aval	IL	_
23	du	de	IL	_
24	site	site	EL	_
25	.	.	O	_


#L’AP du 01/07/98 demande le maintien d’un dispositif empêchant l’écoulement de la pollution hors du site.
1	L’	l’	BO	_
2	AP	ap	EO	_
3	du	de	BT	_
4	01/07/98	01/07/98	IT	_
5	demande	demande	BN	_
6	le	le	IN	_
7	maintien	maintien	IN	_
8	d’	d’	IN	_
9	un	un	BO	_
10	dispositif	dispositif	IO	_
11	empêchant	empêcher	O	_
12	l’	l’	O	_
13	écoulement	écoulement	O	_
14	de	de	O	_
15	la	le	BO	_
16	pollution	pollution	EO	_
17	hors	hors	IL	_
18	du	de	IL	_
19	site	site	EL	_
20	.	.	O	_


#Sont également prescrits un complément d’étude concernant l’extension de la pollution en aval du site, et la mise en œuvre des solutions de traitement adaptées.
1	Sont	être	BO	_
2	également	également	O	_
3	prescrits	prescrire	EN	_
4	un	un	BO	_
5	complément	complément	IO	_
6	d’	d’	IO	_
7	étude	étude	EO	_
8	concernant	concerner	O	_
9	l’	l’	BN	_
10	extension	extension	IN	_
11	de	de	IN	_
12	la	le	IN	_
13	pollution	pollution	EN	_
14	en	en	BL	_
15	aval	aval	IL	_
16	du	de	IL	_
17	site	site	EL	_
18	,	,	O	_
19	et	et	O	_
20	la	le	BN	_
21	mise	mise	BN	_
22	en	en	IN	_
23	œuvre	œuvre	EN	_
24	des	de	O	_
25	solutions	solution	O	_
26	de	de	O	_
27	traitement	traitement	O	_
28	adaptées	adapter	O	_
29	.	.	O	_


#Un AP de 1999 met en demeure le représentant de l’exploitant de réaliser ces travaux.
1	Un	un	BO	_
2	AP	ap	EO	_
3	de	de	BT	_
4	1999	1999	ET	_
5	met	mettre	BN	_
6	en	en	IN	_
7	demeure	demeure	EN	_
8	le	le	O	_
9	représentant	représentant	O	_
10	de	de	O	_
11	l’	l’	BO	_
12	exploitant	exploitant	EO	_
13	de	de	O	_
14	réaliser	réaliser	BN	_
15	ces	ce	IN	_
16	travaux	travail	EN	_
17	.	.	O	_


#Un AP du 05 juillet 2004 portant prescriptions complémentaires au liquidateur de la société afin de réaliser un Diagnostic Approfondi.
1	Un	un	BO	_
2	AP	ap	EO	_
3	du	de	O	_
4	05	05	BT	_
5	juillet	juillet	IT	_
6	2004	2004	ET	_
7	portant	porter	BR	_
8	prescriptions	prescription	IO	_
9	complémentaires	complémentaire	EO	_
10	au	au	O	_
11	liquidateur	liquidateur	O	_
12	de	de	O	_
13	la	le	BO	_
14	société	société	EO	_
15	afin	afin	O	_
16	de	de	O	_
17	réaliser	réaliser	BN	_
18	un	un	BN	_
19	Diagnostic	diagnostic	IN	_
20	Approfondi	Approfondi	EN	_
21	.	.	O	_


#Travaux non pas été réalisés, la liquidation ne disposant pas des fonds nécessaires.
1	Travaux	travail	IN	_
2	non	non	IN	_
3	pas	pas	IN	_
4	été	être	IN	_
5	réalisés	réaliser	EN	_
6	,	,	O	_
7	la	le	O	_
8	liquidation	liquidation	O	_
9	ne	ne	O	_
10	disposant	disposer	O	_
11	pas	pas	O	_
12	des	de	O	_
13	fonds	fonds	O	_
14	nécessaires	nécessaire	O	_
15	.	.	O	_


#La clôture de la liquidation a été prononcée par le TGI de Mulhouse en date du 19 mars 2008.
1	La	le	BN	_
2	clôture	clôture	IN	_
3	de	de	IN	_
4	la	le	IN	_
5	liquidation	liquidation	EN	_
6	a	avoir	BN	_
7	été	être	IN	_
8	prononcée	prononcer	IN	_
9	par	par	EN	_
10	le	le	BO	_
11	TGI	tgi	IO	_
12	de	de	IO	_
13	Mulhouse	Mulhouse	EO	_
14	en	en	BT	_
15	date	date	IT	_
16	du	de	IT	_
17	19	19	IT	_
18	mars	mars	IT	_
19	2008	2008	ET	_
20	.	.	ET	_


#Des travaux d'excavation ont été menés en 1997 aboutissant à l'enlèvement et au traitement de 313 tonnes de terres souillées.
1	Des	un	BN	_
2	travaux	travail	IN	_
3	d'	de	IN	_
4	excavation	excavation	EN	_
5	ont	avoir	BN	_
6	été	être	IN	_
7	menés	mener	EN	_
8	en	en	BT	_
9	1997	1997	ET	_
10	aboutissant	aboutir	BR	_
11	à	à	ER	_
12	l'	le	BN	_
13	enlèvement	enlèvement	EN	_
14	et	et	O	_
15	au	au	BN	_
16	traitement	traitement	EN	_
17	de	de	O	_
18	313	313	IO	_
19	tonnes	tonne	IO	_
20	de	de	IO	_
21	terres	terre	IO	_
22	souillées	souiller	EO	_
23	.	.	O	_


#Des sondages permettant d'évaluer l'extension du panache ont été réalisés sur le site mais n'ont pas permis d'identifier avec précision la provenance de la pollution.
1	Des	un	BN	_
2	sondages	sondage	EN	_
3	permettant	permettre	O	_
4	d'	de	O	_
5	évaluer	évaluer	O	_
6	l'	le	O	_
7	extension	extension	O	_
8	du	de	O	_
9	panache	panache	O	_
10	ont	avoir	BN	_
11	été	être	IN	_
12	réalisés	réaliser	EN	_
13	sur	sur	O	_
14	le	le	O	_
15	site	site	O	_
16	mais	mais	O	_
17	n'	n'	O	_
18	ont	avoir	O	_
19	pas	pas	O	_
20	permis	permettre	O	_
21	d'	de	O	_
22	identifier	identifier	O	_
23	avec	avec	O	_
24	précision	précision	O	_
25	la	le	BO	_
26	provenance	provenance	IO	_
27	de	de	IO	_
28	la	le	IO	_
29	pollution	pollution	EO	_
30	.	.	O	_


#Les dernières analyses menées sur la qualité des eaux souterraines, en 2003, montraient un impact par les hydrocarbures au droit du site.
1	Les	le	BN	_
2	dernières	dernier	BN	_
3	analyses	analyse	IN	_
4	menées	mener	EN	_
5	sur	sur	O	_
6	la	le	BO	_
7	qualité	qualité	IO	_
8	des	de	IO	_
9	eaux	eau	IO	_
10	souterraines	souterrain	EO	_
11	,	,	O	_
12	en	en	BT	_
13	2003	2003	ET	_
14	,	,	ET	_
15	montraient	montrer	O	_
16	un	un	O	_
17	impact	impact	O	_
18	par	par	O	_
19	les	le	O	_
20	hydrocarbures	hydrocarbure	O	_
21	au	au	BL	_
22	droit	droit	IL	_
23	du	de	IL	_
24	site	site	EL	_
25	.	.	O	_


#Le polluant a en partie été collecté dans un fossé drainant créé à cet effet.
1	Le	le	BO	_
2	polluant	polluant	EO	_
3	a	avoir	BN	_
4	en	en	IN	_
5	partie	partie	IN	_
6	été	être	IN	_
7	collecté	collecter	EN	_
8	dans	dans	BL	_
9	un	un	IL	_
10	fossé	fossé	IL	_
11	drainant	drainant	EN	_
12	créé	créer	BN	_
13	à	à	ER	_
14	cet	ce	BN	_
15	effet	effet	EN	_
16	.	.	O	_


#Le surnageant a été récupéré par l'intermédiaire de matériaux oléophiles afin d'éviter une propagation à l'extérieur des limites du site.
1	Le	le	BO	_
2	surnageant	surnageant	EO	_
3	a	avoir	BN	_
4	été	être	IN	_
5	récupéré	récupérer	EN	_
6	par	par	O	_
7	l'	le	O	_
8	intermédiaire	intermédiaire	O	_
9	de	de	O	_
10	matériaux	matériau	O	_
11	oléophiles	oléophile	O	_
12	afin	afin	O	_
13	d'	de	O	_
14	éviter	éviter	O	_
15	une	un	O	_
16	propagation	propagation	O	_
17	à	à	BL	_
18	l'	le	IL	_
19	extérieur	extérieur	IL	_
20	des	de	IL	_
21	limites	limite	IL	_
22	du	de	IL	_
23	site	site	EL	_
24	.	.	O	_


#Il n'a pas été constaté d'impact sur la Thur au regard des dernières analyses disponibles.
1	Il	il	O	_
2	n'	n'	O	_
3	a	avoir	O	_
4	pas	pas	O	_
5	été	être	O	_
6	constaté	constater	O	_
7	d'	d'	O	_
8	impact	impact	O	_
9	sur	sur	O	_
10	la	le	O	_
11	Thur	Thur	O	_
12	au	au	O	_
13	regard	regard	O	_
14	des	de	O	_
15	dernières	dernier	O	_
16	analyses	analyse	O	_
17	disponibles	disponible	O	_
18	.	.	O	_


#Le rapport (ESR) remis en avril 2004 conclut à la nécessité de réaliser un diagnostic approfondi.
1	Le	le	O	_
2	rapport	rapport	O	_
3	(	(	O	_
4	ESR	esr	O	_
5	)	)	O	_
6	remis	remettre	O	_
7	en	en	BT	_
8	avril	avril	IT	_
9	2004	2004	ET	_
10	conclut	conclure	BR	_
11	à	à	O	_
12	la	le	O	_
13	nécessité	nécessité	O	_
14	de	de	O	_
15	réaliser	réaliser	BN	_
16	un	un	IN	_
17	diagnostic	diagnostic	IN	_
18	approfondi	approfondi	EN	_
19	.	.	O	_


#Ce diagnostic est prescrit par AP du 5/07/04, mais n'a pas été remis à la date du 28 janvier 2005.
1	Ce	ce	BN	_
2	diagnostic	diagnostic	IN	_
3	est	être	IN	_
4	prescrit	prescrire	EN	_
5	par	par	O	_
6	AP	ap	O	_
7	du	de	O	_
8	5/07/04	5/07/04	IT	_
9	,	,	O	_
10	mais	mais	O	_
11	n'	n'	BN	_
12	a	avoir	BN	_
13	pas	pas	IN	_
14	été	être	IN	_
15	remis	remettre	EN	_
16	à	à	BT	_
17	la	le	IT	_
18	date	date	IT	_
19	du	de	IT	_
20	28	28	IT	_
21	janvier	janvier	IT	_
22	2005	2005	ET	_
23	.	.	ET	_


#La liquidation ne disposant pas des fonds nécessaires à la réalisation de l'étude, celle-ci n'a pu être menée.
1	La	le	BO	_
2	liquidation	liquidation	EO	_
3	ne	ne	BN	_
4	disposant	disposer	IN	_
5	pas	pas	IN	_
6	des	de	IN	_
7	fonds	fonds	IN	_
8	nécessaires	nécessaire	IN	_
9	à	à	IN	_
10	la	le	IN	_
11	réalisation	réalisation	IN	_
12	de	de	IN	_
13	l'	le	IN	_
14	étude	étude	EN	_
15	,	,	O	_
16	celle-ci	celui-ci	O	_
17	n'	n'	O	_
18	a	avoir	O	_
19	pu	pouvoir	O	_
20	être	être	O	_
21	menée	mener	O	_
22	.	.	O	_


#Arrêt total depuis le 19/03/2008 avec la clôture de la procédure.
1	Arrêt	arrêt	BN	_
2	total	total	EN	_
3	depuis	depuis	BT	_
4	le	le	IT	_
5	19/03/2008	19/03/2008	IT	_
6	avec	avec	ET	_
7	la	le	BN	_
8	clôture	clôture	EN	_
9	de	de	O	_
10	la	le	BO	_
11	procédure	procédure	EO	_
12	.	.	O	_


#A notre connaissance, ce site n'a pas connu dernièrement d'évolution particulière.
1	A	à	O	_
2	notre	notre	O	_
3	connaissance	connaissance	O	_
4	,	,	O	_
5	ce	ce	BO	_
6	site	site	EO	_
7	n'	n'	BN	_
8	a	avoir	BN	_
9	pas	pas	IN	_
10	connu	connaître	IN	_
11	dernièrement	dernièrement	IN	_
12	d'	d'	O	_
13	évolution	évolution	O	_
14	particulière	particulier	O	_
15	.	.	O	_


#67.0058
#Entreprise d'ennoblissement textile sur le site de laquelle existe une pollution des sols et de la nappe par des organohalogénés, due à des fuites de fûts et de canalisation.
1	Entreprise	entreprise	BO	_
2	d'	de	IO	_
3	ennoblissement	ennoblissement	IA	_
4	textile	textile	EA	_
5	sur	sur	O	_
6	le	le	BO	_
7	site	site	EO	_
8	de	de	O	_
9	laquelle	lequel	O	_
10	existe	existe	O	_
11	une	un	BN	_
12	pollution	pollution	EN	_
13	des	de	O	_
14	sols	sol	O	_
15	et	et	O	_
16	de	de	O	_
17	la	le	O	_
18	nappe	nappe	O	_
19	par	par	O	_
20	des	un	O	_
21	organohalogénés	organohalogéné	O	_
22	,	,	O	_
23	due	devoir	O	_
24	à	à	O	_
25	des	un	O	_
26	fuites	fuite	O	_
27	de	de	O	_
28	fûts	fût	O	_
29	et	et	O	_
30	de	de	O	_
31	canalisation	canalisation	BO	_
32	.	.	O	_


#Le contrôle de la qualité des eaux souterraines réalisé en février 1997 a permis de découvrir une pollution, au nord est du site.
1	Le	le	BN	_
2	contrôle	contrôle	EN	_
3	de	de	IA	_
4	la	le	IA	_
5	qualité	qualité	IA	_
6	des	de	IA	_
7	eaux	eau	IA	_
8	souterraines	souterrain	EA	_
9	réalisé	réaliser	O	_
10	en	en	BT	_
11	février	février	IT	_
12	1997	1997	ET	_
13	a	avoir	BR	_
14	permis	permettre	IR	_
15	de	de	IR	_
16	découvrir	découvrir	ER	_
17	une	un	BO	_
18	pollution	pollution	EO	_
19	,	,	O	_
20	au	au	BL	_
21	nord	nord	IL	_
22	est	est	IL	_
23	du	de	IL	_
24	site	site	EL	_
25	.	.	O	_


#Une étude plus approfondie datant de juillet 1998 a mis en évidence des concentrations en tétrachloroéthylène de 7970µg/l et en 1-1-1 trichloréthylène de 738µg/l.
1	Une	un	BN	_
2	étude	étude	BN	_
3	plus	plus	IN	_
4	approfondie	approfondi	EN	_
5	datant	dater	BT	_
6	de	de	IT	_
7	juillet	juillet	IT	_
8	1998	1998	ET	_
9	a	avoir	O	_
10	mis	mettre	O	_
11	en	en	O	_
12	évidence	évidence	O	_
13	des	un	O	_
14	concentrations	concentration	O	_
15	en	en	O	_
16	tétrachloroéthylène	tétrachloroéthylène	O	_
17	de	de	O	_
18	7970µg	7970µg	O	_
19	/	sur	O	_
20	l	l	O	_
21	et	et	O	_
22	en	en	O	_
23	1	1	O	_
24	-	-	O	_
25	1	1	O	_
26	-	-	O	_
27	1	1	O	_
28	trichloréthylène	trichloréthylène	O	_
29	de	de	O	_
30	738µg	738µg	O	_
31	/	sur	O	_
32	l.	l.	O	_


#L'installation d'un système de venting au second semestre 1998 a permis de réduire de façon considérable cette pollution, et les teneurs en novembre 2001 sont de l'ordre de 130 µg/l pour le tétrachloroéthylène.
1	L'	le	BN	_
2	installation	installation	IN	_
3	d'	de	IN	_
4	un	un	BO	_
5	système	système	IO	_
6	de	de	IO	_
7	venting	venting	EO	_
8	au	au	BT	_
9	second	second	IT	_
10	semestre	semestre	IT	_
11	1998	1998	ET	_
12	a	avoir	O	_
13	permis	permettre	O	_
14	de	de	O	_
15	réduire	réduire	O	_
16	de	de	O	_
17	façon	façon	O	_
18	considérable	considérable	O	_
19	cette	ce	O	_
20	pollution	pollution	O	_
21	,	,	O	_
22	et	et	O	_
23	les	le	O	_
24	teneurs	teneur	EO	_
25	en	en	BT	_
26	novembre	novembre	IT	_
27	2001	2001	ET	_
28	sont	être	O	_
29	de	de	O	_
30	l'	le	O	_
31	ordre	ordre	O	_
32	de	de	O	_
33	130	130	O	_
34	µg	µg	O	_
35	/	sur	O	_
36	l	l	O	_
37	pour	pour	O	_
38	le	le	O	_
39	tétrachloroéthylène	tétrachloroéthylène	O	_
40	.	.	O	_


#Le traitement de cette  pollution est maintenant arrêté.
1	Le	le	BN	_
2	traitement	traitement	IN	_
3	de	de	EN	_
4	cette	ce	BO	_
5	 	 	EO	_
6	pollution	pollution	EO	_
7	est	être	BN	_
8	maintenant	maintenant	IN	_
9	arrêté	arrêter	EN	_
10	.	.	O	_


#Des investigations complémentaires ont été prescrites par arrêté du 4/12/03 au regard de la pollution par des solvants chlorés qui se situe à l'interface avec le site de la société Alsacienne d'Aluminium (devenue Alcan Packaging).
1	Des	un	BN	_
2	investigations	investigation	IN	_
3	complémentaires	complémentaire	IN	_
4	ont	avoir	IN	_
5	été	être	EN	_
6	prescrites	prescrire	EN	_
7	par	par	O	_
8	arrêté	arrêté	O	_
9	du	de	O	_
10	4/12/03	4/12/03	IT	_
11	au	au	O	_
12	regard	regard	O	_
13	de	de	O	_
14	la	le	BN	_
15	pollution	pollution	EN	_
16	par	par	EN	_
17	des	un	IA	_
18	solvants	solvant	IA	_
19	chlorés	chlorer	EA	_
20	qui	qui	O	_
21	se	se	BL	_
22	situe	situe	IL	_
23	à	à	IL	_
24	l'	le	IL	_
25	interface	interface	IL	_
26	avec	avec	IL	_
27	le	le	IL	_
28	site	site	EL	_
29	de	de	O	_
30	la	le	BO	_
31	société	société	IO	_
32	Alsacienne	alsacien	IA	_
33	d'	de	IA	_
34	Aluminium	Aluminium	EA	_
35	(	(	O	_
36	devenue	devenir	BN	_
37	Alcan	Alcan	IN	_
38	Packaging	Packaging	BA	_
39	)	)	O	_
40	.	.	O	_


#Elles ont mis en évidence une deuxième source de pollution présentant de fortes concentrations en solvants chlorés.
1	Elles	lui	O	_
2	ont	avoir	O	_
3	mis	mettre	O	_
4	en	en	O	_
5	évidence	évidence	O	_
6	une	un	BO	_
7	deuxième	deuxième	IO	_
8	source	source	IO	_
9	de	de	IO	_
10	pollution	pollution	EO	_
11	présentant	présenter	O	_
12	de	de	O	_
13	fortes	fort	O	_
14	concentrations	concentration	O	_
15	en	en	O	_
16	solvants	solvant	O	_
17	chlorés	chlorer	O	_
18	.	.	O	_


#Un diagnostic approfondi et une étude détaillée des risques ont été prescrits par arrêté du 01/07/2004 et transmis en mars 2005.
1	Un	un	BN	_
2	diagnostic	diagnostic	IN	_
3	approfondi	approfondi	EN	_
4	et	et	O	_
5	une	un	BN	_
6	étude	étude	IN	_
7	détaillée	détaillé	IN	_
8	des	de	IN	_
9	risques	risque	EN	_
10	ont	avoir	BN	_
11	été	être	IN	_
12	prescrits	prescrire	EN	_
13	par	par	O	_
14	arrêté	arrêté	O	_
15	du	de	O	_
16	01/07/2004	01/07/2004	IT	_
17	et	et	O	_
18	transmis	transmettre	O	_
19	en	en	BT	_
20	mars	mars	IT	_
21	2005	2005	ET	_
22	.	.	ET	_


#L'analyse de ces documents a conduit le Préfet à demander par arrêté de mise en demeure un complément au diagnostic et aux propositions de réhabilitation et par arrêté complémentaire du 24/08/05 la mise en oeuvre d'un confinement de la pollution sur le site.
1	L'	le	O	_
2	analyse	analyse	O	_
3	de	de	O	_
4	ces	ce	O	_
5	documents	document	O	_
6	a	avoir	O	_
7	conduit	conduire	O	_
8	le	le	BO	_
9	Préfet	préfet	EO	_
10	à	à	O	_
11	demander	demander	O	_
12	par	par	O	_
13	arrêté	arrêté	O	_
14	de	de	O	_
15	mise	mise	O	_
16	en	en	O	_
17	demeure	demeure	O	_
18	un	un	O	_
19	complément	complément	IN	_
20	au	au	IN	_
21	diagnostic	diagnostic	EN	_
22	et	et	O	_
23	aux	à	O	_
24	propositions	proposition	O	_
25	de	de	O	_
26	réhabilitation	réhabilitation	EN	_
27	et	et	O	_
28	par	par	BO	_
29	arrêté	arrêté	IO	_
30	complémentaire	complémentaire	EO	_
31	du	de	BT	_
32	24/08/05	24/08/05	IT	_
33	la	le	BN	_
34	mise	mise	IN	_
35	en	en	IN	_
36	oeuvre	oeuvre	IN	_
37	d'	de	IN	_
38	un	un	IN	_
39	confinement	confinement	EN	_
40	de	de	O	_
41	la	le	BO	_
42	pollution	pollution	EO	_
43	sur	sur	O	_
44	le	le	O	_
45	site	site	O	_
46	.	.	O	_


#Le complément demandé a été transmis fin octobre 2005 mais nécessitait encore des précisions apportées mi-février 2006.
1	Le	le	BO	_
2	complément	complément	EO	_
3	demandé	demander	EO	_
4	a	avoir	BN	_
5	été	être	IN	_
6	transmis	transmettre	EN	_
7	fin	fin	BT	_
8	octobre	octobre	IT	_
9	2005	2005	ET	_
10	mais	mais	O	_
11	nécessitait	nécessiter	IR	_
12	encore	encore	ER	_
13	des	un	BO	_
14	précisions	précision	EO	_
15	apportées	apporter	O	_
16	mi-février	mi-février	IT	_
17	2006	2006	ET	_
18	.	.	ET	_


#La source de pollution est située au droit de l'atelier de préparation pâtes avec des teneurs en chlorés avoisinant les 100 mg/l dans la nappe au droit de l'atelier.
1	La	le	BO	_
2	source	source	IO	_
3	de	de	IO	_
4	pollution	pollution	EO	_
5	est	être	BL	_
6	située	situer	IL	_
7	au	au	IL	_
8	droit	droit	IL	_
9	de	de	IL	_
10	l'	le	IL	_
11	atelier	atelier	IL	_
12	de	de	IL	_
13	préparation	préparation	BA	_
14	pâtes	pâte	EA	_
15	avec	avec	O	_
16	des	un	BO	_
17	teneurs	teneur	EO	_
18	en	en	O	_
19	chlorés	chloré	O	_
20	avoisinant	avoisiner	O	_
21	les	le	O	_
22	100	100	O	_
23	mg	milligramme	O	_
24	/	sur	O	_
25	l	l	O	_
26	dans	dans	O	_
27	la	le	O	_
28	nappe	nappe	O	_
29	au	au	BL	_
30	droit	droit	IL	_
31	de	de	IL	_
32	l'	le	IL	_
33	atelier	atelier	EL	_
34	.	.	O	_


#Le site fait l'objet d'un traitement par venting-sparging depuis juillet 2006 ( qui a été complété par un dispositif de confinement par pompage jusqu'en octobre 2007).
1	Le	le	BO	_
2	site	site	EO	_
3	fait	faire	BR	_
4	l'	le	IR	_
5	objet	objet	IR	_
6	d'	de	ER	_
7	un	un	BN	_
8	traitement	traitement	IN	_
9	par	par	IN	_
10	venting	venting	BN	_
11	-	-	BO	_
12	sparging	sparging	BN	_
13	depuis	depuis	BT	_
14	juillet	juillet	IT	_
15	2006	2006	ET	_
16	(	(	O	_
17	qui	qui	O	_
18	a	avoir	BN	_
19	été	être	IN	_
20	complété	compléter	EN	_
21	par	par	O	_
22	un	un	BO	_
23	dispositif	dispositif	IO	_
24	de	de	IO	_
25	confinement	confinement	IO	_
26	par	par	IO	_
27	pompage	pompage	EO	_
28	jusqu'	jusque	BT	_
29	en	en	BT	_
30	octobre	octobre	IT	_
31	2007	2007	ET	_
32	)	)	ET	_
33	.	.	O	_


#Le fonctionnement et le suivi du dispositif ainsi que la surveillance de la nappe sont encadrés par un arrêté du 16 octobre 2007.
1	Le	le	BN	_
2	fonctionnement	fonctionnement	EN	_
3	et	et	O	_
4	le	le	O	_
5	suivi	suivi	BO	_
6	du	de	IO	_
7	dispositif	dispositif	EO	_
8	ainsi	ainsi	BR	_
9	que	que	ER	_
