
#68.0023
#Dépôt entre 1959 et 1969 de résidus miniers issus de l'exploitation de la potasse.
1	Dépôt	dépôt	NOUN	BN	O	1	ROOT
18	en	en	ADP	IL	O	19	case
19	Lorraine	Lorraine	PROPN	EL	O	14	nmod
20	.	.	PUNCT	O	O	5	punct


#Ce site a été soumis à la réalisation d'une Evaluation Simplifiée des Risques.
1	Ce	ce	DET	BO	O	2	det
2	site	site	NOUN	EO	O	5	nsubj:pass
3	a	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	soumis	soumettre	VERB	EN	O	5	ROOT
6	à	à	ADP	IL	O	8	case
7	la	le	DET	IL	O	8	det
8	réalisation	réalisation	NOUN	IL	O	5	obl:arg
9	d'	de	ADP	IL	O	11	case
10	une	un	DET	BN	O	11	det
11	Evaluation	evaluation	NOUN	IN	O	8	nmod
12	Simplifiée	simplifier	ADJ	IN	O	11	amod
13	des	de	ADP	IN	O	14	case
14	Risques	risque	NOUN	EN	O	11	nmod
15	.	.	PUNCT	O	O	5	punct


#Un diagnostic des sols et une Evaluation Simplifiée des Risques ont été prescrites par l'AP du 05/06/00, qui a prévu également une surveillance semestrielle des eaux souterraines.
1	Un	un	DET	BN	O	2	det
2	diagnostic	diagnostic	NOUN	IN	O	13	nsubj:pass
3	des	de	ADP	IN	O	4	case
4	sols	sol	NOUN	EN	O	2	nmod
5	et	et	CCONJ	O	O	7	cc
6	une	un	DET	BN	O	7	det
7	Evaluation	evaluation	NOUN	IN	O	2	conj
8	Simplifiée	simplifier	ADJ	IN	O	7	amod
9	des	de	ADP	IN	O	10	case
10	Risques	risque	NOUN	EN	O	7	nmod
11	ont	avoir	AUX	EN	O	13	aux:tense
12	été	être	AUX	EN	O	13	aux:pass
13	prescrites	prescrire	VERB	EN	O	13	ROOT
14	par	par	ADP	BO	O	16	case
15	l'	le	DET	BO	O	16	det
16	AP	ap	NOUN	EO	O	13	obl:agent
17	du	de	ADP	BT	O	18	case
18	05/06/00	05/06/00	NOUN	IT	O	16	nmod
19	,	,	PUNCT	O	O	16	punct
20	qui	qui	PRON	O	O	22	nsubj
21	a	avoir	AUX	O	O	22	aux:tense
22	prévu	prévoir	VERB	O	O	16	acl:relcl
23	également	également	ADV	O	O	22	advmod
24	une	un	DET	BA	O	25	det
25	surveillance	surveillance	NOUN	IA	O	22	obj
26	semestrielle	semestriel	ADJ	EA	O	25	amod
27	des	de	ADP	IA	O	28	case
28	eaux	eau	NOUN	IA	O	25	nmod
29	souterraines	souterrain	ADJ	EA	O	28	amod
30	.	.	PUNCT	O	O	13	punct


#L'ESR a été remise début 2002, complétée en 2013.
1	L'	le	DET	O	O	2	det
2	ESR	esr	NOUN	O	EI	5	nsubj:pass
3	a	avoir	AUX	BN	O	5	aux:tense
4	été	être	AUX	IN	O	5	aux:pass
5	remise	remettre	VERB	EN	O	5	ROOT
6	début	début	NOUN	BT	O	5	obl:mod
7	2002	2002	PUNCT	ET	O	6	nmod
8	,	,	PUNCT	ET	O	5	punct
9	complétée	compléter	VERB	BO	O	5	acl
10	en	en	ADP	BT	O	11	case
11	2013	2013	NUM	ET	O	9	obl:mod
12	.	.	NUM	ET	O	5	punct


#L’évaluation du site a été celle d’un site de classe 3, c’est-à-dire banalisable, avec la recommandation de vérifier que l’usage du site ne changeait pas, eu égard à la source de pollution aux polychlorobiphényles détecté dans le sol près d'un transformateur autrefois au pyralène.
1	L’	l’	DET	BN	O	2	det
2	évaluation	évaluation	NOUN	EN	O	7	nsubj
3	du	de	ADP	BO	O	4	case
4	site	site	NOUN	EO	O	2	nmod
5	a	avoir	AUX	O	O	7	aux:tense
6	été	être	AUX	O	O	7	cop
7	celle	celui	PRON	O	O	7	ROOT
8	d’	d’	ADP	O	O	10	case
9	un	un	DET	O	O	10	det
10	site	site	NOUN	O	O	7	nmod
11	de	de	ADP	O	O	12	case
12	classe	classe	NOUN	BO	O	10	nmod
13	3	3	NUM	EO	O	12	nummod
14	,	,	PUNCT	O	O	10	punct
15	c’	c’	ADV	O	O	21	advmod
16	est	est	ADV	O	O	21	advmod
17	-	-	ADV	O	O	21	advmod
18	à	à	ADV	O	O	21	advmod
19	-	-	ADV	O	O	21	advmod
20	dire	dire	ADV	O	O	21	advmod
21	banalisable	banalisabl	ADJ	O	O	10	amod
22	,	,	PUNCT	O	O	21	punct
23	avec	avec	ADP	O	O	25	case
24	la	le	DET	O	O	25	det
25	recommandation	recommandation	NOUN	O	O	21	obl:mod
26	de	de	ADP	O	O	27	mark
27	vérifier	vérifier	VERB	O	O	25	acl
28	que	que	SCONJ	O	O	34	mark
29	l’	l’	DET	BA	O	30	det
30	usage	usage	NOUN	IO	O	34	nsubj
31	du	de	ADP	IO	O	32	case
32	site	site	NOUN	EO	O	30	nmod
33	ne	ne	ADV	O	O	34	advmod
34	changeait	changer	VERB	O	O	27	ccomp
35	pas	pas	ADV	O	O	34	advmod
36	,	,	PUNCT	O	O	34	punct
37	eu	avoir	VERB	O	O	41	case
38	égard	égard	NOUN	O	O	37	fixed
39	à	à	ADP	O	O	41	case
40	la	le	DET	O	O	41	det
41	source	source	NOUN	O	O	34	obl:mod
42	de	de	ADP	O	O	43	case
43	pollution	pollution	NOUN	O	O	41	nmod
44	aux	à	ADP	O	O	45	case
45	polychlorobiphényles	polychlorobiphényle	NOUN	O	BS	43	nmod
46	détecté	détecter	VERB	O	O	43	acl
47	dans	dans	ADP	O	O	49	case
48	le	le	DET	O	O	49	det
49	sol	sol	NOUN	O	O	46	obl:mod
50	près	près	ADV	BL	O	46	advmod
51	d'	de	ADP	IL	O	53	case
52	un	un	DET	IL	O	53	det
53	transformateur	transformateur	NOUN	EL	O	50	dep
54	autrefois	autrefois	ADV	EL	O	53	advmod
55	au	au	ADP	IA	O	56	case
56	pyralène	pyralène	NOUN	EA	BS	53	nmod
57	.	.	PUNCT	O	O	7	punct


#Aucun traitement n'est à envisager.
1	Aucun	aucun	DET	O	O	2	det
2	traitement	traitement	NOUN	O	O	4	nsubj
3	n'	n'	ADV	O	O	4	advmod
4	est	être	AUX	O	O	4	ROOT
5	à	à	ADP	O	O	6	mark
6	envisager	envisager	VERB	O	O	4	xcomp
7	.	.	PUNCT	O	O	6	punct


#Ce site est soumis à surveillance de la nappe.
1	Ce	ce	DET	BO	O	2	det
2	site	site	NOUN	EO	O	4	nsubj:pass
3	est	être	AUX	O	O	4	aux:pass
4	soumis	soumettre	VERB	O	O	4	ROOT
5	à	à	ADP	O	O	6	case
6	surveillance	surveillance	NOUN	O	O	4	obl:arg
7	de	de	ADP	O	O	9	case
8	la	le	DET	BO	O	9	det
9	nappe	nappe	NOUN	EO	O	6	nmod
10	.	.	PUNCT	O	O	4	punct


#Grâce à l’aménagement de l’entrepôt sur du remblai constitué d’un mètre d’argiles compactées, et aux mesures de dépollution immédiates prises après des incidents de pollution, (excavation de terres polluées et pompage de dépollution) celles-ci n’ont pas eu de conséquences sur la qualité des eaux de la nappe phréatique : depuis 1996, la teneur en hydrocarbures totaux dans les eaux analysées au fond des neuf piézomètres qui sont cités dans le projet d’arrêté préfectoral sont inférieures à la limite de quantification selon la norme EN ISO 9377-2 : 0,1 mg/l.
1	Grâce	grâce	NOUN	BR	O	4	case
2	à	à	ADP	ER	O	1	fixed
3	l’	l’	DET	BN	O	4	det
4	aménagement	aménagement	NOUN	EN	O	46	nsubj
5	de	de	ADP	O	O	7	case
6	l’	l’	DET	BO	O	7	det
7	entrepôt	entrepôt	NOUN	EO	O	4	nmod
8	sur	sur	ADP	O	O	10	case
9	du	de	DET	O	O	10	det
10	remblai	remblai	NOUN	O	O	4	nmod
11	constitué	constituer	VERB	O	O	10	acl
12	d’	d’	ADP	O	O	14	case
13	un	un	DET	O	O	14	det
14	mètre	mètre	NOUN	O	O	11	obl:agent
15	d’	d’	ADP	O	O	16	case
16	argiles	argile	NOUN	O	O	14	nmod
17	compactées	compacter	VERB	O	O	16	acl
18	,	,	PUNCT	O	O	4	punct
19	et	et	CCONJ	O	O	21	cc
20	aux	à	ADP	O	O	21	case
21	mesures	mesure	NOUN	O	O	4	conj
22	de	de	ADP	O	O	23	case
23	dépollution	dépollution	NOUN	EN	O	21	nmod
24	immédiates	immédiat	ADJ	EN	O	21	amod
25	prises	prendre	VERB	BN	O	21	acl
26	après	après	ADP	BR	O	28	case
27	des	un	DET	BO	O	28	det
28	incidents	incident	NOUN	IO	O	25	obl:mod
29	de	de	ADP	IO	O	30	case
30	pollution	pollution	NOUN	EO	O	28	nmod
31	,	,	PUNCT	O	O	21	punct
32	(	(	PUNCT	O	O	21	punct
33	excavation	excavation	NOUN	BN	O	21	appos
34	de	de	ADP	IN	O	35	case
35	terres	terre	NOUN	IO	O	33	nmod
36	polluées	polluer	VERB	EO	O	35	acl
37	et	et	CCONJ	O	O	38	cc
38	pompage	pompage	NOUN	BN	O	33	conj
39	de	de	ADP	IN	O	40	case
40	dépollution	dépollution	NOUN	EN	O	38	nmod
41	)	)	PUNCT	O	O	21	punct
42	celles-ci	celui-ci	PRON	O	O	46	nsubj
43	n’	n’	ADV	O	O	46	advmod
44	ont	avoir	AUX	O	O	46	aux:tense
45	pas	pas	ADV	O	O	46	advmod
46	eu	avoir	VERB	O	O	46	ROOT
47	de	de	DET	O	O	48	det
48	conséquences	conséquence	NOUN	O	O	46	obj
49	sur	sur	ADP	O	O	51	case
50	la	le	DET	BO	O	51	det
51	qualité	qualité	NOUN	IO	O	48	nmod
52	des	de	ADP	IO	O	53	case
53	eaux	eau	NOUN	EO	O	51	nmod
54	de	de	ADP	O	O	56	case
55	la	le	DET	O	O	56	det
56	nappe	nappe	NOUN	O	O	53	nmod
57	phréatique	phréatique	ADJ	O	O	56	amod
58	 	 	SPACE	O	O	58	dep
59	:	:	PUNCT	BT	O	58	punct
60	depuis	depuis	ADP	BT	O	61	case
61	1996	1996	NUM	ET	O	87	obl:mod
62	,	,	PUNCT	O	O	87	punct
63	la	le	DET	O	O	64	det
64	teneur	teneur	NOUN	O	O	87	nsubj
65	en	en	ADP	O	BS	66	case
66	hydrocarbures	hydrocarbure	NOUN	O	BS	64	nmod
67	totaux	total	ADJ	O	ES	66	amod
68	dans	dans	ADP	BO	O	70	case
69	les	le	DET	BO	O	70	det
70	eaux	eau	NOUN	IO	O	64	nmod
71	analysées	analyser	VERB	EO	O	70	acl
72	au	au	ADP	O	O	73	case
73	fond	fond	NOUN	O	O	71	obl:mod
74	des	de	ADP	O	O	76	case
75	neuf	neuf	NUM	O	O	76	nummod
76	piézomètres	piézomètre	NOUN	O	O	73	nmod
77	qui	qui	PRON	O	O	79	nsubj:pass
78	sont	être	AUX	O	O	79	aux:pass
79	cités	citer	VERB	O	O	76	acl:relcl
80	dans	dans	ADP	O	O	82	case
81	le	le	DET	O	O	82	det
82	projet	projet	NOUN	O	O	79	obl:mod
83	d’	d’	ADP	O	O	84	case
84	arrêté	arrêté	NOUN	O	O	82	nmod
85	préfectoral	préfectoral	ADJ	O	O	84	amod
86	sont	être	AUX	O	O	87	cop
87	inférieures	inférieur	ADJ	O	O	87	ROOT
88	à	à	ADP	O	O	90	case
89	la	le	DET	O	O	90	det
90	limite	limite	NOUN	O	O	87	obl:arg
91	de	de	ADP	O	O	92	case
92	quantification	quantification	NOUN	O	O	90	nmod
93	 	 	SPACE	O	O	87	dep
94	selon	selon	ADP	BO	O	96	case
95	la	le	DET	IO	O	96	det
96	norme	norme	NOUN	IO	O	93	obl:mod
97	EN	en	NOUN	IO	O	96	nmod
98	ISO	iso	NOUN	IO	O	96	nmod
99	9377	9377	NUM	O	O	98	nummod
100	-	-	NUM	O	O	99	nummod
101	2	2	NUM	O	O	100	nummod
102	:	:	PUNCT	O	O	96	punct
103	0,1	0,1	NUM	O	O	104	nummod
104	mg	milligramme	NOUN	O	O	96	nmod
105	/	sur	ADP	O	O	106	case
106	l.	l.	PUNCT	O	O	104	nmod


#68.0044
#Le site de Huningue est un établissement de chimie fine spécialisée dans les produits suivants :
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	IO	O	7	nsubj
3	de	de	ADP	IO	O	4	case
4	Huningue	Huningue	PROPN	EO	O	2	nmod
5	est	être	AUX	O	O	7	cop
6	un	un	DET	O	O	7	det
7	établissement	établissement	NOUN	O	O	7	ROOT
8	de	de	ADP	O	O	9	case
9	chimie	chimie	NOUN	BO	O	7	nmod
10	fine	fin	ADJ	EO	O	9	amod
11	spécialisée	spécialiser	VERB	BR	O	7	acl
12	dans	dans	ADP	IR	O	14	case
13	les	le	DET	IR	O	14	det
14	produits	produit	NOUN	IR	O	11	obl:arg
15	suivants	suivant	ADJ	O	O	14	amod
16	 	 	SPACE	O	O	16	dep
17	:	:	PUNCT	O	O	16	punct


#-préparations pigmentaires,
1	-préparations	-préparation	NOUN	O	O	1	ROOT
2	pigmentaires	pigmentaire	ADJ	O	O	1	amod
3	,	,	PUNCT	O	O	1	punct


#-additifs (stabilisant pour peintures, antioxydants, etc…),
1	-additifs	-additif	NOUN	O	BS	1	ROOT
2	(	(	PUNCT	O	O	1	punct
3	stabilisant	stabilisant	NOUN	O	ES	1	appos
4	pour	pour	ADP	O	IU	5	case
5	peintures	peinture	NOUN	O	EU	3	nmod
6	,	,	PUNCT	O	O	7	punct
7	antioxydants	antioxydant	NOUN	O	BU	3	conj
8	,	,	PUNCT	O	O	3	punct
9	etc	etc	ADV	O	O	3	nummod
10	…	…	PUNCT	O	O	1	punct
11	)	)	PUNCT	O	O	11	ROOT
12	,	,	PUNCT	O	O	12	ROOT


#-produits divers.
1	-produits	-produit	NOUN	O	O	1	ROOT
2	divers	divers	ADJ	O	O	1	amod
3	.	.	PUNCT	O	O	1	punct


#L'établissement est classé SEVESO II seuil haut pour la présence et la mise en œuvre de produits classés toxiques et très toxiques.
1	L'	le	DET	BO	O	2	det
2	établissement	établissement	NOUN	O	O	4	nsubj:pass
3	est	être	AUX	O	O	4	aux:pass
4	classé	classer	VERB	BO	O	4	ROOT
5	SEVESO	seveso	NOUN	EN	O	4	xcomp
6	II	ii	ADJ	EO	O	5	amod
7	seuil	seuil	NOUN	O	O	4	obl:mod
8	haut	haut	ADJ	O	O	7	amod
9	pour	pour	ADP	O	O	11	case
10	la	le	DET	O	O	11	det
11	présence	présence	NOUN	O	O	4	obl:mod
12	et	et	CCONJ	O	O	14	cc
13	la	le	DET	BN	O	14	det
14	mise	mise	NOUN	IN	O	11	conj
15	en	en	ADP	IN	O	16	case
16	œuvre	œuvre	NOUN	IN	O	14	nmod
17	de	de	ADP	IA	O	18	case
18	produits	produit	NOUN	IA	BU	11	nmod
19	classés	classer	VERB	IA	IU	18	acl
20	toxiques	toxique	ADJ	IA	EU	19	xcomp
21	et	et	CCONJ	O	O	23	cc
22	très	très	ADV	O	O	23	advmod
23	toxiques	toxique	ADJ	O	O	20	conj
24	.	.	PUNCT	O	O	4	punct


#Le site est toujours en activité
1	Le	le	DET	BO	O	2	det
2	site	site	NOUN	EO	O	6	nsubj
3	est	être	AUX	BN	O	6	cop
4	toujours	toujours	ADV	IN	O	6	advmod
5	en	en	ADP	IN	O	6	case
6	activité	activité	NOUN	IN	O	6	ROOT


#Ce site est soumis à la réalisation d'une ESR.
1	Ce	ce	DET	BO	O	2	det
2	site	site	NOUN	EO	O	4	nsubj:pass
3	est	être	AUX	O	O	4	aux:pass
4	soumis	soumettre	VERB	O	O	4	ROOT
5	à	à	ADP	O	O	7	case
6	la	le	DET	O	O	7	det
7	réalisation	réalisation	NOUN	O	O	4	obl:arg
8	d'	de	ADP	O	O	10	case
9	une	un	DET	O	O	10	det
10	ESR	esr	NOUN	O	O	7	nmod
11	.	.	PUNCT	O	O	4	punct


#Celle-ci a été transmise par courrier du 15/02/2001.
1	Celle	celui	PRON	O	O	6	nsubj:pass
2	-	-	PRON	O	O	6	nsubj:pass
3	ci	ci	PRON	O	O	6	nsubj:pass
4	a	avoir	AUX	BN	O	6	aux:tense
5	été	être	AUX	IN	O	6	aux:pass
6	transmise	transmettre	VERB	EN	O	6	ROOT
7	par	par	ADP	IN	O	8	case
8	courrier	courrier	NOUN	EN	O	6	obl:mod
9	du	de	ADP	O	O	10	case
10	15/02/2001	15/02/2001	NOUN	ET	O	8	nmod
11	.	.	PUNCT	ET	O	6	punct


#Cependant, l'inspecteur en charge du dossier a demandé par courrier en date du 07/05/2001 plusieurs renseignements complémentaires.
1	Cependant	cependant	ADV	O	O	10	advmod
2	,	,	PUNCT	O	O	10	punct
3	l'	le	DET	O	O	4	det
4	inspecteur	inspecteur	NOUN	O	O	10	nsubj
5	en	en	ADP	O	O	6	case
6	charge	charge	NOUN	O	O	4	nmod
7	du	de	ADP	O	O	8	case
8	dossier	dossier	NOUN	O	O	6	nmod
9	a	avoir	AUX	BN	O	10	aux:tense
10	demandé	demander	VERB	IN	O	10	ROOT
11	par	par	ADP	IN	O	12	case
12	courrier	courrier	NOUN	EN	O	10	obl:mod
13	en	en	ADP	BT	O	14	case
14	date	date	NOUN	IT	O	10	obl:mod
15	du	de	ADP	IT	O	16	case
16	07/05/2001	07/05/2001	NOUN	IT	O	14	nmod
17	plusieurs	plusieurs	DET	O	O	18	det
18	renseignements	renseignement	NOUN	O	O	10	obj
19	complémentaires	complémentaire	ADJ	O	O	18	amod
20	.	.	PUNCT	O	O	10	punct


#Après intégration de ces compléments, il apparait que le site est classé en catégorie 2.
1	Après	après	ADP	O	O	2	case
2	intégration	intégration	NOUN	O	O	8	obl:mod
3	de	de	ADP	O	O	5	case
4	ces	ce	DET	O	O	5	det
5	compléments	complément	NOUN	O	O	2	nmod
6	,	,	PUNCT	O	O	8	punct
7	il	il	PRON	O	O	8	expl:subj
8	apparait	apparer	VERB	O	O	8	ROOT
9	que	que	SCONJ	O	O	13	mark
10	le	le	DET	BO	O	11	det
11	site	site	NOUN	EO	O	13	nsubj:pass
12	est	être	AUX	O	O	13	aux:pass
13	classé	classer	VERB	O	O	8	ccomp
14	en	en	ADP	O	O	15	case
15	catégorie	catégorie	NOUN	O	O	13	obl:arg
16	2	2	NUM	O	O	15	nummod
17	.	.	PUNCT	O	O	8	punct


#Par ailleurs une augmentation de la teneur en EOX a été constatée au travers du suivi piézométrique de la société et a incité l'inspection des installations classées à demander à l'exploitant, par lettre du 3/2/2003,les causes possibles de cette anomalie.
1	Par	par	ADP	O	O	2	case
2	ailleurs	ailleurs	ADV	O	O	12	obl:mod
3	une	un	DET	O	O	4	det
4	augmentation	augmentation	NOUN	O	O	12	nsubj:pass
5	de	de	ADP	O	O	7	case
6	la	le	DET	O	O	7	det
7	teneur	teneur	NOUN	O	O	4	nmod
8	en	en	ADP	O	O	9	case
9	EOX	eo	NOUN	O	BS	7	nmod
10	a	avoir	AUX	BN	O	12	aux:tense
11	été	être	AUX	IN	O	12	aux:pass
12	constatée	constater	VERB	EN	O	12	ROOT
13	au	au	ADP	BR	O	14	case
14	travers	travers	NOUN	IR	O	12	obl:mod
15	du	de	ADP	ER	O	16	case
16	suivi	suivi	NOUN	IA	O	14	nmod
17	piézométrique	piézométrique	ADJ	EA	O	16	amod
18	de	de	ADP	O	O	20	case
19	la	le	DET	BO	O	20	det
20	société	société	NOUN	EO	O	16	nmod
21	et	et	CCONJ	O	O	23	cc
22	a	avoir	AUX	O	O	23	aux:tense
23	incité	inciter	VERB	O	O	12	conj
24	l'	le	DET	BO	O	25	det
25	inspection	inspection	NOUN	IO	O	23	obj
26	des	de	ADP	IO	O	27	case
27	installations	installation	NOUN	IO	O	25	nmod
28	classées	classer	VERB	EO	O	27	acl
29	à	à	ADP	O	O	30	mark
30	demander	demander	VERB	O	O	23	xcomp
31	à	à	ADP	O	O	33	case
32	l'	le	DET	BO	O	33	det
33	exploitant	exploitant	NOUN	EO	O	30	obl:arg
34	,	,	PUNCT	O	O	30	punct
35	par	par	ADP	O	O	36	case
36	lettre	lettre	NOUN	O	O	30	obl:mod
37	du	de	ADP	O	O	38	case
38	3/2/2003,les	3/2/2003,le	NOUN	ET	O	36	nmod
39	causes	cause	NOUN	O	O	30	obj
40	possibles	possible	ADJ	O	O	39	amod
41	de	de	ADP	O	O	43	case
42	cette	ce	DET	O	O	43	det
43	anomalie	anomalie	NOUN	O	O	39	nmod
44	.	.	PUNCT	O	O	12	punct


#par lettre du 14/02/2003, la société Ciba spécialités chimiques a indiqué que l'origine de cette anomalie semble se situer en amont de son établissement.
1	par	par	ADP	O	O	2	case
2	lettre	lettre	NOUN	O	O	12	obl:mod
3	du	de	ADP	O	O	4	case
4	14/02/2003	14/02/2003	NOUN	ET	O	2	nmod
5	,	,	PUNCT	O	O	12	punct
6	la	le	DET	BO	BI	7	det
7	société	société	NOUN	IO	II	12	nsubj
8	Ciba	Ciba	PROPN	BO	EI	7	nmod
9	spécialités	spécialité	NOUN	IO	EI	7	nmod
10	chimiques	chimique	ADJ	EO	EI	9	amod
11	a	avoir	AUX	BN	O	12	aux:tense
12	indiqué	indiquer	VERB	EN	O	12	ROOT
13	que	que	SCONJ	O	O	19	mark
14	l'	le	DET	BO	O	15	det
15	origine	origine	NOUN	EO	O	19	nsubj
16	de	de	ADP	O	O	18	case
17	cette	ce	DET	BO	O	18	det
18	anomalie	anomalie	NOUN	EO	O	15	nmod
19	semble	semble	VERB	BR	O	12	ccomp
20	se	se	PRON	BL	O	21	expl:comp
21	situer	situer	VERB	IL	O	19	xcomp
22	en	en	ADP	IL	O	23	case
23	amont	amont	NOUN	IL	O	21	obl:arg
24	de	de	ADP	IL	O	26	case
25	son	son	DET	BN	O	26	det
26	établissement	établissement	NOUN	EN	O	23	nmod
27	.	.	PUNCT	O	O	12	punct


#Le bilan de fonctionnement décennal remis le 7 septembre 2007 par l'exploitant dans le cadre de la directive IPPC, mentionne les activités industrielles du site ont lieu sur des surfaces étanches, que les conduites souterraines sont doubles enveloppe et les réseaux enterrés contenant les eaux chimiques résiduaires sont visitables et placés dans des galeries étanches, ce bilan conclu a un impact négligeable de l'activité du site sur les sols et les eaux souterraines se trouvant au droit du site.
1	Le	le	DET	BO	O	2	det
2	bilan	bilan	NOUN	IO	O	6	nsubj
3	de	de	ADP	IO	O	4	case
4	fonctionnement	fonctionnement	NOUN	IO	O	2	nmod
5	décennal	décennal	ADJ	IO	O	4	amod
6	remis	remettre	VERB	EN	O	22	advcl
7	le	le	DET	BT	O	8	det
8	7	7	NUM	IT	O	6	obl:mod
9	septembre	septembre	NOUN	IT	O	8	nmod
10	2007	2007	NUM	ET	O	9	nmod
11	par	par	ADP	O	O	13	case
12	l'	le	DET	BO	O	13	det
13	exploitant	exploitant	NOUN	EO	O	9	nmod
14	dans	dans	ADP	O	O	16	case
15	le	le	DET	O	O	16	det
16	cadre	cadre	NOUN	O	O	6	obl:mod
17	de	de	ADP	O	O	19	case
18	la	le	DET	O	O	19	det
19	directive	directive	NOUN	O	O	16	nmod
20	IPPC	IPPC	PROPN	O	O	19	nmod
21	,	,	PUNCT	O	O	22	punct
22	mentionne	mentionne	VERB	O	O	22	ROOT
23	les	le	DET	BA	O	24	det
24	activités	activité	NOUN	IA	O	28	nsubj
25	industrielles	industriel	ADJ	EA	O	24	amod
26	du	de	ADP	O	O	27	case
27	site	site	NOUN	O	O	24	nmod
28	ont	avoir	VERB	O	O	22	ccomp
29	lieu	lieu	NOUN	O	O	28	obj
30	sur	sur	ADP	O	O	32	case
31	des	un	DET	O	O	32	det
32	surfaces	surface	NOUN	O	O	28	obl:mod
33	étanches	étanche	ADJ	O	O	32	amod
34	,	,	PUNCT	O	O	41	punct
35	que	que	SCONJ	O	O	41	mark
36	les	le	DET	O	O	37	det
37	conduites	conduite	NOUN	O	O	41	nsubj
38	souterraines	souterrain	ADJ	O	O	37	amod
39	sont	être	AUX	O	O	41	cop
40	doubles	double	ADJ	O	O	41	amod
41	enveloppe	enveloppe	NOUN	O	O	22	conj
42	et	et	CCONJ	O	O	52	cc
43	les	le	DET	O	O	44	det
44	réseaux	réseau	NOUN	O	O	52	nsubj
45	enterrés	enterrer	VERB	O	O	44	acl
46	contenant	contenir	VERB	O	O	44	acl
47	les	le	DET	O	BU	48	det
48	eaux	eau	NOUN	O	IU	46	obj
49	chimiques	chimique	ADJ	O	EU	48	amod
50	résiduaires	résiduaire	ADJ	O	EU	48	amod
51	sont	être	AUX	O	O	52	aux:pass
52	visitables	visitable	ADJ	O	O	22	conj
53	et	et	CCONJ	O	O	54	cc
54	placés	placer	VERB	O	O	52	conj
55	dans	dans	ADP	O	O	57	case
56	des	un	DET	O	O	57	det
57	galeries	galerie	NOUN	O	O	54	obl:arg
58	étanches	étanche	ADJ	O	O	57	amod
59	,	,	PUNCT	O	O	22	punct
60	ce	ce	DET	O	O	61	det
61	bilan	bilan	NOUN	O	O	63	nsubj
62	conclu	conclure	VERB	O	O	61	acl
63	a	avoir	VERB	O	O	22	parataxis
64	un	un	DET	O	O	65	det
65	impact	impact	NOUN	O	O	63	obj
66	négligeable	négligeable	ADJ	O	O	65	amod
67	de	de	ADP	O	O	69	case
68	l'	le	DET	O	O	69	det
69	activité	activité	NOUN	O	O	65	nmod
70	du	de	ADP	O	O	71	case
71	site	site	NOUN	O	O	69	nmod
72	sur	sur	ADP	O	O	74	case
73	les	le	DET	O	O	74	det
74	sols	sol	NOUN	O	O	69	nmod
75	et	et	CCONJ	O	O	77	cc
76	les	le	DET	BO	O	77	det
77	eaux	eau	NOUN	IO	O	74	conj
78	souterraines	souterrain	ADJ	EO	O	77	amod
79	se	se	PRON	BL	O	80	expl:comp
80	trouvant	trouver	VERB	IL	O	77	acl
81	au	au	ADP	IL	O	82	case
82	droit	droit	NOUN	IL	O	80	obl:arg
83	du	de	ADP	IL	O	84	case
84	site	site	NOUN	EL	O	82	nmod
85	.	.	PUNCT	O	O	22	punct


#le 13 juillet 2010 une pollution accidentel a eu lieu dans les sous sols du bâtiment 7 suite à une fuite d'environ 150 litres d'un produits de fabrication dangereux contenant 70% de solvants et 1% de chrome.
1	le	le	DET	BT	O	2	det
2	13	13	NUM	IT	O	9	obl:mod
3	juillet	juillet	NOUN	IT	O	2	nmod
4	2010	2010	NUM	ET	O	3	nmod
5	une	un	DET	BN	O	6	det
6	pollution	pollution	NOUN	IN	O	9	nsubj
7	accidentel	accidentel	ADJ	EN	O	6	amod
8	a	avoir	AUX	BN	O	9	aux:tense
9	eu	avoir	VERB	IN	O	9	ROOT
10	lieu	lieu	NOUN	EN	O	9	obj
11	dans	dans	ADP	BL	O	14	case
12	les	le	DET	IL	O	14	det
13	sous	sou	NOUN	IL	O	14	amod
14	sols	sol	NOUN	IL	O	9	obl:mod
15	du	de	ADP	IL	O	16	case
16	bâtiment	bâtiment	NOUN	IL	O	14	nmod
17	7	7	NUM	IL	O	16	nummod
18	suite	suite	NOUN	BR	O	21	case
19	à	à	ADP	ER	O	18	fixed
20	une	un	DET	BN	O	21	det
21	fuite	fuite	NOUN	IN	O	9	obl:mod
22	d'	de	ADP	EN	O	25	case
23	environ	environ	ADV	O	O	25	advmod
24	150	150	NUM	O	O	25	nummod
25	litres	litre	NOUN	O	O	21	nmod
26	d'	de	ADP	O	O	28	case
27	un	un	DET	BO	O	28	det
28	produits	produit	NOUN	IO	BU	25	nmod
29	de	de	ADP	IO	IU	30	case
30	fabrication	fabrication	NOUN	IO	EU	28	nmod
31	dangereux	dangereux	ADJ	EO	EU	28	amod
32	contenant	contenir	VERB	O	O	28	acl
33	70	70	NOUN	O	O	34	nummod
34	%	pourcent	NOUN	O	O	32	obj
35	de	de	ADP	O	O	36	case
36	solvants	solvant	NOUN	O	O	34	nmod
37	et	et	CCONJ	O	O	39	cc
38	1	1	NOUN	O	O	39	nummod
