
#68.0016
#Jusqu’en 1974, l’usine PCUK (produits chimiques Ugine Kuhlmann) installée à Huningue (Haut‑Rhin), a produit un pesticide, le lindane ou γ HCH.
1	Jusqu’	jusqu’	O	_
6	l'	le	O	_
7	excavation	excavation	O	_
8	et	et	O	_
9	l'	le	O	_
10	élimination	élimination	O	_
11	de	de	O	_
12	terres	terre	O	_
13	polluées	polluer	O	_
14	.	.	O	_


#Il a été mis en place un réseau de surveillance de la qualité des eaux souterraines; la surveillance a mis en évidence une pollution des eaux souterraines, essentiellement par du tétrachloroéthylène.
1	Il	il	O	_
2	a	avoir	O	_
3	été	être	O	_
4	mis	mettre	O	_
5	en	en	O	_
6	place	place	O	_
7	un	un	O	_
8	réseau	réseau	O	_
9	de	de	O	_
10	surveillance	surveillance	O	_
11	de	de	O	_
12	la	le	O	_
13	qualité	qualité	O	_
14	des	de	O	_
15	eaux	eau	O	_
16	souterraines	souterrain	O	_
17	;	;	O	_
18	la	le	O	_
19	surveillance	surveillance	O	_
20	a	avoir	O	_
21	mis	mettre	O	_
22	en	en	O	_
23	évidence	évidence	O	_
24	une	un	O	_
25	pollution	pollution	O	_
26	des	de	O	_
27	eaux	eau	O	_
28	souterraines	souterrain	O	_
29	,	,	O	_
30	essentiellement	essentiellement	O	_
31	par	par	O	_
32	du	de	O	_
33	tétrachloroéthylène	tétrachloroéthylène	BS	_
34	.	.	O	_


#- diagnostic environnemental EnvirEauSol du 18 septembre 2009
1	-	-	O	_
2	diagnostic	diagnostic	O	_
3	environnemental	environnemental	O	_
4	EnvirEauSol	EnvirEauSol	O	_
5	du	de	O	_
6	18	18	O	_
7	septembre	septembre	O	_
8	2009	2009	O	_


#-compte rendu d'intervention EnvirEauSol du 15 décembre 2010
1	-compte	-compte	O	_
2	rendu	rendre	O	_
3	d'	de	O	_
4	intervention	intervention	O	_
5	EnvirEauSol	EnvirEauSol	O	_
6	du	de	O	_
7	15	15	O	_
8	décembre	décembre	O	_
9	2010	2010	O	_


#- campagnes de surveillance de la qualité des eaux souterraines en Novembre 2009, Novembre 2010 et 19 juillet 2011
1	-	-	O	_
2	campagnes	campagne	O	_
3	de	de	O	_
4	surveillance	surveillance	O	_
5	de	de	O	_
6	la	le	O	_
7	qualité	qualité	O	_
8	des	de	O	_
9	eaux	eau	O	_
10	souterraines	souterrain	O	_
11	en	en	O	_
12	Novembre	novembre	O	_
13	2009	2009	O	_
14	,	,	O	_
15	Novembre	novembre	O	_
16	2010	2010	O	_
17	et	et	O	_
18	19	19	O	_
19	juillet	juillet	O	_
20	2011	2011	O	_


#Etude initiale:
1	Etude	etude	O	_
2	initiale	initial	O	_
3	:	:	O	_


#- 19 sondages ont été réalisés en juillet 2009 entre 0,7 m et 5 m de profondeur (recherche de HC, BTEX, COHV,  PCB, CN, métaux lourds); ils ont permis d'identifier 2 sources de contamination dépassant les seuils dits « déchets inertes »:
1	-	-	O	_
2	19	19	O	_
3	sondages	sondage	O	_
4	ont	avoir	O	_
5	été	être	O	_
6	réalisés	réaliser	O	_
7	en	en	O	_
8	juillet	juillet	O	_
9	2009	2009	O	_
10	entre	entre	O	_
11	0,7	0,7	O	_
12	m	m	O	_
13	et	et	O	_
14	5	5	O	_
15	m	m	O	_
16	de	de	O	_
17	profondeur	profondeur	O	_
18	(	(	O	_
19	recherche	recherche	O	_
20	de	de	O	_
21	HC	hc	BS	_
22	,	,	O	_
23	BTEX	bte	BS	_
24	,	,	O	_
25	COHV	cohv	BS	_
26	,	,	O	_
27	 	 	BS	_
28	PCB	pcb	BS	_
29	,	,	BS	_
30	CN	cn	BS	_
31	,	,	BS	_
32	métaux	métal	BS	_
33	lourds	lourd	BS	_
34	)	)	O	_
35	;	;	O	_
36	ils	il	O	_
37	ont	avoir	O	_
38	permis	permettre	O	_
39	d'	de	O	_
40	identifier	identifier	O	_
41	2	2	O	_
42	sources	source	O	_
43	de	de	O	_
44	contamination	contamination	O	_
45	dépassant	dépasser	O	_
46	les	le	O	_
47	seuils	seuil	O	_
48	dits	dire	O	_
49	«	«	BU	_
50	 	 	BU	_
51	déchets	déchet	BU	_
52	inertes	inerte	EU	_
53	 	 	O	_
54	»	»	O	_
55	:	:	O	_


#- au droit de la zone des cuves :
1	-	-	O	_
2	au	au	O	_
3	droit	droit	O	_
4	de	de	O	_
5	la	le	O	_
6	zone	zone	O	_
7	des	de	O	_
8	cuves	cuve	O	_
9	:	:	O	_


#● contamination des remblais entre 3 et 5 m par des hydrocarbures (allant jusque 4700 mg/kg- référentiel : 50 mg/kg),
1	●	●	O	_
2	contamination	contamination	O	_
3	des	de	O	_
4	remblais	remblai	O	_
5	entre	entre	O	_
6	3	3	O	_
7	et	et	O	_
8	5	5	O	_
9	m	m	O	_
10	par	par	O	_
11	des	un	O	_
12	hydrocarbures	hydrocarbure	BS	_
13	(	(	O	_
14	allant	aller	O	_
15	jusque	jusque	O	_
16	4700	4700	O	_
17	mg	milligramme	O	_
18	/	sur	O	_
19	kg-	kg-	O	_
20	référentiel	référentiel	O	_
21	:	:	O	_
22	50	50	O	_
23	mg	milligramme	O	_
24	/	sur	O	_
25	kg	kilogramme	O	_
26	)	)	O	_
27	,	,	O	_


#● traces de Ethylbenzène (2 sondages allant jusque 0,89 mg/kg- référentiel : 0,05 mg/kg),
1	●	●	O	_
2	traces	trace	O	_
3	de	de	O	_
4	Ethylbenzène	Ethylbenzène	BS	_
5	(	(	O	_
6	2	2	O	_
7	sondages	sondage	O	_
8	allant	aller	O	_
9	jusque	jusque	O	_
10	0,89	0,89	O	_
11	mg	milligramme	O	_
12	/	sur	O	_
13	kg-	kg-	O	_
14	référentiel	référentiel	O	_
15	:	:	O	_
16	0,05	0,05	O	_
17	mg	milligramme	O	_
18	/	sur	O	_
19	kg	kilogramme	O	_
20	)	)	O	_
21	,	,	O	_


#● traces de Xylènes (2 sondages allant jusque 3,8 mg/kg- référentiel: 0,05 mg/kg),
1	●	●	O	_
2	traces	trace	O	_
3	de	de	O	_
4	Xylènes	Xylènes	BS	_
5	(	(	O	_
6	2	2	O	_
7	sondages	sondage	O	_
8	allant	aller	O	_
9	jusque	jusque	O	_
10	3,8	3,8	O	_
11	mg	milligramme	O	_
12	/	sur	O	_
13	kg-	kg-	O	_
14	référentiel	référentiel	O	_
15	:	:	O	_
16	0,05	0,05	O	_
17	mg	milligramme	O	_
18	/	sur	O	_
19	kg	kilogramme	O	_
20	)	)	O	_
21	,	,	O	_


#- dans la zone Sud de stockage de matériaux :
1	-	-	O	_
2	dans	dans	O	_
3	la	le	O	_
4	zone	zone	O	_
5	Sud	Sud	O	_
6	de	de	O	_
7	stockage	stockage	O	_
8	de	de	O	_
9	matériaux	matériau	O	_
10	:	:	O	_


#● contamination des remblais entre 0 et 1 m par des hydrocarbures (allant jusque 880 mg/kg),
1	●	●	O	_
2	contamination	contamination	O	_
3	des	de	O	_
4	remblais	remblai	O	_
5	entre	entre	O	_
6	0	0	O	_
7	et	et	O	_
8	1	1	O	_
9	m	m	O	_
10	par	par	O	_
11	des	un	O	_
12	hydrocarbures	hydrocarbure	BS	_
13	(	(	O	_
14	allant	aller	O	_
15	jusque	jusque	O	_
16	880	880	O	_
17	mg	milligramme	O	_
18	/	sur	O	_
19	kg	kilogramme	O	_
20	)	)	O	_
21	,	,	O	_


#● traces de HAP (un sondage : 75 mg/kg- référentiel: 50 mg/kg).
1	●	●	O	_
2	traces	trace	BS	_
3	de	de	ES	_
4	HAP	hap	ES	_
5	(	(	O	_
6	un	un	O	_
7	sondage	sondage	O	_
8	:	:	O	_
9	75	75	O	_
10	mg	milligramme	O	_
11	/	sur	O	_
12	kg-	kg-	O	_
13	référentiel	référentiel	O	_
14	:	:	O	_
15	50	50	O	_
16	mg	milligramme	O	_
17	/	sur	O	_
18	kg	kilogramme	O	_
19	)	)	O	_
20	.	.	O	_


#Autres informations disponibles à l'étude :
1	Autres	autre	O	_
2	informations	information	O	_
3	disponibles	disponible	O	_
4	à	à	O	_
5	l'	le	O	_
6	étude	étude	O	_
7	:	:	O	_


#- dans le secteur du hangar et sous celui-ci : une contamination des remblais par des hydrocarbures 	(allant jusque 480 mg/kg),
1	-	-	O	_
2	dans	dans	O	_
3	le	le	O	_
4	secteur	secteur	O	_
5	du	de	O	_
6	hangar	hangar	O	_
7	et	et	O	_
8	sous	sous	O	_
9	celui-ci	celui-ci	O	_
10	:	:	O	_
11	une	un	O	_
12	contamination	contamination	O	_
13	des	de	O	_
14	remblais	remblai	O	_
15	par	par	O	_
16	des	un	O	_
17	hydrocarbures	hydrocarbure	BS	_
18				_
19	(	(	O	_
20	allant	aller	O	_
21	jusque	jusque	O	_
22	480	480	O	_
23	mg	milligramme	O	_
24	/	sur	O	_
25	kg	kilogramme	O	_
26	)	)	O	_
27	,	,	O	_


#- pas de métaux lourds,
1	-	-	O	_
2	pas	pas	O	_
3	de	de	O	_
4	métaux	métal	ES	_
5	lourds	lourd	ES	_
6	,	,	O	_


#- pas de PCB,
1	-	-	O	_
2	pas	pas	O	_
3	de	de	O	_
4	PCB	pcb	BS	_
5	,	,	O	_


#- pas de COHV,
1	-	-	O	_
2	pas	pas	O	_
3	de	de	O	_
4	COHV	COHV	O	_
5	,	,	O	_


#- trace de CN en 1 point (0,13 mg/kg- référentiel: 0,10 mg/kg),
1	-	-	O	_
2	trace	trace	O	_
3	de	de	O	_
4	CN	cn	BS	_
5	en	en	O	_
6	1	1	O	_
7	point	point	O	_
8	(	(	O	_
9	0,13	0,13	O	_
10	mg	milligramme	O	_
11	/	sur	O	_
12	kg-	kg-	O	_
13	référentiel	référentiel	O	_
14	:	:	O	_
15	0,10	0,10	O	_
16	mg	milligramme	O	_
17	/	sur	O	_
18	kg	kilogramme	O	_
19	)	)	O	_
20	,	,	O	_


#- toit de la nappe à environ 3 m de profondeur.
1	-	-	O	_
2	toit	toit	O	_
3	de	de	O	_
4	la	le	O	_
5	nappe	nappe	O	_
6	à	à	O	_
7	environ	environ	O	_
8	3	3	O	_
9	m	m	O	_
10	de	de	O	_
11	profondeur	profondeur	O	_
12	.	.	O	_


#Des informations complémentaires ont été fournies en mars 2011 à l'occasion d'une visite d'inspection (rapport bureau d'étude EnvirEauSol A10-300 du 15 décembre 2010) :
1	Des	un	O	_
2	informations	information	O	_
3	complémentaires	complémentaire	O	_
4	ont	avoir	O	_
5	été	être	O	_
6	fournies	fournir	O	_
7	en	en	O	_
8	mars	mars	O	_
9	2011	2011	O	_
10	à	à	O	_
11	l'	le	O	_
12	occasion	occasion	O	_
13	d'	de	O	_
14	une	un	O	_
15	visite	visite	O	_
16	d'	de	O	_
17	inspection	inspection	O	_
18	(	(	O	_
19	rapport	rapport	O	_
20	bureau	bureau	O	_
21	d'	de	O	_
22	étude	étude	O	_
23	EnvirEauSol	EnvirEauSol	O	_
24	A10	a10	O	_
25	-	-	O	_
26	300	300	O	_
27	du	de	O	_
28	15	15	O	_
29	décembre	décembre	O	_
30	2010	2010	O	_
31	)	)	O	_
32	:	:	O	_


#- superficie des terrains d'environ 25 000 m², à la cote 185 mNGF,
1	-	-	O	_
2	superficie	superficie	O	_
3	des	de	O	_
4	terrains	terrain	O	_
5	d'	de	O	_
6	environ	environ	O	_
7	25	25	O	_
8	000	000	O	_
9	m²	m²	O	_
10	,	,	O	_
11	à	à	O	_
12	la	le	O	_
13	cote	cote	O	_
14	185	185	O	_
15	mNGF	mngf	O	_
16	,	,	O	_


#- investigations complémentaires sur les zones suivantes :
1	-	-	O	_
2	investigations	investigation	O	_
3	complémentaires	complémentaire	O	_
4	sur	sur	O	_
5	les	le	O	_
6	zones	zone	O	_
7	suivantes	suivant	O	_
8	:	:	O	_


#● fouille correspondant à l'emplacement d'une ancienne cuve de FOD (angle Nord-Est de l 'ancien atelier);  aucune trace d'hydrocarbures,
1	●	●	O	_
2	fouille	fouille	O	_
3	correspondant	correspondre	O	_
4	à	à	O	_
5	l'	le	O	_
6	emplacement	emplacement	O	_
7	d'	de	O	_
8	une	un	O	_
9	ancienne	ancien	O	_
10	cuve	cuve	BU	_
11	de	de	IU	_
12	FOD	FOD	EU	_
13	(	(	O	_
14	angle	angle	O	_
15	Nord-Est	nord-est	O	_
16	de	de	O	_
17	l	l	O	_
18	 	 	O	_
19	'	'	O	_
20	ancien	ancien	O	_
21	atelier	atelier	O	_
22	)	)	O	_
23	;	;	O	_
24	 	 	O	_
25	aucune	aucun	O	_
26	trace	trace	O	_
27	d'	de	BS	_
28	hydrocarbures	hydrocarbure	BS	_
29	,	,	O	_


#● fouille correspondant aux anciennes cuves de solvants et bitumes (angle Nord-Est du site); aucune trace d'hydrocarbures, HAP et BTEX,
1	●	●	O	_
2	fouille	fouille	O	_
3	correspondant	correspondre	O	_
4	aux	à	O	_
5	anciennes	ancien	BD	_
6	cuves	cuve	ED	_
7	de	de	IU	_
8	solvants	solvant	EU	_
9	et	et	O	_
10	bitumes	bitume	BU	_
11	(	(	O	_
12	angle	angle	O	_
13	Nord-Est	nord-est	O	_
14	du	de	O	_
15	site	site	O	_
16	)	)	O	_
17	;	;	O	_
18	aucune	aucun	O	_
19	trace	trace	O	_
20	d'	de	O	_
21	hydrocarbures	hydrocarbure	BS	_
22	,	,	O	_
23	HAP	hap	BS	_
24	et	et	O	_
25	BTEX	BTEX	BS	_
26	,	,	O	_


#● fouille correspondant à l'ancienne dalle béton du laboratoire du site ; traces d'hydrocarbures sur 1 échantillon (78 mg/kgMS) et aucune trace de COHV et Cyanures,
1	●	●	O	_
2	fouille	fouille	O	_
3	correspondant	correspondre	O	_
4	à	à	O	_
5	l'	le	O	_
6	ancienne	ancien	O	_
7	dalle	dalle	O	_
8	béton	béton	O	_
9	du	de	O	_
10	laboratoire	laboratoire	O	_
11	du	de	O	_
12	site	site	O	_
13	;	;	O	_
14	traces	trace	O	_
15	d'	de	O	_
16	hydrocarbures	hydrocarbure	BS	_
17	sur	sur	O	_
18	1	1	O	_
19	échantillon	échantillon	O	_
20	(	(	O	_
21	78	78	O	_
22	mg	milligramme	O	_
23	/	sur	O	_
24	kgMS	kgm	O	_
25	)	)	O	_
26	et	et	O	_
27	aucune	aucun	O	_
28	trace	trace	O	_
29	de	de	O	_
30	COHV	cohv	BS	_
31	et	et	O	_
32	Cyanures	cyanure	BS	_
33	,	,	O	_


#● piste de la station service: traces d'hydrocarbures sur 1 échantillon (27 mg/kgMS),
1	●	●	O	_
2	piste	piste	O	_
3	de	de	O	_
4	la	le	O	_
5	station	station	O	_
6	service	service	O	_
7	:	:	O	_
8	traces	trace	O	_
9	d'	de	O	_
10	hydrocarbures	hydrocarbure	BS	_
11	sur	sur	O	_
12	1	1	O	_
13	échantillon	échantillon	O	_
14	(	(	O	_
15	27	27	O	_
16	mg	milligramme	O	_
17	/	sur	O	_
18	kgMS	kgm	O	_
19	)	)	O	_
20	,	,	O	_


#● bord de fouille du parc à cuves : pas de contamination en hydrocarbures, ni en BTEX,
1	●	●	O	_
2	bord	bord	O	_
3	de	de	O	_
4	fouille	fouille	O	_
5	du	de	O	_
6	parc	parc	O	_
7	à	à	O	_
8	cuves	cuve	O	_
9	:	:	O	_
10	pas	pas	O	_
11	de	de	O	_
12	contamination	contamination	O	_
13	en	en	O	_
14	hydrocarbures	hydrocarbure	BS	_
15	,	,	O	_
16	ni	ni	O	_
17	en	en	O	_
18	BTEX	BTEX	BS	_
19	,	,	O	_


#● fond de fouille du parc à cuves : les travaux d'excavation n'ont pas été menées en eau (les excavations se sont arrêtées dans la zone de battement d'eau ; il subsiste des pollutions résiduelles, et il est signalé  que de fortes odeurs de type gasoil ont été détectées sous l'emplacement des anciennes cuves),
1	●	●	O	_
2	fond	fond	O	_
3	de	de	O	_
4	fouille	fouille	O	_
5	du	de	O	_
6	parc	parc	O	_
7	à	à	O	_
8	cuves	cuve	O	_
9	:	:	O	_
10	les	le	O	_
11	travaux	travail	O	_
12	d'	de	O	_
13	excavation	excavation	O	_
14	n'	n'	O	_
15	ont	avoir	O	_
16	pas	pas	O	_
17	été	être	O	_
18	menées	mener	O	_
19	en	en	O	_
20	eau	eau	O	_
21	(	(	O	_
22	les	le	O	_
23	excavations	excavation	O	_
24	se	se	O	_
25	sont	être	O	_
26	arrêtées	arrêter	O	_
27	dans	dans	O	_
28	la	le	O	_
29	zone	zone	O	_
30	de	de	O	_
31	battement	battement	O	_
32	d'	de	O	_
33	eau	eau	O	_
34	;	;	O	_
35	il	il	O	_
36	subsiste	subsiste	O	_
37	des	un	O	_
38	pollutions	pollution	O	_
39	résiduelles	résiduel	O	_
40	,	,	O	_
41	et	et	O	_
42	il	il	O	_
43	est	être	O	_
44	signalé	signaler	O	_
45	 	 	O	_
46	que	que	O	_
47	de	de	O	_
48	fortes	fort	O	_
49	odeurs	odeur	O	_
50	de	de	BU	_
51	type	type	BU	_
52	gasoil	gasoil	EU	_
53	ont	avoir	O	_
54	été	être	O	_
55	détectées	détecter	O	_
56	sous	sous	O	_
57	l'	le	O	_
58	emplacement	emplacement	BD	_
59	des	de	BD	_
60	anciennes	ancien	ED	_
61	cuves	cuve	ED	_
62	)	)	O	_
63	,	,	O	_


#- excavation des terres contaminées :
1	-	-	O	_
2	excavation	excavation	O	_
3	des	de	O	_
4	terres	terre	O	_
5	contaminées	contaminer	O	_
6	:	:	O	_


#● travaux menés en Octobre 2010,
1	●	●	O	_
2	travaux	travail	O	_
3	menés	mener	O	_
4	en	en	O	_
5	Octobre	octobre	O	_
6	2010	2010	O	_
7	,	,	O	_


#● volume de terres excavés : 150 tonnes au niveau de l'ancien parc à cuves de la station service (pollution en Hydrocarbures environ 4 400 mg/kgMS ; pas de pollution en BTEX),
1	●	●	O	_
2	volume	volume	O	_
3	de	de	O	_
4	terres	terre	O	_
5	excavés	excaver	O	_
6	:	:	O	_
7	150	150	O	_
8	tonnes	tonne	O	_
9	au	au	O	_
10	niveau	niveau	O	_
11	de	de	O	_
12	l'	le	O	_
13	ancien	ancien	O	_
14	parc	parc	O	_
15	à	à	O	_
16	cuves	cuve	O	_
17	de	de	O	_
18	la	le	O	_
19	station	station	O	_
20	service	service	O	_
21	(	(	O	_
22	pollution	pollution	O	_
23	en	en	O	_
24	Hydrocarbures	hydrocarbure	BS	_
25	environ	environ	O	_
26	4	4	O	_
27	400	400	O	_
28	mg	milligramme	O	_
29	/	sur	O	_
30	kgMS	kgm	O	_
31	;	;	O	_
32	pas	pas	O	_
33	de	de	O	_
34	pollution	pollution	O	_
35	en	en	O	_
36	BTEX	BTEX	BS	_
37	)	)	O	_
38	,	,	O	_


#● élimination au biocentre de la Sté SITA FD à Drambon (21),
1	●	●	O	_
2	élimination	élimination	O	_
3	au	au	O	_
4	biocentre	biocentre	O	_
5	de	de	O	_
6	la	le	O	_
7	Sté	sté	II	_
8	SITA	SITA	EI	_
9	FD	FD	EI	_
10	à	à	O	_
11	Drambon	Drambon	EI	_
12	(	(	O	_
13	21	21	O	_
14	)	)	O	_
15	,	,	O	_


#● dossier de fins de travaux du 15 décembre 2010.
1	●	●	O	_
2	dossier	dossier	O	_
3	de	de	O	_
4	fins	fin	O	_
5	de	de	O	_
6	travaux	travail	O	_
7	du	de	O	_
8	15	15	O	_
9	décembre	décembre	O	_
10	2010	2010	O	_
11	.	.	O	_


#-réseau de surveillance de la qualité des eaux souterraine mis en place
1	-réseau	-réseau	O	_
2	de	de	O	_
3	surveillance	surveillance	O	_
4	de	de	O	_
5	la	le	O	_
6	qualité	qualité	O	_
7	des	de	O	_
8	eaux	eau	O	_
9	souterraine	souterrain	O	_
10	mis	mettre	O	_
11	en	en	O	_
12	place	place	O	_


#●3 puits de contrôles ont été mis en place en Octobre 2009 (Pz1, Pz2, Pz3); profondeur 10,5 m, (étude hydrogéologique de justification d'implantation des ouvrages et rapport d'implantation des ouvrages non fournis),
1	●	●	O	_
2	3	3	O	_
3	puits	puits	O	_
4	de	de	O	_
5	contrôles	contrôle	O	_
6	ont	avoir	O	_
7	été	être	O	_
8	mis	mettre	O	_
9	en	en	O	_
10	place	place	O	_
11	en	en	O	_
12	Octobre	octobre	O	_
13	2009	2009	O	_
14	(	(	O	_
15	Pz1	Pz1	O	_
16	,	,	O	_
17	Pz2	pz2	O	_
18	,	,	O	_
19	Pz3	pz3	O	_
20	)	)	O	_
21	;	;	O	_
22	profondeur	profondeur	O	_
23	10,5	10,5	O	_
24	m	m	O	_
25	,	,	O	_
26	(	(	O	_
27	étude	étude	O	_
28	hydrogéologique	hydrogéologique	O	_
29	de	de	O	_
30	justification	justification	O	_
31	d'	de	O	_
32	implantation	implantation	O	_
33	des	de	O	_
34	ouvrages	ouvrage	O	_
35	et	et	O	_
36	rapport	rapport	O	_
37	d'	de	O	_
38	implantation	implantation	O	_
39	des	de	O	_
40	ouvrages	ouvrage	O	_
41	non	non	O	_
42	fournis	fournir	O	_
43	)	)	O	_
44	,	,	O	_


#● 1 puits de contrôle supplémentaire a été mis en place en Novembre 2010 (Pz4): forage de 12 m de profondeur ; crépinage de 1,5 m à 10,5 m,
1	●	●	O	_
2	1	1	O	_
3	puits	puits	O	_
4	de	de	O	_
5	contrôle	contrôle	O	_
6	supplémentaire	supplémentaire	O	_
7	a	avoir	O	_
8	été	être	O	_
9	mis	mettre	O	_
10	en	en	O	_
11	place	place	O	_
12	en	en	O	_
13	Novembre	novembre	O	_
14	2010	2010	O	_
15	(	(	O	_
16	Pz4	Pz4	O	_
17	):	):	O	_
18	forage	forage	O	_
19	de	de	O	_
20	12	12	O	_
21	m	m	O	_
22	de	de	O	_
23	profondeur	profondeur	O	_
24	;	;	O	_
25	crépinage	crépinage	O	_
26	de	de	O	_
27	1,5	1,5	O	_
28	m	m	O	_
29	à	à	O	_
30	10,5	10,5	O	_
31	m	m	O	_
32	,	,	O	_


#● indice BSS des 4 ouvrages non communiqués),
1	●	●	O	_
2	indice	indice	O	_
3	BSS	bs	O	_
4	des	de	O	_
5	4	4	O	_
6	ouvrages	ouvrage	O	_
7	non	non	O	_
8	communiqués	communiquer	O	_
9	)	)	O	_
10	,	,	O	_


#● des relevés piézométriques sont régulièrement réalisés; les derniers datent du 19 juillet 2011.
1	●	●	O	_
2	des	un	O	_
3	relevés	relevé	O	_
4	piézométriques	piézométrique	O	_
5	sont	être	O	_
6	régulièrement	régulièrement	O	_
7	réalisés	réaliser	O	_
8	;	;	O	_
9	les	le	O	_
10	derniers	dernier	O	_
11	datent	dater	O	_
12	du	de	O	_
13	19	19	O	_
14	juillet	juillet	O	_
15	2011	2011	O	_
16	.	.	O	_


#Le bureau d'étude EnvireauSol  signale dans son dernier rapport que:
1	Le	le	O	_
2	bureau	bureau	O	_
3	d'	de	O	_
4	étude	étude	O	_
5	EnvireauSol	EnvireauSol	O	_
6	 	 	O	_
7	signale	signale	O	_
8	dans	dans	O	_
9	son	son	O	_
10	dernier	dernier	O	_
11	rapport	rapport	O	_
12	que	que	O	_
13	:	:	O	_


#■ Pz1 représente l'amont hydraulique,
1	■	■	O	_
2	Pz1	Pz1	O	_
3	représente	représente	O	_
4	l'	le	O	_
5	amont	amont	O	_
6	hydraulique	hydraulique	O	_
7	,	,	O	_


#■ Pz4 représente l'aval hydraulique de l'ancienne station service
1	■	■	O	_
2	Pz4	Pz4	O	_
3	représente	représente	O	_
4	l'	le	O	_
5	aval	aval	O	_
6	hydraulique	hydraulique	O	_
7	de	de	O	_
8	l'	le	O	_
9	ancienne	ancien	O	_
10	station	station	O	_
11	service	service	O	_


#■ Pz2 et Pz3 représentent l'aval hydraulique des terrains.
1	■	■	O	_
2	Pz2	Pz2	O	_
3	et	et	O	_
4	Pz3	Pz3	O	_
5	représentent	représenter	O	_
6	l'	le	O	_
7	aval	aval	O	_
8	hydraulique	hydraulique	O	_
9	des	de	O	_
10	terrains	terrain	O	_
11	.	.	O	_


#● des prélèvements ont été réalisés en Novembre 2009 et Novembre 2010 :
1	●	●	O	_
2	des	un	O	_
3	prélèvements	prélèvement	O	_
4	ont	avoir	O	_
5	été	être	O	_
6	réalisés	réaliser	O	_
7	en	en	O	_
8	Novembre	novembre	O	_
9	2009	2009	O	_
10	et	et	O	_
11	Novembre	novembre	O	_
12	2010	2010	O	_
13	:	:	O	_


#- Novembre 2009 : traces de Solvants chlorés en Pz1 et Pz3; teneur en Σ tri + tetra chloroéthylène : 15 µg/l,
1	-	-	O	_
2	Novembre	novembre	O	_
3	2009	2009	O	_
4	:	:	O	_
5	traces	trace	O	_
6	de	de	O	_
7	Solvants	solvant	BS	_
8	chlorés	chlorer	BS	_
9	en	en	O	_
10	Pz1	pz1	O	_
11	et	et	O	_
12	Pz3	pz3	O	_
13	;	;	O	_
14	teneur	teneur	O	_
15	en	en	O	_
16	Σ	σ	BS	_
17	tri	tri	BS	_
18	+	plus	BS	_
19	tetra	tetra	BS	_
20	chloroéthylène	chloroéthylène	BS	_
21	:	:	O	_
22	15	15	O	_
23	 	 	O	_
24	µg	µg	O	_
25	/	sur	O	_
26	l	l	O	_
27	,	,	O	_


#- Novembre 2010 et Juillet 2011:
1	-	-	O	_
2	Novembre	novembre	O	_
3	2010	2010	O	_
4	et	et	O	_
5	Juillet	juillet	O	_
6	2011	2011	O	_
7	:	:	O	_


#■ pH
1	■	■	O	_
2	pH	ph	O	_


#- Pz1: 6,83
1	-	-	O	_
2	Pz1	Pz1	O	_
3	:	:	O	_
4	6,83	6,83	O	_


#- Pz4: 6,84
1	-	-	O	_
2	Pz4	Pz4	O	_
3	:	:	O	_
4	6,84	6,84	O	_


#- Pz2: 6,73
1	-	-	O	_
2	Pz2	Pz2	O	_
3	:	:	O	_
4	6,73	6,73	O	_


#- Pz3: 5,90
1	-	-	O	_
2	Pz3	pz3	O	_
3	:	:	O	_
4	5,90	5,90	BI	_


#■ Hydrocarbures: non détecté sur aucun des Pz
1	■	■	O	_
2	Hydrocarbures	hydrocarbure	BS	_
3	:	:	O	_
4	non	non	O	_
5	détecté	détecter	O	_
6	sur	sur	O	_
7	aucun	aucun	O	_
8	des	de	O	_
9	Pz	pz	O	_


#■ Indice phénol: non détecté sur aucun des Pz
1	■	■	O	_
2	Indice	indice	O	_
3	phénol	phénol	O	_
4	:	:	O	_
5	non	non	O	_
6	détecté	détecter	O	_
7	sur	sur	O	_
8	aucun	aucun	O	_
9	des	de	O	_
10	Pz	pz	O	_


#■ Cyanures: non détecté sur aucun des Pz
1	■	■	O	_
2	Cyanures	Cyanures	BS	_
3	:	:	O	_
4	non	non	O	_
5	détecté	détecter	O	_
6	sur	sur	O	_
7	aucun	aucun	O	_
8	des	de	O	_
9	Pz	pz	O	_


#■ Tetrachloroéthylène
1	■	■	O	_
2	Tetrachloroéthylène	tetrachloroéthylène	BS	_


#- Pz1 amont: de 2, 5 à 3 µg/l
1	-	-	O	_
2	Pz1	pz1	O	_
3	amont	amont	O	_
4	:	:	O	_
5	de	de	O	_
6	2	2	O	_
7	,	,	O	_
8	5	5	O	_
9	à	à	O	_
10	3	3	O	_
11	µg	µg	O	_
12	/	sur	O	_
13	l	l	O	_


#- Pz4 milieu site/aval ancienne station:5 à 6 µg/l
1	-	-	O	_
2	Pz4	Pz4	BS	_
3	milieu	milieu	O	_
4	site	site	O	_
5	/	/	O	_
6	aval	aval	O	_
7	ancienne	ancien	O	_
8	station:5	station:5	O	_
9	à	à	O	_
10	6	6	O	_
11	µg	µg	O	_
12	/	sur	O	_
13	l	l	O	_


#- Pz2: aval terrain, en limite site: 26 à 27 µg/l
1	-	-	O	_
2	Pz2	Pz2	O	_
3	:	:	O	_
4	aval	aval	O	_
