
#91.0077
#Implantée en zone industrielle, cette friche est un ancien site de 4,5 hectares de production de substances pharmaceutiques exploité par la société SANOFI PHARMA INDUSTRIE (SANOFI AVENTIS à ce jour).
1	Implantée	implanter	O	_
38	fond	fond	O	_
39	naturel	naturel	O	_
40	du	de	O	_
41	sol	sol	O	_
42	)	)	O	_
43	est	être	O	_
44	par	par	O	_
45	ailleurs	ailleurs	O	_
46	confiée	confier	O	_
47	à	à	O	_
48	l'	le	O	_
49	ANDRA	ANDRA	O	_
50	.	.	O	_


#Ce mémoire est alors jugé incomplet.
1	Ce	ce	O	_
2	mémoire	mémoire	O	_
3	est	être	O	_
4	alors	alors	O	_
5	jugé	juger	O	_
6	incomplet	incomplet	O	_
7	.	.	O	_


#En 2009, l’IRSN réalise des analyses sur 62 échantillons prélevés dans les sols en vue notamment de rechercher la présence de métaux lourds, d’hydrocarbures et de solvants.
1	En	en	O	_
2	2009	2009	O	_
3	,	,	O	_
4	l’	l’	O	_
5	IRSN	IRSN	O	_
6	réalise	réalise	O	_
7	des	un	O	_
8	analyses	analyse	O	_
9	sur	sur	O	_
10	62	62	O	_
11	échantillons	échantillon	O	_
12	prélevés	prélever	O	_
13	dans	dans	O	_
14	les	le	O	_
15	sols	sol	O	_
16	en	en	O	_
17	vue	vue	O	_
18	notamment	notamment	O	_
19	de	de	O	_
20	rechercher	rechercher	O	_
21	la	le	O	_
22	présence	présence	O	_
23	de	de	O	_
24	métaux	métal	ES	_
25	lourds	lourd	ES	_
26	,	,	O	_
27	d’	d’	O	_
28	hydrocarbures	hydrocarbure	BS	_
29	et	et	O	_
30	de	de	O	_
31	solvants	solvant	O	_
32	.	.	O	_


#Des concentrations significatives en mercure sont mesurées ponctuellement, une pollution aux hydrocarbures lourds est délimitée sur 250 m2 au niveau de l'implantation d'anciennes cuves de stockage d'huiles et de graisses et une zone polluée par des solvants chlorés sur environ 400 m2 est constate en partie Est du site.
1	Des	un	O	_
2	concentrations	concentration	O	_
3	significatives	significatif	O	_
4	en	en	O	_
5	mercure	mercure	BS	_
6	sont	être	O	_
7	mesurées	mesurer	O	_
8	ponctuellement	ponctuellement	O	_
9	,	,	O	_
10	une	un	O	_
11	pollution	pollution	O	_
12	aux	à	O	_
13	hydrocarbures	hydrocarbure	BS	_
14	lourds	lourd	BS	_
15	est	être	O	_
16	délimitée	délimiter	O	_
17	sur	sur	O	_
18	250	250	O	_
19	m2	m2	O	_
20	au	au	O	_
21	niveau	niveau	O	_
22	de	de	O	_
23	l'	le	O	_
24	implantation	implantation	O	_
25	d'	de	O	_
26	anciennes	ancien	O	_
27	cuves	cuve	ED	_
28	de	de	ED	_
29	stockage	stockage	ED	_
30	d'	de	O	_
31	huiles	huile	O	_
32	et	et	O	_
33	de	de	O	_
34	graisses	graisse	BU	_
35	et	et	O	_
36	une	un	O	_
37	zone	zone	O	_
38	polluée	polluer	O	_
39	par	par	O	_
40	des	un	O	_
41	solvants	solvant	O	_
42	chlorés	chlorer	BS	_
43	sur	sur	O	_
44	environ	environ	O	_
45	400	400	O	_
46	m2	m2	O	_
47	est	être	O	_
48	constate	constate	O	_
49	en	en	O	_
50	partie	partie	O	_
51	Est	est	O	_
52	du	de	O	_
53	site	site	O	_
54	.	.	O	_


#Sur le plan radiologique, une cartographie exhaustive du site est réalisée par contrôle radiamétrique.
1	Sur	sur	O	_
2	le	le	O	_
3	plan	plan	O	_
4	radiologique	radiologique	O	_
5	,	,	O	_
6	une	un	O	_
7	cartographie	cartographie	O	_
8	exhaustive	exhaustif	O	_
9	du	de	O	_
10	site	site	O	_
11	est	être	O	_
12	réalisée	réaliser	O	_
13	par	par	O	_
14	contrôle	contrôle	O	_
15	radiamétrique	radiamétriqu	O	_
16	.	.	O	_


#Cette cartographie permet de définir la localisation de sondages pour ensuite vérifier la pollution radioactive des sols en profondeur.
1	Cette	ce	O	_
2	cartographie	cartographie	O	_
3	permet	permettre	O	_
4	de	de	O	_
5	définir	définir	O	_
6	la	le	O	_
7	localisation	localisation	O	_
8	de	de	O	_
9	sondages	sondage	O	_
10	pour	pour	O	_
11	ensuite	ensuite	O	_
12	vérifier	vérifier	O	_
13	la	le	O	_
14	pollution	pollution	O	_
15	radioactive	radioactif	O	_
16	des	de	O	_
17	sols	sol	O	_
18	en	en	O	_
19	profondeur	profondeur	O	_
20	.	.	O	_


#Il apparaît ainsi que la contamination est présente jusqu'à 100 Bq/g à 3,6 m de profondeur.
1	Il	il	O	_
2	apparaît	apparaître	O	_
3	ainsi	ainsi	O	_
4	que	que	O	_
5	la	le	O	_
6	contamination	contamination	O	_
7	est	être	O	_
8	présente	présent	O	_
9	jusqu'	jusque	O	_
10	à	à	O	_
11	100	100	O	_
12	Bq	bq	O	_
13	/	sur	O	_
14	g	gramme	O	_
15	à	à	O	_
16	3,6	3,6	O	_
17	m	m	O	_
18	de	de	O	_
19	profondeur	profondeur	O	_
20	.	.	O	_


#Elle affecte principalement les remblais et a migré en direction des terrains naturels.
1	Elle	lui	O	_
2	affecte	affecte	O	_
3	principalement	principalement	O	_
4	les	le	O	_
5	remblais	remblai	O	_
6	et	et	O	_
7	a	avoir	O	_
8	migré	migrer	O	_
9	en	en	O	_
10	direction	direction	O	_
11	des	de	O	_
12	terrains	terrain	O	_
13	naturels	naturel	O	_
14	.	.	O	_


#En ce qui concerne les eaux souterraines, une pollution radioactive de la nappe aquifère en aval hydraulique du site SATCHI est constatée.
1	En	en	O	_
2	ce	ce	O	_
3	qui	qui	O	_
4	concerne	concerne	O	_
5	les	le	O	_
6	eaux	eau	O	_
7	souterraines	souterrain	O	_
8	,	,	O	_
9	une	un	O	_
10	pollution	pollution	O	_
11	radioactive	radioactif	O	_
12	de	de	O	_
13	la	le	O	_
14	nappe	nappe	O	_
15	aquifère	aquifère	O	_
16	en	en	O	_
17	aval	aval	O	_
18	hydraulique	hydraulique	O	_
19	du	de	O	_
20	site	site	O	_
21	SATCHI	SATCHI	O	_
22	est	être	O	_
23	constatée	constater	O	_
24	.	.	O	_


#L'IRSN conclut que la majorité de la pollution radioactive est située sur le site SATCHI et que les quelques zones présentant une radioactivité plus élevée que le bruit de fond, identifiées à l'extérieur du site, sont de faibles étendues et ont un impact négligeable dans la configuration actuelle.
1	L'	le	O	_
2	IRSN	irsn	O	_
3	conclut	conclure	O	_
4	que	que	O	_
5	la	le	O	_
6	majorité	majorité	O	_
7	de	de	O	_
8	la	le	O	_
9	pollution	pollution	O	_
10	radioactive	radioactif	O	_
11	est	être	O	_
12	située	situer	O	_
13	sur	sur	O	_
14	le	le	O	_
15	site	site	O	_
16	SATCHI	SATCHI	O	_
17	et	et	O	_
18	que	que	O	_
19	les	le	O	_
20	quelques	quelque	O	_
21	zones	zone	O	_
22	présentant	présenter	O	_
23	une	un	O	_
24	radioactivité	radioactivité	O	_
25	plus	plus	O	_
26	élevée	élevé	O	_
27	que	que	O	_
28	le	le	O	_
29	bruit	bruit	O	_
30	de	de	O	_
31	fond	fond	O	_
32	,	,	O	_
33	identifiées	identifier	O	_
34	à	à	O	_
35	l'	le	O	_
36	extérieur	extérieur	O	_
37	du	de	O	_
38	site	site	O	_
39	,	,	O	_
40	sont	être	O	_
41	de	de	O	_
42	faibles	faible	O	_
43	étendues	étendue	O	_
44	et	et	O	_
45	ont	avoir	O	_
46	un	un	O	_
47	impact	impact	O	_
48	négligeable	négligeable	O	_
49	dans	dans	O	_
50	la	le	O	_
51	configuration	configuration	O	_
52	actuelle	actuel	O	_
53	.	.	O	_


#En 2013, un programme d'investigations complémentaires est lancé.
1	En	en	O	_
2	2013	2013	O	_
3	,	,	O	_
4	un	un	O	_
5	programme	programme	O	_
6	d'	de	O	_
7	investigations	investigation	O	_
8	complémentaires	complémentaire	O	_
9	est	être	O	_
10	lancé	lancer	O	_
11	.	.	O	_


#Des constats d'impact sont réalisés dans les sols pour les HAP, les hydrocarbures lourds, les COHV et les métaux (cuivre, plomb, zinc et mercure).
1	Des	un	O	_
2	constats	constat	O	_
3	d'	de	O	_
4	impact	impact	O	_
5	sont	être	O	_
6	réalisés	réaliser	O	_
7	dans	dans	O	_
8	les	le	O	_
9	sols	sol	O	_
10	pour	pour	O	_
11	les	le	BS	_
12	HAP	hap	ES	_
13	,	,	O	_
14	les	le	O	_
15	hydrocarbures	hydrocarbure	BS	_
16	lourds	lourd	BS	_
17	,	,	O	_
18	les	le	BS	_
19	COHV	cohv	BS	_
20	et	et	O	_
21	les	le	O	_
22	métaux	métal	BS	_
23	(	(	O	_
24	cuivre	cuivre	BS	_
25	,	,	O	_
26	plomb	plomb	BS	_
27	,	,	O	_
28	zinc	zinc	BS	_
29	et	et	O	_
30	mercure	mercure	BS	_
31	)	)	O	_
32	.	.	O	_


#Les eaux souterraines sont également caractérisées à cette occasion, lors de deux campagnes en avril et août 2013.
1	Les	le	O	_
2	eaux	eau	O	_
3	souterraines	souterrain	O	_
4	sont	être	O	_
5	également	également	O	_
6	caractérisées	caractériser	O	_
7	à	à	O	_
8	cette	ce	O	_
9	occasion	occasion	O	_
10	,	,	O	_
11	lors	lors	O	_
12	de	de	O	_
13	deux	deux	O	_
14	campagnes	campagne	O	_
15	en	en	O	_
16	avril	avril	O	_
17	et	et	O	_
18	août	août	O	_
19	2013	2013	O	_
20	.	.	O	_


#Une pollution de la nappe superficielle (alluvions modernes) et de la nappe profonde (alluvions anciennes) par les COHV est ainsi mise en évidence.
1	Une	un	O	_
2	pollution	pollution	O	_
3	de	de	O	_
4	la	le	O	_
5	nappe	nappe	O	_
6	superficielle	superficiel	O	_
7	(	(	O	_
8	alluvions	alluvion	O	_
9	modernes	moderne	O	_
10	)	)	O	_
11	et	et	O	_
12	de	de	O	_
13	la	le	O	_
14	nappe	nappe	O	_
15	profonde	profond	O	_
16	(	(	O	_
17	alluvions	alluvion	O	_
18	anciennes	ancien	O	_
19	)	)	O	_
20	par	par	O	_
21	les	le	O	_
22	COHV	cohv	BS	_
23	est	être	O	_
24	ainsi	ainsi	O	_
25	mise	mettre	O	_
26	en	en	O	_
27	évidence	évidence	O	_
28	.	.	O	_


#Au niveau de la nappe superficielle, elle impacte les sites de COLAS et PARTENA (migration vers le Sud et l'Est de l'île Saint-Denis), tandis qu'elle progresse vers le Nord au sein de la nappe profonde.
1	Au	au	O	_
2	niveau	niveau	O	_
3	de	de	O	_
4	la	le	O	_
5	nappe	nappe	O	_
6	superficielle	superficiel	O	_
7	,	,	O	_
8	elle	lui	O	_
9	impacte	impacte	O	_
10	les	le	O	_
11	sites	site	O	_
12	de	de	O	_
13	COLAS	COLAS	O	_
14	et	et	O	_
15	PARTENA	PARTENA	O	_
16	(	(	O	_
17	migration	migration	O	_
18	vers	vers	O	_
19	le	le	O	_
20	Sud	sud	O	_
21	et	et	O	_
22	l'	le	O	_
23	Est	est	O	_
24	de	de	O	_
25	l'	le	O	_
26	île	île	O	_
27	Saint-Denis	Saint-Denis	O	_
28	)	)	O	_
29	,	,	O	_
30	tandis	tandis	O	_
31	qu'	que	O	_
32	elle	lui	O	_
33	progresse	progresse	O	_
34	vers	vers	O	_
35	le	le	O	_
36	Nord	nord	O	_
37	au	au	O	_
38	sein	sein	O	_
39	de	de	O	_
40	la	le	O	_
41	nappe	nappe	O	_
42	profonde	profond	O	_
43	.	.	O	_


#L'extension de cette pollution sur les zones situées au Nord des galeries LAFAYETTE n'est pas connue, toutefois les piézairs implantés en limite Nord de cet établissement ne détectent pas de COHV dans les gaz du sol lors de la campagne de juillet 2013, attestant de l'absence de risque sanitaire vis-à-vis des COHV pour les usagers présents au-delà.
1	L'	le	O	_
2	extension	extension	O	_
3	de	de	O	_
4	cette	ce	O	_
5	pollution	pollution	O	_
6	sur	sur	O	_
7	les	le	O	_
8	zones	zone	O	_
9	situées	situer	O	_
10	au	au	O	_
11	Nord	nord	O	_
12	des	de	O	_
13	galeries	galerie	O	_
14	LAFAYETTE	LAFAYETTE	BI	_
15	n'	n'	O	_
16	est	être	O	_
17	pas	pas	O	_
18	connue	connaître	O	_
19	,	,	O	_
20	toutefois	toutefois	O	_
21	les	le	O	_
22	piézairs	piézair	O	_
23	implantés	implanter	O	_
24	en	en	O	_
25	limite	limite	O	_
26	Nord	nord	O	_
27	de	de	O	_
28	cet	ce	O	_
29	établissement	établissement	O	_
30	ne	ne	O	_
31	détectent	détecter	O	_
32	pas	pas	O	_
33	de	de	O	_
34	COHV	cohv	BS	_
35	dans	dans	O	_
36	les	le	O	_
37	gaz	gaz	O	_
38	du	de	O	_
39	sol	sol	O	_
40	lors	lors	O	_
41	de	de	O	_
42	la	le	O	_
43	campagne	campagne	O	_
44	de	de	O	_
45	juillet	juillet	O	_
46	2013	2013	O	_
47	,	,	O	_
48	attestant	attester	O	_
49	de	de	O	_
50	l'	le	O	_
51	absence	absence	O	_
52	de	de	O	_
53	risque	risque	O	_
54	sanitaire	sanitaire	O	_
55	vis-à-vis	vis-à-vis	O	_
56	des	de	O	_
57	COHV	cohv	BS	_
58	pour	pour	O	_
59	les	le	O	_
60	usagers	usager	O	_
61	présents	présent	O	_
62	au-delà	au-delà	O	_
63	.	.	O	_


#A la suite du constat d'un impact des eaux souterraines au droit des sites COLAS et PARTENA, des mesures dans l'air ambiant en plusieurs points de ces entreprises sont diligentées, en vue de d'assurer de l'absence de risque inacceptable pour les usages en place.
1	A	à	O	_
2	la	le	O	_
3	suite	suite	O	_
4	du	de	O	_
5	constat	constat	O	_
6	d'	de	O	_
7	un	un	O	_
8	impact	impact	O	_
9	des	de	O	_
10	eaux	eau	O	_
11	souterraines	souterrain	O	_
12	au	au	O	_
13	droit	droit	O	_
14	des	de	BI	_
15	sites	site	II	_
16	COLAS	COLAS	EI	_
17	et	et	O	_
18	PARTENA	PARTENA	O	_
19	,	,	O	_
20	des	un	O	_
21	mesures	mesure	O	_
22	dans	dans	O	_
23	l'	le	O	_
24	air	air	O	_
25	ambiant	ambiant	O	_
26	en	en	O	_
27	plusieurs	plusieurs	O	_
28	points	point	O	_
29	de	de	O	_
30	ces	ce	O	_
31	entreprises	entreprise	O	_
32	sont	être	O	_
33	diligentées	diligenter	O	_
34	,	,	O	_
35	en	en	O	_
36	vue	vue	O	_
37	de	de	O	_
38	d'	de	O	_
39	assurer	assurer	O	_
40	de	de	O	_
41	l'	le	O	_
42	absence	absence	O	_
43	de	de	O	_
44	risque	risque	O	_
45	inacceptable	inacceptable	O	_
46	pour	pour	O	_
47	les	le	O	_
48	usages	usage	O	_
49	en	en	O	_
50	place	place	O	_
51	.	.	O	_


#Ces mesures sont réalisées en avril 2014.
1	Ces	ce	O	_
2	mesures	mesure	O	_
3	sont	être	O	_
4	réalisées	réaliser	O	_
5	en	en	O	_
6	avril	avril	O	_
7	2014	2014	O	_
8	.	.	O	_


#Elles mettent en évidence des concentrations faibles en trichloroéthylène et en tétrachloroéthylène qui ne sont quantifiables qu'au niveau de deux points.
1	Elles	lui	O	_
2	mettent	mettre	O	_
3	en	en	O	_
4	évidence	évidence	O	_
5	des	un	O	_
6	concentrations	concentration	O	_
7	faibles	faible	O	_
8	en	en	O	_
9	trichloroéthylène	trichloroéthylène	BS	_
10	et	et	O	_
11	en	en	O	_
12	tétrachloroéthylène	tétrachloroéthylène	BS	_
13	qui	qui	O	_
14	ne	ne	O	_
15	sont	être	O	_
16	quantifiables	quantifiabler	O	_
17	qu'	qu'	O	_
18	au	au	O	_
19	niveau	niveau	O	_
20	de	de	O	_
21	deux	deux	O	_
22	points	point	O	_
23	.	.	O	_


#Il est à relever que ces concentrations sont très inférieures aux valeurs limites d'exposition professionnelle (quand bien même les mesures réalisées ne visaient pas à contrôler ce référentiel) et qu'elles ne requièrent de plus pas d'action rapide eu égard aux recommandations du Haut Conseil pour la Santé Publique.
1	Il	il	O	_
2	est	être	O	_
3	à	à	O	_
4	relever	relever	O	_
5	que	que	O	_
6	ces	ce	O	_
7	concentrations	concentration	O	_
8	sont	être	O	_
9	très	très	O	_
10	inférieures	inférieur	O	_
11	aux	à	O	_
12	valeurs	valeur	O	_
13	limites	limite	O	_
14	d'	de	O	_
15	exposition	exposition	O	_
16	professionnelle	professionnel	O	_
17	(	(	O	_
18	quand	quand	O	_
19	bien	bien	O	_
20	même	même	O	_
21	les	le	O	_
22	mesures	mesure	O	_
23	réalisées	réaliser	O	_
24	ne	ne	O	_
25	visaient	viser	O	_
26	pas	pas	O	_
27	à	à	O	_
28	contrôler	contrôler	O	_
29	ce	ce	O	_
30	référentiel	référentiel	O	_
31	)	)	O	_
32	et	et	O	_
33	qu'	que	O	_
34	elles	lui	O	_
35	ne	ne	O	_
36	requièrent	requérir	O	_
37	de	de	O	_
38	plus	plus	O	_
39	pas	pas	O	_
40	d'	d'	O	_
41	action	action	O	_
42	rapide	rapide	O	_
43	eu	avoir	O	_
44	égard	égard	O	_
45	aux	à	O	_
46	recommandations	recommandation	O	_
47	du	de	O	_
48	Haut	haut	BI	_
49	Conseil	conseil	II	_
50	pour	pour	II	_
51	la	le	II	_
52	Santé	santé	II	_
53	Publique	public	EI	_
54	.	.	O	_


#PERSPECTIVES / BILAN :
1	PERSPECTIVES	perspective	O	_
2	/	/	O	_
3	BILAN	bilan	O	_
4	:	:	O	_


#Le site CHARVET présente une contamination radiologique du fait notamment des activités anciennement exercées par la société SATCHI.
1	Le	le	O	_
2	site	site	O	_
3	CHARVET	CHARVET	O	_
4	présente	présente	O	_
5	une	un	O	_
6	contamination	contamination	O	_
7	radiologique	radiologique	O	_
8	du	de	O	_
9	fait	fait	O	_
10	notamment	notamment	O	_
11	des	de	O	_
12	activités	activité	O	_
13	anciennement	anciennement	O	_
14	exercées	exercer	O	_
15	par	par	O	_
16	la	le	BI	_
17	société	société	II	_
18	SATCHI	SATCHI	EI	_
19	.	.	O	_


#En outre, une contamination chimique par des solvants chlorés dans les sols et les eaux souterraines (avec un impact à l’extérieur du site) a été mise en évidence.
1	En	en	O	_
2	outre	outre	O	_
3	,	,	O	_
4	une	un	O	_
5	contamination	contamination	O	_
6	chimique	chimique	O	_
7	par	par	O	_
8	des	un	BU	_
9	solvants	solvant	EU	_
10	chlorés	chlorer	EU	_
11	dans	dans	O	_
12	les	le	O	_
13	sols	sol	O	_
14	et	et	O	_
15	les	le	O	_
16	eaux	eau	O	_
17	souterraines	souterrain	O	_
18	(	(	O	_
19	avec	avec	O	_
20	un	un	O	_
21	impact	impact	O	_
22	à	à	O	_
23	l’	l’	O	_
24	extérieur	extérieur	O	_
25	du	de	O	_
26	site	site	O	_
27	)	)	O	_
28	a	avoir	O	_
29	été	être	O	_
30	mise	mettre	O	_
31	en	en	O	_
32	évidence	évidence	O	_
33	.	.	O	_


#D’autres polluants, tels que les hydrocarbures, les métaux lourds et le mercure, ont été identifiés.
1	D’	d’	O	_
2	autres	autre	O	_
3	polluants	polluant	BU	_
4	,	,	O	_
5	tels	tel	O	_
6	que	que	O	_
7	les	le	O	_
8	hydrocarbures	hydrocarbure	BS	_
9	,	,	O	_
10	les	le	O	_
11	métaux	métal	ES	_
12	lourds	lourd	ES	_
13	et	et	O	_
14	le	le	O	_
15	mercure	mercure	BS	_
16	,	,	O	_
17	ont	avoir	O	_
18	été	être	O	_
19	identifiés	identifier	O	_
20	.	.	O	_


#Cette pollution chimique recouvre partiellement la pollution radiologique, et la plupart des « points chauds » devront faire l’objet d’une gestion de pollution mixte (chimique et radiologique).
1	Cette	ce	O	_
2	pollution	pollution	O	_
3	chimique	chimique	O	_
4	recouvre	recouvrir	O	_
5	partiellement	partiellement	O	_
6	la	le	O	_
7	pollution	pollution	O	_
8	radiologique	radiologique	O	_
9	,	,	O	_
10	et	et	O	_
11	la	le	O	_
12	plupart	plupart	O	_
13	des	de	O	_
14	«	«	O	_
15	 	 	O	_
16	points	point	O	_
17	chauds	chaud	O	_
18	 	 	O	_
19	»	»	O	_
20	devront	devoir	O	_
21	faire	faire	O	_
22	l’	l’	O	_
23	objet	objet	O	_
24	d’	d’	O	_
25	une	un	O	_
26	gestion	gestion	O	_
27	de	de	O	_
28	pollution	pollution	O	_
29	mixte	mixte	O	_
30	(	(	O	_
31	chimique	chimique	O	_
32	et	et	O	_
33	radiologique	radiologique	O	_
34	)	)	O	_
35	.	.	O	_


#Une stratégie de remise en état incluant la prise de servitudes a été proposée par la société CHARVET.
1	Une	un	O	_
2	stratégie	stratégie	O	_
3	de	de	O	_
4	remise	remise	O	_
5	en	en	O	_
6	état	état	O	_
7	incluant	inclure	O	_
8	la	le	O	_
9	prise	prise	O	_
10	de	de	O	_
11	servitudes	servitude	O	_
12	a	avoir	O	_
13	été	être	O	_
14	proposée	proposer	O	_
15	par	par	O	_
16	la	le	BI	_
17	société	société	II	_
18	CHARVET	CHARVET	EI	_
19	.	.	O	_


#Le plan de gestion dans sa dernière version date de février 2014.
1	Le	le	O	_
2	plan	plan	O	_
3	de	de	O	_
4	gestion	gestion	O	_
5	dans	dans	O	_
6	sa	son	O	_
7	dernière	dernier	O	_
8	version	version	O	_
9	date	date	O	_
10	de	de	O	_
11	février	février	O	_
12	2014	2014	O	_
13	.	.	O	_


#Toutefois, ce plan de gestion a été réalisé alors que les investigations pour délimiter l’impact de la pollution sur le site et hors sites demeurent incomplètes.
1	Toutefois	toutefois	O	_
2	,	,	O	_
3	ce	ce	O	_
4	plan	plan	O	_
5	de	de	O	_
6	gestion	gestion	O	_
7	a	avoir	O	_
8	été	être	O	_
9	réalisé	réaliser	O	_
10	alors	alors	O	_
11	que	que	O	_
12	les	le	O	_
13	investigations	investigation	O	_
14	pour	pour	O	_
15	délimiter	délimiter	O	_
16	l’	l’	O	_
17	impact	impact	O	_
18	de	de	O	_
19	la	le	O	_
20	pollution	pollution	O	_
21	sur	sur	O	_
22	le	le	O	_
23	site	site	O	_
24	et	et	O	_
25	hors	hors	O	_
26	sites	site	O	_
27	demeurent	demeurer	O	_
28	incomplètes	incomplet	O	_
29	.	.	O	_


#Des compléments ont donc été demandés le 26 juillet 2014 par voie d'arrêté préfectoral au dernier exploitant du site, la société CHARVET.
1	Des	un	O	_
2	compléments	complément	O	_
3	ont	avoir	O	_
4	donc	donc	O	_
5	été	être	O	_
6	demandés	demander	O	_
7	le	le	O	_
8	26	26	O	_
9	juillet	juillet	O	_
10	2014	2014	O	_
11	par	par	O	_
12	voie	voie	O	_
13	d'	de	O	_
14	arrêté	arrêté	O	_
15	préfectoral	préfectoral	O	_
16	au	au	O	_
17	dernier	dernier	O	_
18	exploitant	exploitant	O	_
19	du	de	O	_
20	site	site	O	_
21	,	,	O	_
22	la	le	BI	_
23	société	société	II	_
24	CHARVET	CHARVET	EI	_
25	.	.	O	_


#A noter que le plan Local d'urbanisme prévoit l'aménagement futur du secteur en écoquartier, sous réserve notamment de la remise en état actuel du site.
1	A	à	O	_
2	noter	noter	O	_
3	que	que	O	_
4	le	le	O	_
5	plan	plan	O	_
6	Local	local	O	_
7	d'	de	O	_
8	urbanisme	urbanisme	O	_
9	prévoit	prévoir	O	_
10	l'	le	O	_
11	aménagement	aménagement	O	_
12	futur	futur	O	_
13	du	de	O	_
14	secteur	secteur	O	_
15	en	en	O	_
16	écoquartier	écoquartier	O	_
17	,	,	O	_
18	sous	sous	O	_
19	réserve	réserve	O	_
20	notamment	notamment	O	_
21	de	de	O	_
22	la	le	O	_
23	remise	remise	O	_
24	en	en	O	_
25	état	état	O	_
26	actuel	actuel	O	_
27	du	de	O	_
28	site	site	O	_
29	.	.	O	_


#94.0029
#La présente fiche concerne uniquement l'extension de la station d'épuration de Valenton dont les travaux ont commencé en 1998 et se sont terminés en 2006.
1	La	le	O	_
2	présente	présent	O	_
3	fiche	fiche	O	_
4	concerne	concerne	O	_
5	uniquement	uniquement	O	_
6	l'	le	O	_
7	extension	extension	O	_
8	de	de	O	_
9	la	le	O	_
10	station	station	O	_
11	d'	de	O	_
12	épuration	épuration	O	_
13	de	de	O	_
14	Valenton	Valenton	O	_
15	dont	dont	O	_
16	les	le	O	_
17	travaux	travail	O	_
18	ont	avoir	O	_
19	commencé	commencer	O	_
20	en	en	O	_
21	1998	1998	O	_
22	et	et	O	_
23	se	se	O	_
24	sont	être	O	_
25	terminés	terminer	O	_
26	en	en	O	_
27	2006	2006	O	_
28	.	.	O	_


#La station d'épuration de Valenton est construite sur d'anciennes gravières sablières remblayées au cours de années 70/80 par divers matériaux dont des ordures ménagères et des terres polluées par des hydrocarbures, métaux.
1	La	le	O	_
2	station	station	O	_
3	d'	de	O	_
4	épuration	épuration	O	_
5	de	de	O	_
6	Valenton	Valenton	O	_
7	est	être	O	_
8	construite	construire	O	_
9	sur	sur	O	_
10	d'	d'	O	_
11	anciennes	ancien	O	_
12	gravières	gravière	O	_
13	sablières	sablière	O	_
14	remblayées	remblayer	O	_
15	au	au	O	_
16	cours	cours	O	_
17	de	de	O	_
18	années	année	O	_
19	70/80	70/80	O	_
20	par	par	O	_
21	divers	divers	O	_
22	matériaux	matériau	O	_
23	dont	dont	O	_
24	des	un	BU	_
25	ordures	ordure	EU	_
26	ménagères	ménager	EU	_
27	et	et	O	_
28	des	un	O	_
29	terres	terre	O	_
30	polluées	polluer	O	_
31	par	par	O	_
32	des	un	O	_
33	hydrocarbures	hydrocarbure	BS	_
34	,	,	O	_
35	métaux	métal	BS	_
36	.	.	O	_


#Toutes les terres existantes sur l'emprise des nouvelles constructions ont été excavées.
1	Toutes	tout	O	_
2	les	le	O	_
3	terres	terre	O	_
4	existantes	existant	O	_
5	sur	sur	O	_
6	l'	le	O	_
7	emprise	emprise	O	_
8	des	de	O	_
9	nouvelles	nouveau	O	_
10	constructions	construction	O	_
11	ont	avoir	O	_
12	été	être	O	_
13	excavées	excaver	O	_
14	.	.	O	_


#Les terres non polluées ont été réutilisées sur le site.
1	Les	le	O	_
2	terres	terre	O	_
3	non	non	O	_
4	polluées	polluer	O	_
5	ont	avoir	O	_
6	été	être	O	_
7	réutilisées	réutiliser	O	_
8	sur	sur	O	_
9	le	le	O	_
10	site	site	O	_
11	.	.	O	_


#Les terres polluées ont été mises en confinement sur le site dans l'une des huit alvéoles de stockage.
1	Les	le	O	_
2	terres	terre	O	_
3	polluées	polluer	O	_
4	ont	avoir	O	_
5	été	être	O	_
6	mises	mettre	O	_
7	en	en	O	_
8	confinement	confinement	O	_
9	sur	sur	O	_
10	le	le	O	_
11	site	site	O	_
12	dans	dans	O	_
13	l'	le	O	_
14	une	un	O	_
15	des	de	O	_
16	huit	huit	O	_
17	alvéoles	alvéole	O	_
18	de	de	O	_
19	stockage	stockage	O	_
20	.	.	O	_


#Les terrains non touchés par les constructions sont restés en place.
1	Les	le	O	_
2	terrains	terrain	O	_
3	non	non	O	_
4	touchés	toucher	O	_
5	par	par	O	_
6	les	le	O	_
7	constructions	construction	O	_
8	sont	être	O	_
9	restés	rester	O	_
10	en	en	O	_
11	place	place	O	_
12	.	.	O	_


#Une surveillance du confinement, gaz et lixiviats, a été réalisé pendant la durée des travaux.
1	Une	un	O	_
2	surveillance	surveillance	O	_
3	du	de	O	_
4	confinement	confinement	O	_
5	,	,	O	_
6	gaz	gaz	O	_
7	et	et	O	_
8	lixiviats	lixiviat	O	_
9	,	,	O	_
10	a	avoir	O	_
11	été	être	O	_
12	réalisé	réaliser	O	_
13	pendant	pendant	O	_
14	la	le	O	_
15	durée	durée	O	_
16	des	de	O	_
17	travaux	travail	O	_
18	.	.	O	_


#Une surveillance de la nappe était déjà en place et s'est poursuivie pendant toute la durée des travaux.
1	Une	un	O	_
2	surveillance	surveillance	O	_
3	de	de	O	_
4	la	le	O	_
5	nappe	nappe	O	_
6	était	être	O	_
7	déjà	déjà	O	_
8	en	en	O	_
